# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 11:00:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpt8n0_g6b/crbmzz6f.json
# init = /tmp/tmpt8n0_g6b/r26x0pm_.json
# random
#   seed = 97092
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/BAO/BAO-20230724120041.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,lambda,theta.1,theta.2,theta.3,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,E,intofEinv,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-5.45596,0.925657,0.327415,3,7,0,6.60679,0.706463,0.330704,147.78,299792,0.387801,0.706463,0.330704,0.387801,0.368681,1.16008,1.24246,1.34476,1.37017,1.48748,2.39186,0.29882,0.398836,0.499467,0.521569,0.612664,1.03281,2.39186,1.03281,3727.76,1287.28,1696.02,2092.15,2176.93,2517.38,3886.52
-3.21238,1,0.327415,1,1,0,4.87633,0.712312,0.318405,147.78,299792,0.392478,0.712312,0.318405,0.392478,0.352301,1.15332,1.23258,1.33131,1.35589,1.46956,2.35189,0.299655,0.400365,0.501909,0.524239,0.616371,1.04281,2.35189,1.04281,3741.94,1274.64,1681.73,2077.41,2162.23,2503.3,3880.19
-2.13144,0.922658,0.327415,2,7,0,3.86478,0.729087,0.327374,147.78,299792,0.389072,0.729087,0.327374,0.389072,0.364224,1.15825,1.23979,1.34112,1.36631,1.48264,2.3811,0.299046,0.39925,0.500126,0.522289,0.613662,1.03549,2.3811,1.03549,3623.77,1265.48,1667.94,2058.27,2141.85,2477.59,3829.13
-2.4275,0.941293,0.327415,3,15,0,3.71801,0.755365,0.38102,147.78,299792,0.368167,0.755365,0.38102,0.368167,0.438019,1.18805,1.28298,1.39932,1.428,1.55949,2.5491,0.295402,0.392658,0.489731,0.510954,0.598095,0.995039,2.5491,0.995039,3329.48,1271.03,1665.44,2043.61,2124.07,2445.69,3722.37
-2.14733,0.998202,0.327415,4,15,0,2.62358,0.745382,0.359424,147.78,299792,0.376695,0.745382,0.359424,0.376695,0.407798,1.17599,1.26558,1.376,1.40331,1.52885,2.4828,0.296869,0.395294,0.493859,0.515449,0.604232,1.01067,2.4828,1.01067,3439.4,1269.09,1666.73,2049.68,2131.35,2458.41,3763.33
-2.73585,0.905305,0.327415,2,7,0,3.08723,0.753959,0.353672,147.78,299792,0.37894,0.753959,0.353672,0.37894,0.399866,1.17279,1.26095,1.36976,1.3967,1.52062,2.46485,0.29726,0.396,0.494972,0.516662,0.605896,1.01498,2.46485,1.01498,3418.18,1259.04,1654.58,2035.96,2117.35,2443.46,3746.52
-2.36496,1,0.327415,3,7,0,2.76509,0.733205,0.350449,147.78,299792,0.380194,0.733205,0.350449,0.380194,0.395442,1.171,1.25835,1.36626,1.39299,1.516,2.45473,0.297479,0.396397,0.495598,0.517344,0.606834,1.01742,2.45473,1.01742,3525.4,1274.8,1675.88,2062.88,2145.5,2476.64,3800.91
-2.13218,0.963115,0.327415,2,7,0,2.64506,0.740138,0.340197,147.78,299792,0.384159,0.740138,0.340197,0.384159,0.381476,1.16532,1.2501,1.35511,1.38116,1.50124,2.42229,0.298175,0.397661,0.497599,0.519528,0.609842,1.02531,2.42229,1.02531,3526.02,1263.4,1662.78,2049.01,2131.57,2462.79,3791.12
-2.26512,0.991428,0.327415,2,7,0,2.63827,0.745941,0.370143,147.78,299792,0.372482,0.745941,0.370143,0.372482,0.422711,1.18196,1.27422,1.3876,1.41559,1.54411,2.51592,0.296141,0.393982,0.491801,0.513206,0.601165,1.00281,2.51592,1.00281,3403.9,1273.86,1671.07,2052.75,2134.06,2459.33,3753.77
-3.73419,0.758414,0.327415,3,11,0,6.11415,0.765626,0.366257,147.78,299792,0.374013,0.765626,0.366257,0.374013,0.417285,1.1798,1.27109,1.3834,1.41114,1.53859,2.50396,0.296405,0.394457,0.492545,0.514017,0.602272,1.00564,2.50396,1.00564,3327.9,1255.76,1648.01,2025.23,2105.62,2427.34,3708.8
-2.20945,0.994384,0.327415,2,7,0,4.04251,0.748343,0.360386,147.78,299792,0.376319,0.748343,0.360386,0.376319,0.409129,1.17652,1.26636,1.37704,1.40441,1.53022,2.48579,0.296804,0.395176,0.493674,0.515247,0.603955,1.00996,2.48579,1.00996,3422.8,1267.09,1663.94,2046.04,2127.52,2453.79,3755.25
-2.20259,1,0.327415,3,7,0,2.22133,0.748349,0.363238,147.78,299792,0.3752,0.748349,0.363238,0.3752,0.413085,1.17811,1.26866,1.38013,1.40768,1.53429,2.49463,0.29661,0.394827,0.493125,0.514648,0.603136,1.00785,2.49463,1.00785,3413.97,1268.49,1665.27,2047.07,2128.46,2454.29,3753.07
-2.67688,0.990093,0.327415,3,11,0,3.19046,0.7117,0.291433,147.78,299792,0.402574,0.7117,0.291433,0.402574,0.317155,1.13865,1.21097,1.30172,1.32441,1.42982,2.26186,0.301481,0.403739,0.507345,0.530194,0.624704,1.06594,2.26186,1.06594,3850.1,1257.3,1664.12,2062.21,2147.89,2493.49,3902.05
-2.54416,0.983837,0.327415,2,7,0,2.88938,0.714019,0.304257,147.78,299792,0.397801,0.714019,0.304257,0.397801,0.333734,1.1456,1.22123,1.3158,1.3394,1.44879,2.30508,0.300613,0.402131,0.504747,0.527345,0.620707,1.05473,2.30508,1.05473,3786.67,1264.06,1670.53,2066.97,2152.12,2495.1,3886.3
-2.0873,0.925678,0.327415,3,15,0,3.23276,0.733406,0.33553,147.78,299792,0.385953,0.733406,0.33553,0.385953,0.375169,1.16274,1.24635,1.35002,1.37576,1.49448,2.40738,0.298492,0.398238,0.498516,0.520529,0.611225,1.02898,2.40738,1.02898,3574.21,1266.5,1667.73,2056.16,2139.24,2472.7,3811.8
-3.98713,0.935149,0.327415,4,15,0,4.21265,0.766138,0.447723,147.78,299792,0.340788,0.766138,0.447723,0.340788,0.535777,1.2257,1.33651,1.4702,1.50287,1.65151,2.74398,0.29089,0.384696,0.477474,0.497657,0.580192,0.951451,2.74398,0.951451,3108.79,1287.99,1676.52,2044.73,2122.6,2432.38,3646.83
-3.48368,0.981692,0.327415,2,7,0,4.63205,0.771924,0.403248,147.78,299792,0.359222,0.771924,0.403248,0.359222,0.469855,1.20054,1.30086,1.42315,1.4532,1.59059,2.61563,0.293894,0.389974,0.485563,0.506425,0.591955,0.979771,2.61563,0.979771,3197.06,1266.95,1656.3,2028.05,2106.98,2421.89,3666.17
-3.08509,1,0.327415,3,7,0,3.49107,0.764615,0.416773,147.78,299792,0.353694,0.764615,0.416773,0.353694,0.489588,1.20817,1.31173,1.43755,1.46841,1.6093,2.65531,0.292978,0.388355,0.483068,0.503717,0.588306,0.970859,2.65531,0.970859,3191.96,1278.22,1668.78,2040.8,2119.67,2434.11,3673.3
-3.56142,0.932575,0.327415,1,3,0,3.95329,0.773512,0.414796,147.78,299792,0.354506,0.773512,0.414796,0.354506,0.486686,1.20706,1.31014,1.43545,1.46619,1.60658,2.64955,0.293112,0.388591,0.483431,0.50411,0.588835,0.972144,2.64955,0.972144,3160.32,1270.2,1658.63,2028.75,2107.24,2420.17,3653.88
-3.66515,0.998659,0.327415,4,15,0,4.82018,0.774707,0.420792,147.78,299792,0.352038,0.774707,0.420792,0.352038,0.495504,1.21044,1.31495,1.44181,1.47291,1.61483,2.66699,0.292707,0.387876,0.482332,0.502919,0.587234,0.968263,2.66699,0.968263,3140.16,1271.5,1659.34,2028.52,2106.76,2418.6,3646.66
-3.51404,0.995061,0.327415,2,3,0,3.9316,0.768233,0.433848,147.78,299792,0.346618,0.768233,0.433848,0.346618,0.514893,1.21783,1.32542,1.45561,1.48748,1.63269,2.70459,0.291825,0.386328,0.479962,0.50035,0.583789,0.959988,2.70459,0.959988,3133.9,1281.51,1670.29,2039.55,2117.72,2429.01,3652.12
-2.27592,0.99885,0.327415,3,11,0,3.81516,0.750153,0.361106,147.78,299792,0.376036,0.750153,0.361106,0.376036,0.410127,1.17692,1.26694,1.37782,1.40524,1.53125,2.48803,0.296755,0.395088,0.493535,0.515095,0.603748,1.00942,2.48803,1.00942,3412.32,1265.94,1662.3,2043.87,2125.23,2451,3750.24
-2.28907,0.960836,0.327415,2,7,0,2.67761,0.737152,0.356347,147.78,299792,0.377898,0.737152,0.356347,0.377898,0.403549,1.17427,1.26311,1.37267,1.39977,1.52445,2.47321,0.297078,0.395671,0.494454,0.516097,0.605121,1.01297,2.47321,1.01297,3487.56,1274.49,1674.39,2059.76,2141.98,2471.31,3786.35
-2.11206,0.998401,0.327415,3,7,0,2.40686,0.74239,0.354639,147.78,299792,0.378564,0.74239,0.354639,0.378564,0.401196,1.17332,1.26173,1.37081,1.39781,1.52201,2.46787,0.297194,0.395881,0.494784,0.516457,0.605616,1.01425,2.46787,1.01425,3468.37,1269.18,1667.72,2051.92,2133.9,2462.36,3774.46
-2.25548,0.961502,0.327415,1,3,0,2.34954,0.744785,0.344824,147.78,299792,0.382374,0.744785,0.344824,0.382374,0.38776,1.16788,1.25383,1.36015,1.3865,1.50791,2.43698,0.297861,0.39709,0.496693,0.51854,0.60848,1.02172,2.43698,1.02172,3488.8,1262.01,1660.1,2044.68,2126.85,2456.32,3775.93
-2.63062,0.824232,0.327415,2,3,0,3.55178,0.734656,0.360652,147.78,299792,0.376214,0.734656,0.360652,0.376214,0.409498,1.17667,1.26657,1.37733,1.40472,1.5306,2.48661,0.296786,0.395143,0.493623,0.515191,0.603879,1.00976,2.48661,1.00976,3485.73,1278.81,1679.27,2064.84,2147.06,2476.27,3789.38
-2.79055,0.991009,0.327415,2,7,0,2.90561,0.734622,0.312846,147.78,299792,0.394576,0.734622,0.312846,0.394576,0.344971,1.15028,1.22812,1.32522,1.34942,1.46142,2.3336,0.300031,0.401058,0.50302,0.525455,0.618065,1.04744,2.3336,1.04744,3648.5,1251.96,1652.87,2043.07,2126.78,2463.6,3825.8
-2.10177,1,0.327415,2,3,0,2.8515,0.73368,0.338932,147.78,299792,0.384646,0.73368,0.338932,0.384646,0.379762,1.16462,1.24908,1.35373,1.3797,1.49941,2.41825,0.298261,0.397817,0.497847,0.519799,0.610217,1.0263,2.41825,1.0263,3561.33,1268.17,1669.29,2057.32,2140.28,2473.13,3808.5
-2.11367,0.990009,0.327415,3,11,0,2.20034,0.738403,0.349943,147.78,299792,0.380391,0.738403,0.349943,0.380391,0.394749,1.17072,1.25795,1.36571,1.3924,1.51527,2.45314,0.297513,0.396459,0.495696,0.517451,0.606982,1.0178,2.45314,1.0178,3502.22,1270.11,1669.8,2055.5,2137.85,2467.92,3788.08
-3.12736,0.886815,0.327415,2,3,0,3.29624,0.743454,0.322963,147.78,299792,0.39075,0.743454,0.322963,0.39075,0.358346,1.15582,1.23624,1.3363,1.36119,1.47622,2.36678,0.299345,0.399798,0.501001,0.523246,0.61499,1.03907,2.36678,1.03907,3569.09,1250.77,1649.38,2036.38,2119.29,2452.52,3795.78
-2.69418,1,0.327415,3,9,0,3.46456,0.746875,0.337065,147.78,299792,0.385363,0.746875,0.337065,0.385363,0.37724,1.16359,1.24758,1.3517,1.37754,1.49671,2.41229,0.298388,0.398048,0.498214,0.520199,0.61077,1.02777,2.41229,1.02777,3504.61,1256.04,1653.68,2038.49,2120.78,2451.01,3776.59
-2.93494,0.945373,0.327415,1,1,0,3.05659,0.749031,0.337166,147.78,299792,0.385325,0.749031,0.337166,0.385325,0.377375,1.16364,1.24766,1.35181,1.37765,1.49685,2.41261,0.298381,0.398036,0.498194,0.520178,0.61074,1.02769,2.41261,1.02769,3494.19,1254.31,1651.38,2035.64,2117.81,2447.56,3771.15
-2.46301,1,0.327415,2,3,0,2.93324,0.741619,0.37073,147.78,299792,0.37225,0.741619,0.37073,0.37225,0.423533,1.18229,1.27469,1.38823,1.41626,1.54494,2.51772,0.296101,0.393911,0.491689,0.513084,0.600998,1.00238,2.51772,1.00238,3421.96,1277.79,1676.13,2058.84,2140.36,2466.48,3764.09
-3.10916,0.916899,0.327415,3,9,0,4.23167,0.722849,0.292391,147.78,299792,0.40222,0.722849,0.292391,0.40222,0.318385,1.13917,1.21174,1.30277,1.32553,1.43124,2.26512,0.301416,0.403619,0.50715,0.52998,0.624404,1.06509,2.26512,1.06509,3786.88,1248.37,1652.12,2047.1,2132.09,2474.91,3871.57
-2.96315,0.862925,0.327415,3,7,0,4.38208,0.710778,0.309527,147.78,299792,0.395825,0.710778,0.309527,0.395825,0.340616,1.14847,1.22546,1.32158,1.34555,1.45654,2.32262,0.300256,0.401473,0.503686,0.526184,0.619083,1.05024,2.32262,1.05024,3783.55,1270.36,1677.81,2074.7,2159.88,2502.77,3891.06
-3.70589,0.998778,0.327415,3,15,0,4.09807,0.701835,0.265553,147.78,299792,0.412065,0.701835,0.265553,0.412065,0.284418,1.12477,1.19037,1.27324,1.29405,1.39119,2.17218,0.303226,0.406998,0.512661,0.536033,0.632968,1.08986,2.17218,1.08986,4016.21,1246.33,1654.8,2057.33,2144.32,2496.48,3947.53
-2.79372,1,0.327415,2,3,0,3.50633,0.707686,0.291457,147.78,299792,0.402566,0.707686,0.291457,0.402566,0.317186,1.13866,1.21099,1.30174,1.32444,1.42986,2.26195,0.301479,0.403736,0.50734,0.530188,0.624697,1.06592,2.26195,1.06592,3871.84,1260.83,1668.79,2067.99,2153.9,2500.47,3912.93
-3.02804,0.970573,0.327415,3,7,0,3.49646,0.703056,0.282174,147.78,299792,0.405991,0.703056,0.282174,0.405991,0.305333,1.13366,1.20358,1.29153,1.31356,1.41606,2.23017,0.302106,0.404903,0.509236,0.532269,0.62763,1.07429,2.23017,1.07429,3936.24,1258.16,1667.12,2068.28,2154.74,2503.94,3932.4
-2.21118,0.952992,0.327415,3,15,0,3.21336,0.745572,0.349333,147.78,299792,0.380627,0.745572,0.349333,0.380627,0.393915,1.17038,1.25746,1.36505,1.3917,1.5144,2.45122,0.297555,0.396534,0.495814,0.517581,0.607159,1.01827,2.45122,1.01827,3470.5,1263.75,1661.56,2045.49,2127.47,2456.06,3770.54
-2.26743,0.991829,0.327415,3,11,0,2.40592,0.729624,0.338782,147.78,299792,0.384704,0.729624,0.338782,0.384704,0.37956,1.16454,1.24896,1.35357,1.37952,1.49919,2.41777,0.298271,0.397836,0.497876,0.519831,0.610261,1.02642,2.41777,1.02642,3581.63,1271.55,1673.78,2062.88,2146.07,2479.86,3819.04
-2.4393,0.917832,0.327415,1,3,0,2.90781,0.736853,0.323072,147.78,299792,0.390708,0.736853,0.323072,0.390708,0.358491,1.15588,1.23633,1.33642,1.36131,1.47638,2.36713,0.299338,0.399784,0.50098,0.523222,0.614957,1.03898,2.36713,1.03898,3600.68,1256.35,1656.71,2045.41,2128.68,2463.36,3812.42
-2.09831,0.967868,0.327415,2,3,0,2.70372,0.737693,0.3377,147.78,299792,0.38512,0.737693,0.3377,0.38512,0.378097,1.16394,1.24809,1.35239,1.37827,1.49763,2.41432,0.298345,0.39797,0.498089,0.520063,0.610581,1.02727,2.41432,1.02727,3546.1,1264.08,1664.14,2051.24,2134.01,2466.17,3799.21
-2.34177,0.96372,0.327415,2,7,0,2.36508,0.735177,0.354022,147.78,299792,0.378804,0.735177,0.354022,0.378804,0.400347,1.17298,1.26123,1.37014,1.3971,1.52112,2.46594,0.297236,0.395957,0.494904,0.516588,0.605795,1.01471,2.46594,1.01471,3504.38,1274.98,1675.46,2061.58,2143.98,2474.11,3793.14
-2.38267,1,0.327415,4,15,0,2.6851,0.754305,0.377505,147.78,299792,0.369565,0.754305,0.377505,0.369565,0.433053,1.18608,1.28015,1.39554,1.424,1.55453,2.53843,0.295641,0.393085,0.490398,0.511679,0.599082,0.997528,2.53843,0.997528,3344.39,1270.31,1665.11,2043.92,2124.55,2446.92,3727.61
-2.18691,0.922068,0.327415,3,11,0,4.05302,0.726264,0.324329,147.78,299792,0.390231,0.726264,0.324329,0.390231,0.360163,1.15657,1.23734,1.33779,1.36277,1.47821,2.37122,0.299253,0.399628,0.50073,0.522949,0.614578,1.03795,2.37122,1.03795,3648.68,1266.1,1669.33,2060.7,2144.53,2481.4,3838.77
-2.16612,0.999704,0.327415,2,3,0,2.18727,0.727069,0.321338,147.78,299792,0.391367,0.727069,0.321338,0.391367,0.356187,1.15493,1.23494,1.33452,1.3593,1.47384,2.36148,0.299456,0.4,0.501325,0.523599,0.615482,1.0404,2.36148,1.0404,3655.37,1263.61,1666.61,2058.04,2141.92,2479.09,3838.94
-3.47733,0.883001,0.327415,2,7,0,6.16294,0.697382,0.283459,147.78,299792,0.405519,0.697382,0.283459,0.405519,0.306967,1.13435,1.20461,1.29295,1.31507,1.41797,2.23459,0.302019,0.404741,0.508972,0.53198,0.627222,1.07312,2.23459,1.07312,3962.76,1264.15,1674.8,2077.48,2164.25,2514.64,3947.21
-2.15443,1,0.327415,3,15,0,3.63578,0.744957,0.361027,147.78,299792,0.376067,0.744957,0.361027,0.376067,0.410018,1.17688,1.26687,1.37774,1.40515,1.53114,2.48778,0.29676,0.395097,0.49355,0.515112,0.603771,1.00948,2.48778,1.00948,3436.37,1270.24,1667.96,2050.85,2132.5,2459.39,3763.17
-2.76699,0.89391,0.327415,3,11,0,3.26624,0.747773,0.337556,147.78,299792,0.385175,0.747773,0.337556,0.385175,0.377903,1.16386,1.24798,1.35223,1.3781,1.49742,2.41386,0.298355,0.397988,0.498117,0.520094,0.610624,1.02738,2.41386,1.02738,3498.77,1255.57,1652.97,2037.5,2119.72,2449.69,3773.98
-2.19446,0.906778,0.327415,2,3,0,3.28893,0.742494,0.36177,147.78,299792,0.375776,0.742494,0.36177,0.375776,0.411047,1.17729,1.26747,1.37854,1.406,1.5322,2.49008,0.29671,0.395006,0.493407,0.514956,0.603557,1.00893,2.49008,1.00893,3445.45,1272.69,1671.04,2054.48,2136.23,2463.55,3768.75
-2.74737,0.994367,0.327415,3,11,0,2.94404,0.762025,0.396477,147.78,299792,0.361965,0.762025,0.396477,0.361965,0.460079,1.19673,1.29542,1.41591,1.44555,1.58116,2.59554,0.294353,0.390788,0.486824,0.507794,0.593807,0.984338,2.59554,0.984338,3257.01,1272.24,1664.36,2039.24,2118.87,2436.79,3694.66
-2.30583,1,0.327415,2,7,0,2.80061,0.74983,0.375623,147.78,299792,0.370313,0.74983,0.375623,0.370313,0.430402,1.18503,1.27863,1.39351,1.42185,1.55187,2.53269,0.295769,0.393314,0.490756,0.512069,0.599613,0.998869,2.53269,0.998869,3369.9,1273.17,1669.2,2049.32,2130.24,2453.85,3739.99
-2.701,0.923686,0.327415,3,11,0,3.72799,0.714744,0.291306,147.78,299792,0.402622,0.714744,0.291306,0.402622,0.316992,1.13858,1.21087,1.30158,1.32426,1.42963,2.26143,0.30149,0.403755,0.507371,0.530222,0.624744,1.06606,2.26143,1.06606,3834.21,1254.57,1660.53,2057.79,2143.29,2488.19,3893.94
-2.66984,0.998406,0.327415,2,3,0,2.79809,0.710816,0.29881,147.78,299792,0.399834,0.710816,0.29881,0.399834,0.326663,1.14264,1.21687,1.30982,1.33304,1.44075,2.28682,0.300982,0.402813,0.505847,0.528551,0.622397,1.05944,2.28682,1.05944,3825.19,1263.2,1670.46,2068.22,2153.73,2498.35,3898.99
-3.48076,0.927918,0.327415,2,7,0,4.47323,0.704879,0.270577,147.78,299792,0.410237,0.704879,0.270577,0.410237,0.290698,1.12745,1.19436,1.27877,1.29995,1.39873,2.18986,0.302888,0.406364,0.511621,0.53489,0.631343,1.08508,2.18986,1.08508,3976.39,1247.68,1655.57,2056.96,2143.63,2494.24,3935.63
-2.46913,0.995951,0.327415,3,15,0,5.11109,0.755022,0.367956,147.78,299792,0.373344,0.755022,0.367956,0.373344,0.419654,1.18074,1.27246,1.38523,1.41309,1.541,2.5092,0.296289,0.39425,0.492219,0.513662,0.601787,1.0044,2.5092,1.0044,3369.52,1265.24,1660.15,2039.79,2120.68,2444.36,3733.1
-2.74203,0.989601,0.327415,2,5,0,3.12959,0.762145,0.391893,147.78,299792,0.363813,0.762145,0.391893,0.363813,0.4535,1.19415,1.29173,1.411,1.44036,1.57476,2.58186,0.294664,0.391341,0.487682,0.508726,0.595069,0.98747,2.58186,0.98747,3269.16,1270.21,1662.48,2037.82,2117.59,2436.17,3697.82
-3.09376,0.912303,0.327415,3,7,0,3.73489,0.73256,0.365152,147.78,299792,0.374448,0.73256,0.365152,0.374448,0.415746,1.17918,1.2702,1.3822,1.40988,1.53702,2.50055,0.29648,0.394592,0.492757,0.514248,0.602588,1.00644,2.50055,1.00644,3481.56,1282.85,1683.76,2069.4,2151.59,2480.56,3791.26
-2.90196,0.962745,0.327415,2,7,0,4.30998,0.726123,0.299208,147.78,299792,0.399686,0.726123,0.299208,0.399686,0.327178,1.14286,1.21719,1.31026,1.3335,1.44134,2.28816,0.300955,0.402763,0.505767,0.528463,0.622273,1.0591,2.28816,1.0591,3743,1250.27,1653.28,2046.86,2131.46,2472.42,3857.96
-2.30265,1,0.327415,2,3,0,2.72564,0.722185,0.30959,147.78,299792,0.395801,0.722185,0.30959,0.395801,0.340698,1.14851,1.22551,1.32165,1.34562,1.45663,2.32283,0.300252,0.401465,0.503673,0.52617,0.619063,1.05018,2.32283,1.05018,3723.55,1260.47,1664.74,2058.51,2143.03,2483.22,3860.59
-2.09139,1,0.327415,3,15,0,2.29892,0.735601,0.334735,147.78,299792,0.386258,0.735601,0.334735,0.386258,0.374098,1.1623,1.24571,1.34916,1.37484,1.49333,2.40483,0.298546,0.398337,0.498672,0.5207,0.611462,1.02961,2.40483,1.02961,3566.25,1264.18,1664.83,2052.76,2135.75,2468.84,3806.79
-2.43382,0.937658,0.327415,2,3,0,2.48282,0.739637,0.328163,147.78,299792,0.388771,0.739637,0.328163,0.388771,0.365278,1.15868,1.24042,1.34198,1.36722,1.48379,2.38366,0.298992,0.399152,0.49997,0.522118,0.613425,1.03485,2.38366,1.03485,3569.34,1257.01,1656.62,2044.13,2127.09,2460.34,3801.51
-2.37324,0.996937,0.327415,3,11,0,2.93869,0.733783,0.319678,147.78,299792,0.391996,0.733783,0.319678,0.391996,0.353987,1.15402,1.2336,1.33271,1.35737,1.47142,2.35606,0.299568,0.400207,0.501655,0.523961,0.615984,1.04176,2.35606,1.04176,3627.86,1256.89,1658.07,2047.88,2131.43,2467.34,3822.84
-3.05181,0.953867,0.327415,2,7,0,3.3219,0.716648,0.32634,147.78,299792,0.389466,0.716648,0.32634,0.389466,0.362843,1.15768,1.23896,1.33999,1.36511,1.48114,2.37775,0.299116,0.399378,0.500331,0.522513,0.613973,1.03632,2.37775,1.03632,3690.37,1275.65,1681.53,2075.29,2159.62,2498.38,3862.54
-2.49923,0.986761,0.327415,3,11,0,3.28731,0.74375,0.334722,147.78,299792,0.386263,0.74375,0.334722,0.386263,0.37408,1.16229,1.2457,1.34914,1.37483,1.49331,2.40479,0.298547,0.398338,0.498675,0.520703,0.611466,1.02962,2.40479,1.02962,3527.22,1257.33,1655.81,2041.64,2124.17,2455.47,3786.18
-3.15524,0.995676,0.327415,3,15,0,3.2983,0.714152,0.282541,147.78,299792,0.405857,0.714152,0.282541,0.405857,0.305799,1.13386,1.20388,1.29194,1.31399,1.4166,2.23143,0.302081,0.404856,0.509161,0.532186,0.627514,1.07396,2.23143,1.07396,3873.55,1248.76,1654.58,2052.63,2138.42,2484.87,3901.9
-2.31005,1,0.327415,3,7,0,2.9828,0.722509,0.309149,147.78,299792,0.395967,0.722509,0.309149,0.395967,0.340121,1.14827,1.22515,1.32117,1.34511,1.45599,2.32137,0.300282,0.40152,0.503762,0.526267,0.619199,1.05056,2.32137,1.05056,3723.55,1259.9,1664.08,2057.8,2142.32,2482.51,3860.06
-2.94406,0.867428,0.327415,2,3,0,3.156,0.718441,0.328768,147.78,299792,0.38854,0.718441,0.328768,0.38854,0.366088,1.15901,1.24091,1.34264,1.36793,1.48467,2.38561,0.298951,0.399077,0.49985,0.521987,0.613244,1.03436,2.38561,1.03436,3672.48,1275.52,1680.89,2073.94,2158.08,2496.04,3855.93
-2.69034,0.970534,0.327415,2,7,0,3.57499,0.740318,0.324089,147.78,299792,0.390322,0.740318,0.324089,0.390322,0.359844,1.15644,1.23715,1.33753,1.36249,1.47786,2.37044,0.299269,0.399658,0.500777,0.523001,0.61465,1.03815,2.37044,1.03815,3580.26,1254.05,1653.49,2041.2,2124.25,2457.99,3802.85
-2.14448,0.928441,0.327415,2,7,0,3.16283,0.72825,0.324026,147.78,299792,0.390346,0.72825,0.324026,0.390346,0.359759,1.15641,1.2371,1.33746,1.36242,1.47777,2.37024,0.299273,0.399666,0.50079,0.523015,0.61467,1.0382,2.37024,1.0382,3639.81,1264.21,1666.9,2057.77,2141.5,2477.97,3833.84
-2.09165,0.999343,0.327415,2,7,0,2.20752,0.733183,0.33208,147.78,299792,0.387275,0.733183,0.33208,0.387275,0.370527,1.16084,1.24357,1.34626,1.37176,1.48948,2.3963,0.298727,0.398666,0.499196,0.521272,0.612253,1.03171,2.3963,1.03171,3587.14,1264.72,1666.04,2054.86,2138.06,2472.12,3814.99
-2.15517,0.977787,0.327415,3,11,0,2.51356,0.74526,0.36107,147.78,299792,0.37605,0.74526,0.36107,0.37605,0.410077,1.1769,1.26691,1.37779,1.4052,1.5312,2.48791,0.296757,0.395092,0.493542,0.515103,0.603759,1.00945,2.48791,1.00945,3434.83,1270.01,1667.65,2050.46,2132.08,2458.91,3762.38
-2.19698,0.915667,0.327415,2,3,0,2.78162,0.741994,0.361173,147.78,299792,0.37601,0.741994,0.361173,0.37601,0.41022,1.17696,1.26699,1.3779,1.40532,1.53135,2.48823,0.29675,0.395079,0.493522,0.515081,0.603729,1.00937,2.48823,1.00937,3449.63,1272.81,1671.31,2054.94,2136.74,2464.26,3770.46
-2.43829,0.990629,0.327415,3,11,0,3.07132,0.716713,0.307651,147.78,299792,0.396529,0.716713,0.307651,0.396529,0.338162,1.14745,1.22395,1.31953,1.34336,1.45378,2.31639,0.300383,0.401707,0.504063,0.526596,0.619659,1.05183,2.31639,1.05183,3759.38,1263.94,1669.71,2065.13,2150.02,2491.81,3876.55
-2.69719,0.91923,0.327415,2,3,0,3.00891,0.713162,0.30888,147.78,299792,0.396068,0.713162,0.30888,0.396068,0.339769,1.14812,1.22494,1.32088,1.34479,1.45559,2.32048,0.3003,0.401553,0.503816,0.526326,0.619281,1.05078,2.32048,1.05078,3773.37,1267.84,1674.62,2070.9,2155.97,2498.39,3885.12
