# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.44957,0.947118,0.449233,1,3,0,9.72267,0.656765,0.383748,0.367078,0.656765,0.383748,0.367078,3.22331,3.25869,67.856,68.5339,69.5975,71.4956,71.854,72.6686,72.71,75.7624,76.2232,79.7201,81.163,82.2213,82.2427,83.5761,84.6851,86.1019,86.5797,86.678,93.5443,99.2466,104.074,106.276,113.178,113.554,115.067,125.799,147.992,153.588,159.647,168.894,190.038,211.695
-9.97412,0.742238,0.449233,2,7,0,11.7282,0.698894,0.371013,0.372138,0.698894,0.371013,0.372138,3.17239,3.20933,72.1155,72.8083,73.8958,75.8382,76.2051,77.0395,77.0819,80.2119,80.6849,84.2781,85.7628,86.8525,86.8745,88.2482,89.3913,90.8526,91.3456,91.4471,98.5429,104.449,109.456,111.742,118.913,119.304,120.878,132.047,155.183,161.021,167.346,176.999,199.085,221.716
-9.79968,0.978483,0.449233,2,7,0,11.3618,0.651186,0.385659,0.366314,0.651186,0.385659,0.366314,3.23088,3.26603,67.2927,67.9688,69.0296,70.9225,71.2798,72.0921,72.1333,75.1763,75.6357,79.1206,80.5584,81.6128,81.6341,82.9625,84.0671,85.4783,85.9542,86.0521,92.8893,98.5656,103.37,105.561,112.428,112.802,114.308,124.983,147.054,152.618,158.644,167.837,188.859,210.39
-10.5801,0.936381,0.449233,3,7,0,11.4874,0.632847,0.429465,0.348445,0.632847,0.429465,0.348445,3.39984,3.43001,65.6959,66.4438,67.6152,69.699,70.0914,70.9824,71.0276,74.3519,74.8519,78.631,80.1829,81.3187,81.3417,82.7696,83.9548,85.466,85.9749,86.0796,93.3555,99.355,104.41,106.71,113.897,114.288,115.86,126.978,149.858,155.61,161.834,171.323,192.992,215.158
-9.68733,0.677693,0.449233,4,15,0,12.8899,0.656048,0.373225,0.371263,0.656048,0.373225,0.371263,3.18129,3.21796,67.7095,68.3645,69.3925,71.2284,71.5752,72.3637,72.4038,75.3612,75.808,79.2019,80.6038,81.6327,81.6535,82.9504,84.0295,85.4088,85.8741,85.9699,92.6653,98.2357,102.957,105.112,111.872,112.241,113.725,124.25,146.047,151.546,157.504,166.596,187.395,208.708
-10.0459,0.941876,0.449233,3,7,0,10.414,0.655213,0.363706,0.375016,0.655213,0.363706,0.375016,3.1428,3.18067,67.5585,68.1928,69.1887,70.9681,71.3044,72.0692,72.108,74.9788,75.4129,78.7124,80.0768,81.0785,81.0988,82.3621,83.4136,84.7584,85.2122,85.3056,91.843,97.2911,101.914,104.026,110.654,111.015,112.471,122.805,144.232,149.642,155.503,164.452,184.93,205.92
-8.77862,0.997079,0.449233,3,7,0,9.81491,0.681024,0.357651,0.377388,0.681024,0.357651,0.377388,3.11807,3.15672,70.1773,70.8236,71.8383,73.6522,73.9951,74.775,74.8146,77.7437,78.1868,81.5566,82.9509,83.9749,83.9957,85.2874,86.363,87.7389,88.2033,88.2989,94.9939,100.579,105.323,107.49,114.297,114.668,116.164,126.785,148.826,154.394,160.428,169.641,190.728,212.348
-10.6988,0.62177,0.449233,1,3,0,10.99,0.664272,0.328166,0.38877,0.664272,0.328166,0.38877,2.99477,3.0374,68.2525,68.8217,69.7162,71.3176,71.6207,72.3106,72.3457,74.9428,75.3366,78.3382,79.5838,80.5001,80.5186,81.6761,82.6412,83.8774,84.2951,84.3811,90.426,95.4973,99.8209,101.801,108.035,108.376,109.748,119.521,139.896,145.056,150.653,159.206,178.809,198.934
-9.51397,0.943712,0.449233,2,7,0,11.0086,0.717377,0.326964,0.389228,0.717377,0.326964,0.389228,2.98964,3.03244,73.7004,74.3124,75.2743,76.9964,77.3223,78.0643,78.102,80.8953,81.3188,84.5478,85.888,86.8738,86.8938,88.1392,89.1777,90.508,90.9576,91.0501,97.5564,103.016,107.672,109.804,116.518,116.885,118.363,128.891,150.844,156.404,162.436,171.653,192.78,214.47
-9.00844,0.965965,0.449233,2,3,0,9.82255,0.713752,0.291255,0.40264,0.713752,0.291255,0.40264,2.83296,2.88107,73.0781,73.6097,74.4458,75.9451,76.2293,76.8765,76.9094,79.3523,79.7235,82.5617,83.7437,84.6148,84.6325,85.7348,86.6555,87.8371,88.2368,88.3191,94.1332,99.0482,103.262,105.197,111.315,111.65,113.002,122.659,142.937,148.095,153.695,162.266,181.952,202.203
-9.12519,0.840887,0.449233,2,7,0,11.077,0.666836,0.366116,0.374069,0.666836,0.366116,0.374069,3.15259,3.19015,68.7736,69.4243,70.4457,72.2706,72.6155,73.3997,73.4395,76.3826,76.8275,80.2088,81.6066,82.6328,82.6535,83.9475,85.0244,86.4016,86.8663,86.9619,93.654,99.2285,103.958,106.117,112.895,113.265,114.753,125.316,147.212,152.739,158.728,167.869,188.787,210.226
-10.6142,0.704211,0.449233,1,3,0,10.8457,0.661604,0.33541,0.385999,0.661604,0.33541,0.385999,3.02552,3.06715,68.0264,68.6081,69.5222,71.158,71.4675,72.1719,72.2077,74.858,75.2595,78.3191,79.588,80.5209,80.5398,81.7179,82.6999,83.9573,84.3821,84.4696,90.6106,95.7554,100.137,102.143,108.453,108.798,110.186,120.067,140.64,145.848,151.494,160.121,179.886,200.17
-10.1932,1,0.449233,2,7,0,11.6233,0.732852,0.308848,0.39608,0.732852,0.308848,0.39608,2.91119,2.95662,75.1589,75.7435,76.6627,78.3098,78.6218,79.3322,79.3683,82.0463,82.4529,85.5567,86.8473,87.7975,87.8167,89.0181,90.0208,91.3065,91.7412,91.8307,98.1376,103.449,107.991,110.074,116.645,117.004,118.454,128.791,150.417,155.906,161.862,170.971,191.87,213.347
-9.70457,0.980216,0.449233,2,7,0,11.057,0.719211,0.327811,0.388905,0.719211,0.327811,0.388905,2.99325,3.03593,73.8949,74.5103,75.4776,77.2093,77.537,78.2831,78.321,81.1295,81.5553,84.8014,86.1486,87.1396,87.1596,88.4115,89.4552,90.7924,91.2442,91.3372,97.8755,103.361,108.038,110.18,116.924,117.293,118.778,129.352,151.396,156.98,163.036,172.29,193.502,215.278
-8.84179,1,0.449233,2,7,0,9.59031,0.706321,0.325665,0.389723,0.706321,0.325665,0.389723,2.98408,3.02706,72.5554,73.1551,74.0978,75.7856,76.105,76.8323,76.8693,79.6074,80.0225,83.1883,84.5024,85.4691,85.4887,86.7101,87.7285,89.0334,89.4743,89.5651,95.9479,101.305,105.875,107.967,114.558,114.919,116.37,126.707,148.267,153.729,159.654,168.708,189.462,210.772
-9.00355,0.983956,0.449233,2,3,0,9.02686,0.709426,0.327279,0.389108,0.709426,0.327279,0.389108,2.99098,3.03374,72.8857,73.4917,74.444,76.1489,76.4716,77.2061,77.2435,80.0088,80.428,83.6245,84.9511,85.927,85.9467,87.1795,88.2075,89.5243,89.9693,90.0609,96.5007,101.904,106.512,108.622,115.266,115.63,117.093,127.511,149.233,154.735,160.703,169.823,190.727,212.188
-9.05163,0.937418,0.449233,2,3,0,9.6004,0.701865,0.298506,0.399948,0.701865,0.298506,0.399948,2.86545,2.91244,71.9102,72.4482,73.2943,74.811,75.0983,75.7528,75.7861,78.2552,78.6303,81.4961,82.6889,83.5676,83.5854,84.6969,85.625,86.8156,87.2183,87.3012,93.1524,98.0911,102.32,104.262,110.393,110.729,112.082,121.747,142.009,147.157,152.747,161.298,180.93,201.116
-8.73462,0.994772,0.449233,2,7,0,9.42584,0.691742,0.345572,0.382084,0.691742,0.345572,0.382084,3.06815,3.10839,71.1964,71.8265,72.8164,74.5868,74.9217,75.6836,75.7223,78.5865,79.0202,82.3217,83.6894,84.6945,84.7149,85.9835,87.0405,88.3933,88.8501,88.9441,95.5397,101.055,105.745,107.89,114.634,115.002,116.485,127.027,148.944,154.485,160.493,169.669,190.682,212.237
-8.79961,0.999112,0.449233,2,7,0,8.84233,0.680038,0.349337,0.380626,0.680038,0.349337,0.380626,3.0838,3.12353,70.0178,70.6453,71.6309,73.3934,73.7267,74.485,74.5235,77.3733,77.8046,81.0875,82.447,83.4459,83.4661,84.7266,85.7766,87.1203,87.574,87.6674,94.2145,99.6849,104.336,106.462,113.144,113.509,114.978,125.417,147.108,152.592,158.535,167.611,188.394,209.71
-8.75757,0.98756,0.449233,3,7,0,8.91554,0.688297,0.351757,0.379686,0.688297,0.351757,0.379686,3.09381,3.13323,70.8851,71.5255,72.5312,74.3294,74.6695,75.443,75.4823,78.3888,78.8287,82.1756,83.5612,84.5792,84.5998,85.8844,86.9542,88.3231,88.7853,88.8804,95.5479,101.116,105.849,108.012,114.809,115.181,116.674,127.29,149.339,154.912,160.951,170.174,191.291,212.946
-8.74294,1,0.449233,1,3,0,8.78514,0.684617,0.352885,0.379247,0.684617,0.352885,0.379247,3.09847,3.13774,70.5141,71.1534,72.1575,73.9528,74.2923,75.0645,75.1037,78.0049,78.444,81.7842,83.167,84.1827,84.2033,85.485,86.5524,87.9181,88.3792,88.4741,95.1248,100.678,105.397,107.554,114.331,114.701,116.19,126.772,148.746,154.299,160.318,169.509,190.55,212.126
-9.38684,0.879166,0.449233,3,7,0,10.4479,0.720542,0.274037,0.408974,0.720542,0.274037,0.408974,2.75429,2.80518,73.655,74.1549,74.9414,76.3526,76.6202,77.2299,77.2609,79.5645,79.915,82.5973,83.7162,84.5415,84.5582,85.6033,86.477,87.599,87.9789,88.0572,93.5953,98.2946,102.334,104.194,110.08,110.404,111.706,121.035,140.701,145.714,151.162,159.506,178.695,198.458
-9.12558,1,0.449233,3,7,0,9.36909,0.722237,0.289074,0.403447,0.722237,0.289074,0.403447,2.82311,2.87157,73.9316,74.4649,75.3036,76.8076,77.0927,77.7421,77.7751,80.2263,80.5989,83.4476,84.6343,85.5089,85.5266,86.6335,87.5581,88.7447,89.1463,89.229,95.0705,100.011,104.248,106.195,112.349,112.686,114.046,123.766,144.184,149.379,155.02,163.654,183.489,203.896
-11.7691,0.597804,0.449233,2,7,0,13.9959,0.722484,0.353989,0.378817,0.722484,0.353989,0.378817,3.10302,3.14214,74.4225,75.0997,76.1633,78.0647,78.4243,79.2421,79.2836,82.3559,82.8208,86.3574,87.8212,88.8965,88.9183,90.275,91.4048,92.8504,93.3383,93.4388,100.477,106.353,111.345,113.626,120.794,121.185,122.76,133.951,157.186,163.057,169.42,179.136,201.379,224.188
-8.89424,1,0.449233,1,3,0,10.8482,0.709685,0.320861,0.391547,0.709685,0.320861,0.391547,2.96344,3.00711,72.867,73.4592,74.39,76.0569,76.3725,77.0909,77.1274,79.8335,80.2439,83.3748,84.6751,85.6318,85.6512,86.8602,87.8687,89.161,89.5977,89.6877,96.0142,101.33,105.866,107.945,114.494,114.852,116.295,126.575,148.034,153.474,159.374,168.393,189.073,210.311
-9.12793,0.818024,0.449233,2,3,0,10.0092,0.720188,0.305536,0.397322,0.720188,0.305536,0.397322,2.89662,2.94254,73.8368,74.4041,75.2961,76.8947,77.1975,77.8871,77.9222,80.5225,80.9173,83.9324,85.1865,86.11,86.1287,87.2966,88.2713,89.5214,89.9442,90.0312,96.1673,101.339,105.762,107.792,114.196,114.547,115.96,126.042,147.148,152.506,158.322,167.217,187.63,208.611
-9.74419,0.839064,0.449233,1,1,0,9.77099,0.728163,0.308749,0.396117,0.728163,0.308749,0.396117,2.91075,2.95619,74.6772,75.2579,76.1709,77.8069,78.1167,78.8223,78.8582,81.5181,81.9219,85.0048,86.2867,87.2305,87.2496,88.4429,89.4389,90.7159,91.1477,91.2366,97.5013,102.778,107.289,109.358,115.885,116.243,117.682,127.951,149.434,154.887,160.804,169.853,190.615,211.95
-9.51683,1,0.449233,1,1,0,9.82835,0.725197,0.3091,0.395985,0.725197,0.3091,0.395985,2.91229,2.95768,74.3756,74.9547,75.8652,77.4966,77.8056,78.5092,78.545,81.1974,81.6001,84.6742,85.9523,86.8934,86.9125,88.1023,89.0953,90.3686,90.799,90.8877,97.1335,102.394,106.89,108.953,115.459,115.816,117.25,127.485,148.897,154.331,160.228,169.246,189.937,211.198
-9.68232,0.997934,0.449233,4,15,0,9.82038,0.715952,0.269213,0.410734,0.715952,0.269213,0.410734,2.73185,2.78354,73.1532,73.6398,74.4055,75.7794,76.04,76.6337,76.6639,78.9078,79.2492,81.8636,82.9546,83.7594,83.7757,84.7952,85.6477,86.7428,87.1136,87.19,92.5995,97.1945,101.148,102.968,108.735,109.052,110.329,119.478,138.788,143.715,149.069,157.272,176.144,195.587
-8.81491,0.86331,0.449233,2,3,0,10.7993,0.709582,0.30739,0.396627,0.709582,0.30739,0.396627,2.90478,2.95043,72.7622,73.3252,74.2103,75.7964,76.0969,76.781,76.8158,79.3951,79.7867,82.7768,84.0202,84.9358,84.9543,86.112,87.0783,88.3173,88.7363,88.8226,94.9024,100.025,104.405,106.414,112.753,113.101,114.499,124.475,145.351,150.65,156.401,165.196,185.377,206.118
-10.8611,0.664935,0.449233,2,7,0,12.3846,0.707009,0.259182,0.414372,0.707009,0.259182,0.414372,2.6846,2.738,72.1732,72.633,73.3568,74.6559,74.9023,75.4639,75.4925,77.6161,77.9394,80.4166,81.4513,82.2149,82.2304,83.1981,84.0076,85.0481,85.4005,85.4731,90.6218,95.005,98.7826,100.524,106.047,106.351,107.576,116.36,134.948,139.697,144.862,152.779,171.008,189.804
-8.84279,0.943018,0.449233,2,3,0,10.8419,0.711242,0.30965,0.395779,0.711242,0.30965,0.395779,2.9147,2.96001,72.9482,73.5173,74.4122,76.0155,76.3191,77.0106,77.0458,79.6524,80.048,83.0687,84.3246,85.2492,85.268,86.437,87.4127,88.6636,89.0865,89.1736,95.3093,100.476,104.893,106.919,113.308,113.658,115.067,125.118,146.141,151.477,157.267,166.12,186.433,207.306
-8.73287,0.996321,0.449233,3,11,0,8.92809,0.690324,0.347233,0.381441,0.690324,0.347233,0.381441,3.07506,3.11508,71.0621,71.6945,72.6879,74.4646,74.8006,75.5651,75.604,78.4775,78.9126,82.224,83.5955,84.6034,84.6238,85.8959,86.9555,88.3118,88.7697,88.864,95.4743,101,105.699,107.847,114.6,114.969,116.454,127.009,148.945,154.492,160.504,169.686,190.712,212.279
-9.20215,0.949848,0.449233,4,15,0,10.7963,0.662879,0.376929,0.369794,0.662879,0.376929,0.369794,3.19614,3.23235,68.4402,69.1099,70.1608,72.0372,72.3916,73.1973,73.2382,76.259,76.7153,80.1799,81.6104,82.6601,82.6814,84.0043,85.1048,86.5113,86.9857,87.0834,93.9069,99.5802,104.387,106.58,113.459,113.834,115.343,126.048,148.204,153.793,159.847,169.085,190.216,211.866
-9.32096,0.761558,0.449233,2,3,0,10.6766,0.668103,0.351744,0.379691,0.668103,0.351744,0.379691,3.09376,3.13318,68.8054,69.4269,70.403,72.1485,72.4785,73.2293,73.2675,76.0886,76.5155,79.7641,81.1091,82.0972,82.1172,83.364,84.4024,85.7311,86.1797,86.272,92.7437,98.1487,102.742,104.842,111.44,111.8,113.25,123.554,144.955,150.364,156.227,165.179,185.675,206.695
-9.22018,0.998586,0.449233,3,11,0,9.74126,0.712438,0.32889,0.388494,0.712438,0.32889,0.388494,2.99785,3.04039,73.2066,73.8186,74.7805,76.5024,76.8283,77.5701,77.6078,80.4,80.8233,84.0501,85.3891,86.374,86.394,87.6381,88.6754,90.0041,90.4531,90.5455,97.0416,102.491,107.136,109.263,115.96,116.326,117.801,128.298,150.181,155.723,161.733,170.918,191.968,213.578
-9.71315,0.990525,0.449233,2,7,0,10.1307,0.715555,0.268875,0.410857,0.715555,0.268875,0.410857,2.73027,2.78202,73.1104,73.596,74.3602,75.7314,75.9914,76.5839,76.6141,78.8536,79.1943,81.8037,82.8927,83.696,83.7123,84.7299,85.5807,86.6738,87.044,87.1202,92.5202,97.1074,101.054,102.872,108.63,108.946,110.221,119.357,138.64,143.56,148.907,157.1,175.947,195.366
-9.24037,1,0.449233,2,3,0,9.6505,0.716304,0.28058,0.406577,0.716304,0.28058,0.406577,2.78444,2.83426,73.2662,73.777,74.5806,76.022,76.2952,76.9178,76.9495,79.3008,79.6584,82.394,83.5345,84.3753,84.3924,85.457,86.3467,87.489,87.8756,87.9553,93.5867,98.3583,102.456,104.34,110.303,110.63,111.949,121.383,141.241,146.299,151.794,160.206,179.544,199.45
-9.09857,0.981163,0.449233,3,7,0,9.37388,0.717978,0.28627,0.404483,0.717978,0.28627,0.404483,2.8104,2.85931,73.4765,74.0005,74.825,76.3035,76.5837,77.2221,77.2546,79.665,80.0313,82.8336,84.0013,84.8619,84.8794,85.9687,86.8789,88.0471,88.4424,88.5239,94.2775,99.1466,103.324,105.244,111.315,111.648,112.99,122.586,142.754,147.887,153.463,161.996,181.604,201.781
-8.94692,0.984166,0.449233,3,7,0,9.25458,0.67466,0.352436,0.379421,0.67466,0.352436,0.379421,3.09662,3.13595,69.4854,70.1145,71.1026,72.8691,73.2032,73.963,74.0017,76.8566,77.2887,80.576,81.9368,82.9366,82.9568,84.2183,85.2689,86.6131,87.067,87.1604,93.707,99.1739,103.82,105.943,112.615,112.979,114.446,124.865,146.502,151.971,157.897,166.948,187.668,208.916
-10.0308,0.984663,0.449233,3,11,0,11.4857,0.743081,0.265981,0.411909,0.743081,0.265981,0.411909,2.71671,2.76895,75.9026,76.4006,77.1843,78.5907,78.8574,79.4653,79.4962,81.7938,82.1435,84.8215,85.9394,86.7642,86.7809,87.8259,88.6997,89.8225,90.2027,90.281,95.8303,100.547,104.608,106.478,112.406,112.732,114.045,123.457,143.337,148.411,153.928,162.38,181.829,201.874
-10.2345,0.963676,0.449233,1,1,0,10.2637,0.746393,0.265823,0.411967,0.746393,0.265823,0.411967,2.71597,2.76823,76.2398,76.7397,77.5264,78.9381,79.2059,79.816,79.847,82.1534,82.5044,85.1926,86.3148,87.1427,87.1595,88.2084,89.0856,90.2127,90.5944,90.673,96.2438,100.979,105.056,106.934,112.885,113.212,114.531,123.98,143.941,149.036,154.575,163.062,182.591,202.718
-9.90822,1,0.449233,1,1,0,10.1988,0.740831,0.267642,0.411305,0.740831,0.267642,0.411305,2.7245,2.77646,75.6843,76.1844,76.9714,78.3836,78.6514,79.2617,79.2927,81.5994,81.9504,84.6385,85.7604,86.5881,86.6049,87.6535,88.5302,89.6567,90.0381,90.1167,95.6826,100.412,104.482,106.357,112.296,112.623,113.938,123.364,143.267,148.346,153.867,162.325,181.786,201.84
-12.095,0.733684,0.449233,3,15,0,13.7051,0.674237,0.442969,0.342794,0.674237,0.442969,0.342794,3.45026,3.479,70.093,70.9202,72.215,74.5159,74.949,75.9316,75.9815,79.6431,80.1932,84.346,86.0491,87.2948,87.3199,88.885,90.1832,91.8377,92.3946,92.5092,100.461,107.005,112.512,115.015,122.834,123.259,124.968,137.047,161.873,168.11,174.859,185.143,208.621,232.629
-11.0523,1,0.449233,3,11,0,12.8673,0.687367,0.282129,0.406008,0.687367,0.282129,0.406008,2.79153,2.8411,70.3166,70.8099,71.5859,72.9779,73.2417,73.8429,73.8735,76.1438,76.489,79.1298,80.2306,81.0421,81.0586,82.086,82.9445,84.0467,84.4198,84.4966,89.9291,94.5305,98.4808,100.297,106.044,106.359,107.63,116.72,135.844,140.714,146.005,154.104,172.719,191.881
-12.1323,0.788795,0.449233,1,1,0,12.5113,0.685524,0.272497,0.409537,0.685524,0.272497,0.409537,2.74715,2.79829,70.0654,70.5379,71.2814,72.6153,72.8683,73.4446,73.474,75.6518,75.9832,78.5196,79.5778,80.3583,80.3741,81.3626,82.189,83.2505,83.6099,83.684,88.9245,93.3727,97.1976,98.9582,104.534,104.84,106.074,114.913,133.553,138.306,143.471,151.383,169.58,188.323
-11.4186,1,0.449233,2,3,0,12.2932,0.739433,0.316067,0.393361,0.739433,0.316067,0.393361,2.94269,2.98706,75.8863,76.4924,77.4453,79.1521,79.4753,80.2112,80.2486,83.0211,83.4418,86.6519,87.9857,88.9674,88.9873,90.2281,91.2633,92.5902,93.0387,93.131,99.6321,105.099,109.769,111.909,118.656,119.025,120.512,131.112,153.258,158.874,164.967,174.282,195.646,217.593
-10.2531,1,0.449233,2,7,0,11.2081,0.69418,0.2834,0.40554,0.69418,0.2834,0.40554,2.79734,2.8467,71.0219,71.5227,72.3106,73.7236,73.9915,74.6017,74.6328,76.9371,77.2874,79.9675,81.0845,81.9079,81.9246,82.967,83.838,84.9562,85.3346,85.4126,90.9224,95.5881,99.5928,101.434,107.258,107.578,108.865,118.075,137.447,142.379,147.736,155.938,174.786,194.186
-8.76106,0.801927,0.449233,2,3,0,11.9605,0.706306,0.315372,0.393624,0.706306,0.315372,0.393624,2.93968,2.98414,72.4817,73.0592,73.967,75.5933,75.9012,76.6023,76.638,79.2799,79.6807,82.7398,84.011,84.9466,84.9655,86.1481,87.1348,88.3995,88.827,88.915,95.1122,100.325,104.777,106.818,113.252,113.604,115.022,125.131,146.255,151.612,157.425,166.312,186.694,207.631
-9.30214,0.845123,0.449233,2,7,0,11.2627,0.676853,0.389388,0.36482,0.676853,0.389388,0.36482,3.2456,3.2803,69.9718,70.6827,71.798,73.7875,74.1631,75.0165,75.0599,78.2564,78.7387,82.3971,83.9058,85.0121,85.0345,86.4279,87.5865,89.0663,89.5653,89.6679,96.8336,102.779,107.809,110.102,117.288,117.68,119.255,130.421,153.496,159.312,165.609,175.217,197.184,219.68
-13.6205,0.514807,0.449233,2,3,0,14.4583,0.63854,0.345699,0.382035,0.63854,0.345699,0.382035,3.06868,3.10891,65.7215,66.3034,67.2175,68.8525,69.1617,69.8653,69.9011,72.5461,72.9466,75.9954,77.2583,78.1865,78.2053,79.3768,80.3528,81.602,82.0238,82.1106,88.201,93.2933,97.6244,99.6051,105.832,106.172,107.541,117.275,137.51,142.627,148.174,156.645,176.046,195.948
-10.4628,1,0.449233,2,5,0,13.4945,0.70222,0.373383,0.371201,0.70222,0.373383,0.371201,3.18192,3.21857,72.476,73.1774,74.2784,76.2444,76.6158,77.4602,77.5031,80.6701,81.1487,84.7829,86.2842,87.3859,87.4082,88.7969,89.9524,91.4294,91.9277,92.0302,99.1995,105.164,110.219,112.527,119.765,120.16,121.748,133.018,156.354,162.242,168.62,178.355,200.623,223.441
-8.85985,0.96601,0.449233,2,3,0,10.5432,0.678664,0.347183,0.381461,0.678664,0.347183,0.381461,3.07485,3.11488,69.8614,70.483,71.4595,73.2059,73.5362,74.2876,74.3258,77.1504,77.578,80.833,82.1812,83.1719,83.192,84.4424,85.484,86.8171,87.2672,87.3599,93.8578,99.2893,103.908,106.02,112.659,113.021,114.481,124.856,146.42,151.872,157.782,166.809,187.478,208.679
-8.76028,0.999658,0.449233,2,5,0,8.92954,0.683989,0.341649,0.383599,0.683989,0.341649,0.383599,3.05177,3.09254,70.3712,70.9859,71.9515,73.6792,74.006,74.7496,74.7874,77.5839,78.0075,81.2329,82.5696,83.5522,83.572,84.8124,85.846,87.1692,87.6161,87.7081,94.1633,99.5648,104.161,106.264,112.877,113.238,114.692,125.036,146.553,151.996,157.897,166.91,187.556,208.737
-11.1446,0.542671,0.449233,2,7,0,14.5048,0.65722,0.455647,0.337424,0.65722,0.455647,0.337424,3.49693,3.52438,68.4169,69.2512,70.5563,72.8734,73.3092,74.2976,74.3477,78.0262,78.5783,82.7412,84.4463,85.6926,85.7178,87.2829,88.5804,90.2332,90.7894,90.9037,98.8343,105.35,110.827,113.315,121.081,121.503,123.2,135.184,159.788,165.966,172.649,182.831,206.069,229.825
-11.4036,1,0.449233,2,3,0,11.6599,0.630727,0.40488,0.358559,0.630727,0.40488,0.358559,3.30607,3.33897,65.3075,66.0018,67.0902,69.03,69.3958,70.2269,70.2691,73.3773,73.8458,77.3939,78.8548,79.9252,79.9468,81.2941,82.4134,83.8423,84.3238,84.4229,91.3257,97.0388,101.864,104.062,110.943,111.317,112.824,123.495,145.51,151.053,157.053,166.204,187.117,208.523
-11.3974,0.845102,0.449233,2,3,0,12.5785,0.684508,0.41681,0.353679,0.684508,0.41681,0.353679,3.3519,3.38345,70.9643,71.7446,72.9673,75.1446,75.5549,76.4868,76.5341,80.0154,80.5396,84.5056,86.1365,87.3308,87.355,88.8573,90.1049,91.6966,92.2328,92.3431,100.02,106.361,111.712,114.147,121.764,122.179,123.846,135.645,159.956,166.072,172.692,182.786,205.845,229.44
-9.23671,1,0.449233,1,1,0,10.6603,0.678491,0.385318,0.36645,0.678491,0.385318,0.36645,3.22953,3.26472,70.1119,70.8157,71.9198,73.89,74.262,75.1074,75.1504,78.3179,78.7961,82.4238,83.9205,85.0182,85.0404,86.4233,87.5733,89.0425,89.538,89.6399,96.7583,102.668,107.671,109.953,117.103,117.493,119.061,130.177,153.161,158.955,165.23,174.805,196.697,219.121
-8.84963,0.909647,0.449233,2,7,0,10.1866,0.706341,0.303157,0.398212,0.706341,0.303157,0.398212,2.88611,2.93239,72.4008,72.9521,73.819,75.3728,75.6672,76.3375,76.3716,78.8997,79.2836,82.2161,83.4361,84.3345,84.3527,85.4891,86.4377,87.6544,88.0658,88.1505,94.1249,99.1627,103.473,105.452,111.695,112.037,113.415,123.249,143.845,149.075,154.753,163.437,183.369,203.858
-8.81925,0.930271,0.449233,2,7,0,9.74417,0.683038,0.338665,0.384749,0.683038,0.338665,0.384749,3.03924,3.08042,70.2527,70.8602,71.8146,73.5224,73.8455,74.5808,74.6181,77.3837,77.8027,80.9939,82.3168,83.2894,83.309,84.537,85.5604,86.8707,87.3133,87.4044,93.7999,99.1546,103.713,105.799,112.36,112.718,114.162,124.43,145.799,151.206,157.068,166.024,186.54,207.592
-8.96655,0.917139,0.449233,2,7,0,10.0918,0.708104,0.295871,0.400928,0.708104,0.295871,0.400928,2.85369,2.90109,72.5314,73.0685,73.9134,75.428,75.715,76.3687,76.402,78.8684,79.2431,82.107,83.2993,84.1776,84.1954,85.3068,86.2348,87.4255,87.8282,87.9112,93.7654,98.7095,102.945,104.89,111.033,111.37,112.726,122.416,142.741,147.907,153.516,162.098,181.805,202.071
-9.29243,0.933904,0.449233,2,5,0,9.53158,0.712463,0.331073,0.38766,0.712463,0.331073,0.38766,3.00715,3.04937,73.2248,73.8416,74.811,76.5462,76.8746,77.622,77.66,80.473,80.8994,84.149,85.4973,86.4888,86.5089,87.7612,88.8053,90.1426,90.5944,90.6874,97.2231,102.703,107.373,109.511,116.241,116.609,118.091,128.636,150.611,156.175,162.209,171.429,192.559,214.248
