# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 11:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmprpjy9d28/dmi8abf_.json
# init = /tmp/tmprpjy9d28/_f5szf68.json
# random
#   seed = 9928
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SnIa/SnIa-20230724120309.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
-25.0618,1,1.0673,2,3,0,25.3983,0.339293,0.384507,0.339293,0.384507,0.380252,1.0054,1.00753,1.01032,1.01294,1.01569,1.01897,1.02256,1.02599,1.02952,1.0335,1.03701,1.04214,1.0454,1.05127,1.05528,1.06108,1.06725,1.07319,1.08067,1.08752,1.09634,1.10471,1.1156,1.12464,1.13702,1.15014,1.1658,1.18163,1.19913,1.22339,1.24599,1.27534,1.31017,1.35773,1.40665,1.49415,1.59023,1.72756,2.05443,2.54331,0.0139625,0.0193278,0.026266,0.0326913,0.0392967,0.0470622,0.0553894,0.0631998,0.0710812,0.0798063,0.0873407,0.0981144,0.104821,0.116649,0.12453,0.135681,0.147239,0.158078,0.171357,0.183164,0.197909,0.211448,0.228474,0.242133,0.260174,0.278538,0.299524,0.319802,0.341225,0.369381,0.394166,0.424551,0.458282,0.500874,0.541182,0.606102,0.669039,0.747546,0.897553,1.06323,23.7077,3.26045e+07,1.37007e+06,57571.6
-25.0738,0.973436,1.0673,2,3,0,25.2303,0.339759,0.384328,0.339759,0.384328,0.380882,1.00541,1.00754,1.01033,1.01296,1.01571,1.019,1.02259,1.02603,1.02957,1.03356,1.03707,1.04221,1.04547,1.05136,1.05537,1.06118,1.06736,1.07331,1.0808,1.08767,1.0965,1.10488,1.11578,1.12484,1.13724,1.15038,1.16606,1.18191,1.19944,1.22373,1.24636,1.27575,1.31062,1.35824,1.40722,1.49482,1.591,1.72846,2.05562,2.54489,0.0139624,0.0193277,0.0262657,0.0326909,0.0392962,0.0470615,0.0553884,0.0631985,0.0710795,0.0798042,0.0873382,0.0981113,0.104817,0.116645,0.124524,0.135675,0.147232,0.15807,0.171347,0.183153,0.197896,0.211433,0.228455,0.242113,0.26015,0.27851,0.299492,0.319766,0.341183,0.369331,0.39411,0.424485,0.458205,0.500781,0.541073,0.605966,0.668874,0.747341,0.897266,1.06284,23.7085,3.26051e+07,1.37008e+06,57571.6
-25.3587,0.909504,1.0673,1,3,0,25.5877,0.325085,0.389943,0.325085,0.389943,0.36117,1.00513,1.00715,1.0098,1.0123,1.0149,1.01802,1.02143,1.02469,1.02805,1.03183,1.03517,1.04005,1.04315,1.04873,1.05255,1.05806,1.06394,1.06959,1.07672,1.08324,1.09164,1.09961,1.11,1.11862,1.13044,1.14296,1.15793,1.17306,1.18981,1.21304,1.2347,1.26286,1.29633,1.34208,1.38924,1.47373,1.56671,1.69989,2.01782,2.49461,0.0139644,0.0193314,0.0262726,0.0327016,0.0393118,0.0470839,0.0554195,0.0632392,0.0711311,0.0798696,0.0874168,0.0982109,0.104931,0.116787,0.124687,0.135869,0.147462,0.158336,0.171661,0.183513,0.198319,0.211919,0.229027,0.242757,0.260899,0.279374,0.300497,0.320919,0.342504,0.37089,0.395894,0.426568,0.460646,0.503713,0.544509,0.610287,0.674133,0.75387,0.906467,1.07527,23.6833,3.25883e+07,1.36973e+06,57571.6
-25.4687,0.907027,1.0673,2,3,0,26.167,0.347452,0.381356,0.347452,0.381356,0.391344,1.00556,1.00775,1.01062,1.01332,1.01614,1.01952,1.02321,1.02674,1.03037,1.03447,1.03808,1.04335,1.0467,1.05275,1.05687,1.06283,1.06917,1.07528,1.08297,1.09,1.09906,1.10765,1.11883,1.12812,1.14082,1.15428,1.17034,1.18657,1.2045,1.22935,1.25248,1.2825,1.31811,1.36668,1.41661,1.50581,1.60364,1.74329,2.07518,2.57087,0.0139614,0.0193257,0.0262621,0.0326852,0.039288,0.0470496,0.0553719,0.063177,0.0710522,0.0797696,0.0872966,0.0980585,0.104757,0.11657,0.124439,0.135572,0.147111,0.15793,0.171182,0.182963,0.197673,0.211177,0.228155,0.241774,0.259756,0.278057,0.298965,0.319162,0.340492,0.368516,0.393178,0.423399,0.456935,0.499258,0.539292,0.603732,0.666163,0.743986,0.892562,1.05652,23.7215,3.26138e+07,1.37026e+06,57571.6
-25.3605,1,1.0673,2,3,0,25.5147,0.345914,0.381952,0.345914,0.381952,0.389245,1.00553,1.0077,1.01056,1.01325,1.01606,1.01941,1.02309,1.0266,1.03021,1.03429,1.03788,1.04312,1.04646,1.05247,1.05657,1.0625,1.06881,1.07488,1.08253,1.08954,1.09855,1.1071,1.11822,1.12746,1.1401,1.1535,1.16948,1.18564,1.20349,1.22823,1.25125,1.28115,1.31661,1.36499,1.41474,1.50362,1.60111,1.74033,2.07128,2.56569,0.0139616,0.0193261,0.0262628,0.0326864,0.0392896,0.047052,0.0553752,0.0631813,0.0710577,0.0797765,0.0873049,0.0980691,0.104769,0.116585,0.124456,0.135593,0.147135,0.157958,0.171215,0.183001,0.197717,0.211228,0.228215,0.241842,0.259835,0.278148,0.29907,0.319282,0.34063,0.368679,0.393364,0.423616,0.457188,0.499562,0.539647,0.604177,0.666702,0.744654,0.893496,1.05777,23.7189,3.26121e+07,1.37023e+06,57571.6
-25.0879,0.629187,1.0673,2,3,0,28.3711,0.330632,0.387828,0.330632,0.387828,0.368584,1.00524,1.0073,1.01,1.01255,1.01521,1.01839,1.02187,1.0252,1.02862,1.03248,1.03589,1.04086,1.04402,1.04972,1.05361,1.05924,1.06523,1.07099,1.07826,1.08491,1.09347,1.1016,1.11218,1.12097,1.133,1.14576,1.161,1.1764,1.19344,1.21708,1.2391,1.26773,1.30173,1.3482,1.39605,1.48172,1.57592,1.71074,2.03218,2.51373,0.0139637,0.01933,0.02627,0.0326976,0.0393059,0.0470754,0.0554078,0.0632239,0.0711117,0.079845,0.0873872,0.0981734,0.104888,0.116733,0.124626,0.135796,0.147375,0.158236,0.171543,0.183377,0.198159,0.211736,0.228811,0.242514,0.260616,0.279048,0.300117,0.320483,0.342004,0.3703,0.395218,0.425779,0.459721,0.502601,0.543204,0.608644,0.672131,0.751381,0.902952,1.07051,23.6929,3.25946e+07,1.36986e+06,57571.6
-25.1541,0.967179,1.0673,1,3,0,25.3241,0.342076,0.383435,0.342076,0.383435,0.384024,1.00546,1.0076,1.01042,1.01307,1.01584,1.01916,1.02278,1.02624,1.02981,1.03383,1.03737,1.04255,1.04584,1.05178,1.05582,1.06167,1.0679,1.0739,1.08145,1.08837,1.09727,1.10571,1.1167,1.12583,1.13831,1.15155,1.16735,1.18332,1.20096,1.22542,1.2482,1.27778,1.31288,1.36078,1.41005,1.49814,1.59481,1.73294,2.06153,2.55274,0.0139621,0.0193271,0.0262646,0.0326892,0.0392938,0.0470579,0.0553834,0.0631921,0.0710713,0.0797938,0.0873257,0.0980954,0.104799,0.116622,0.124499,0.135644,0.147196,0.158028,0.171297,0.183096,0.197829,0.211356,0.228365,0.242011,0.260031,0.278374,0.299333,0.319584,0.340975,0.369086,0.393829,0.424157,0.457822,0.500321,0.540535,0.605291,0.668054,0.746326,0.89584,1.06092,23.7124,3.26077e+07,1.37014e+06,57571.6
-26.3504,0.770299,1.0673,1,3,0,26.3655,0.356146,0.377976,0.356146,0.377976,0.403271,1.00573,1.00798,1.01094,1.01372,1.01663,1.02011,1.02391,1.02755,1.03129,1.03551,1.03923,1.04466,1.04811,1.05433,1.05857,1.0647,1.07123,1.07751,1.08542,1.09266,1.10198,1.11081,1.1223,1.13184,1.14489,1.15871,1.1752,1.19185,1.21024,1.2357,1.25939,1.29013,1.32656,1.3762,1.42719,1.51817,1.61782,1.75992,2.09708,2.59992,0.0139602,0.0193235,0.0262579,0.0326788,0.0392786,0.0470361,0.0553531,0.0631525,0.0710211,0.0797302,0.0872493,0.0979986,0.104688,0.116484,0.124341,0.135456,0.146973,0.15777,0.170994,0.182747,0.19742,0.210887,0.227815,0.24139,0.259311,0.277544,0.298369,0.318479,0.339712,0.367598,0.392128,0.422177,0.455507,0.497549,0.537296,0.601235,0.663137,0.740251,0.887344,1.04952,23.7359,3.26237e+07,1.37047e+06,57571.6
-26.3504,0.274359,1.0673,1,1,0,29.627,0.356146,0.377976,0.356146,0.377976,0.403271,1.00573,1.00798,1.01094,1.01372,1.01663,1.02011,1.02391,1.02755,1.03129,1.03551,1.03923,1.04466,1.04811,1.05433,1.05857,1.0647,1.07123,1.07751,1.08542,1.09266,1.10198,1.11081,1.1223,1.13184,1.14489,1.15871,1.1752,1.19185,1.21024,1.2357,1.25939,1.29013,1.32656,1.3762,1.42719,1.51817,1.61782,1.75992,2.09708,2.59992,0.0139602,0.0193235,0.0262579,0.0326788,0.0392786,0.0470361,0.0553531,0.0631525,0.0710211,0.0797302,0.0872493,0.0979986,0.104688,0.116484,0.124341,0.135456,0.146973,0.15777,0.170994,0.182747,0.19742,0.210887,0.227815,0.24139,0.259311,0.277544,0.298369,0.318479,0.339712,0.367598,0.392128,0.422177,0.455507,0.497549,0.537296,0.601235,0.663137,0.740251,0.887344,1.04952,23.7359,3.26237e+07,1.37047e+06,57571.6
-25.0296,0.930712,1.0673,2,3,0,26.8073,0.337616,0.385152,0.337616,0.385152,0.377983,1.00537,1.00748,1.01026,1.01287,1.01559,1.01886,1.02242,1.02583,1.02934,1.0333,1.03679,1.04189,1.04513,1.05097,1.05496,1.06072,1.06686,1.07276,1.0802,1.08702,1.09579,1.1041,1.11493,1.12393,1.13624,1.14929,1.16487,1.18062,1.19803,1.22217,1.24465,1.27387,1.30854,1.35588,1.4046,1.49175,1.58747,1.72431,2.05013,2.5376,0.0139627,0.0193283,0.0262668,0.0326925,0.0392985,0.0470648,0.0553929,0.0632045,0.0710871,0.0798138,0.0873497,0.0981259,0.104834,0.116666,0.124548,0.135703,0.147266,0.158109,0.171393,0.183206,0.197958,0.211504,0.228539,0.242207,0.260259,0.278637,0.299639,0.319934,0.341376,0.369558,0.39437,0.424788,0.45856,0.501207,0.541572,0.606592,0.669635,0.748284,0.898591,1.06463,23.7049,3.26026e+07,1.37003e+06,57571.6
-25.1537,0.826289,1.0673,2,3,0,26.1009,0.328836,0.388514,0.328836,0.388514,0.366179,1.0052,1.00725,1.00994,1.01247,1.01511,1.01827,1.02173,1.02503,1.02843,1.03227,1.03565,1.0406,1.04374,1.0494,1.05326,1.05886,1.06481,1.07054,1.07776,1.08437,1.09288,1.10095,1.11147,1.12021,1.13217,1.14485,1.16,1.17532,1.19227,1.21577,1.23768,1.26616,1.29998,1.34622,1.39384,1.47914,1.57294,1.70723,2.02754,2.50755,0.0139639,0.0193305,0.0262709,0.0326989,0.0393078,0.0470782,0.0554116,0.0632289,0.071118,0.0798529,0.0873968,0.0981856,0.104902,0.116751,0.124646,0.135819,0.147403,0.158268,0.171581,0.183422,0.198211,0.211795,0.228881,0.242593,0.260708,0.279153,0.30024,0.320624,0.342166,0.370491,0.395437,0.426034,0.46002,0.50296,0.543626,0.609175,0.672778,0.752184,0.904086,1.07205,23.6898,3.25926e+07,1.36982e+06,57571.6
-25.1003,1,1.0673,1,1,0,25.1534,0.330246,0.387976,0.330246,0.387976,0.368066,1.00523,1.00729,1.00999,1.01253,1.01519,1.01836,1.02184,1.02516,1.02858,1.03244,1.03584,1.0408,1.04396,1.04965,1.05354,1.05915,1.06514,1.07089,1.07815,1.08479,1.09335,1.10146,1.11203,1.1208,1.13282,1.14557,1.16078,1.17617,1.19319,1.2168,1.2388,1.2674,1.30136,1.34777,1.39557,1.48117,1.57528,1.70998,2.03118,2.5124,0.0139637,0.0193301,0.0262702,0.0326979,0.0393063,0.047076,0.0554086,0.063225,0.0711131,0.0798467,0.0873892,0.098176,0.104891,0.116737,0.12463,0.135801,0.147381,0.158243,0.171551,0.183387,0.198171,0.211748,0.228826,0.242531,0.260636,0.27907,0.300144,0.320513,0.342039,0.370341,0.395266,0.425834,0.459785,0.502678,0.543295,0.608758,0.67227,0.751554,0.903196,1.07084,23.6922,3.25942e+07,1.36985e+06,57571.6
-25.5657,0.908632,1.0673,1,3,0,25.567,0.322359,0.390979,0.322359,0.390979,0.357544,1.00508,1.00708,1.0097,1.01217,1.01475,1.01784,1.02122,1.02445,1.02777,1.03152,1.03482,1.03965,1.04272,1.04825,1.05203,1.05749,1.0633,1.0689,1.07596,1.08242,1.09075,1.09864,1.10893,1.11748,1.12918,1.14159,1.15642,1.17143,1.18802,1.21106,1.23253,1.26047,1.29367,1.33908,1.38589,1.46979,1.56217,1.69454,2.01072,2.48516,0.0139647,0.0193321,0.0262739,0.0327036,0.0393146,0.047088,0.0554252,0.0632467,0.0711407,0.0798816,0.0874312,0.0982293,0.104952,0.116813,0.124717,0.135904,0.147504,0.158385,0.171719,0.18358,0.198397,0.212009,0.229132,0.242877,0.261038,0.279534,0.300684,0.321133,0.342749,0.37118,0.396227,0.426956,0.461102,0.504262,0.545153,0.611098,0.675123,0.755102,0.908211,1.07763,23.6785,3.25852e+07,1.36966e+06,57571.6
-25.0158,1,1.0673,1,3,0,25.4905,0.334759,0.386249,0.334759,0.386249,0.37413,1.00531,1.00741,1.01015,1.01274,1.01543,1.01866,1.0222,1.02557,1.02905,1.03297,1.03642,1.04147,1.04468,1.05046,1.0544,1.06011,1.06619,1.07204,1.07941,1.08615,1.09484,1.10308,1.1138,1.12272,1.13491,1.14784,1.16328,1.17889,1.19615,1.22009,1.24238,1.27136,1.30575,1.35274,1.40111,1.48765,1.58275,1.71877,2.04281,2.52786,0.0139631,0.019329,0.0262681,0.0326946,0.0393015,0.0470692,0.055399,0.0632125,0.0710972,0.0798266,0.0873651,0.0981454,0.104856,0.116693,0.12458,0.135741,0.147311,0.158161,0.171454,0.183276,0.19804,0.211599,0.22865,0.242333,0.260405,0.278805,0.299835,0.320159,0.341633,0.369862,0.394717,0.425193,0.459034,0.501776,0.542238,0.607429,0.670653,0.749546,0.900366,1.06702,23.7,3.25994e+07,1.36996e+06,57571.6
-25.0209,0.956774,1.0673,2,3,0,25.2559,0.333993,0.386542,0.333993,0.386542,0.373099,1.0053,1.00739,1.01012,1.0127,1.01539,1.01861,1.02213,1.0255,1.02897,1.03288,1.03632,1.04136,1.04455,1.05032,1.05426,1.05995,1.06601,1.07184,1.07919,1.08592,1.09458,1.1028,1.1135,1.12239,1.13456,1.14746,1.16286,1.17843,1.19565,1.21953,1.24177,1.27069,1.30501,1.3519,1.40017,1.48655,1.58149,1.71728,2.04084,2.52525,0.0139632,0.0193292,0.0262685,0.0326951,0.0393024,0.0470703,0.0554007,0.0632146,0.0710999,0.07983,0.0873692,0.0981506,0.104862,0.116701,0.124588,0.135751,0.147323,0.158175,0.171471,0.183295,0.198062,0.211624,0.22868,0.242366,0.260444,0.27885,0.299887,0.320219,0.341702,0.369943,0.39481,0.425301,0.459162,0.501929,0.542417,0.607654,0.670926,0.749886,0.900844,1.06767,23.6987,3.25985e+07,1.36994e+06,57571.6
-25.2778,0.930607,1.0673,1,3,0,25.3616,0.344568,0.382472,0.344568,0.382472,0.387412,1.0055,1.00767,1.01051,1.01319,1.01598,1.01932,1.02298,1.02647,1.03007,1.03413,1.0377,1.04292,1.04624,1.05223,1.0563,1.06221,1.06849,1.07454,1.08215,1.08913,1.0981,1.10661,1.11769,1.12689,1.13948,1.15282,1.16873,1.18482,1.2026,1.22724,1.25018,1.27997,1.3153,1.36352,1.4131,1.5017,1.59891,1.73774,2.06787,2.56116,0.0139618,0.0193265,0.0262635,0.0326874,0.0392911,0.0470541,0.0553781,0.0631851,0.0710624,0.0797826,0.0873122,0.0980783,0.10478,0.116598,0.124471,0.135611,0.147156,0.157982,0.171244,0.183034,0.197756,0.211273,0.228268,0.241901,0.259904,0.278227,0.299162,0.319388,0.340751,0.368822,0.393527,0.423805,0.45741,0.499828,0.539958,0.604567,0.667175,0.745239,0.894316,1.05887,23.7166,3.26105e+07,1.3702e+06,57571.6
-25.4232,0.95984,1.0673,1,1,0,25.4716,0.34683,0.381597,0.34683,0.381597,0.390494,1.00555,1.00773,1.01059,1.01329,1.01611,1.01948,1.02316,1.02668,1.03031,1.0344,1.038,1.04326,1.0466,1.05263,1.05674,1.06269,1.06902,1.07512,1.08279,1.08981,1.09886,1.10743,1.11859,1.12785,1.14053,1.15396,1.16999,1.18619,1.20409,1.2289,1.25198,1.28196,1.3175,1.366,1.41585,1.50492,1.60262,1.74209,2.0736,2.56877,0.0139615,0.0193259,0.0262624,0.0326857,0.0392887,0.0470506,0.0553732,0.0631788,0.0710544,0.0797724,0.0873,0.0980628,0.104762,0.116576,0.124445,0.135581,0.147121,0.157941,0.171195,0.182978,0.197691,0.211198,0.228179,0.241801,0.259788,0.278094,0.299007,0.31921,0.340548,0.368582,0.393253,0.423486,0.457037,0.499381,0.539436,0.603912,0.666381,0.744256,0.89294,1.05702,23.7204,3.26131e+07,1.37025e+06,57571.6
-25.6308,0.943057,1.0673,1,1,0,25.7088,0.34945,0.380582,0.34945,0.380582,0.394074,1.0056,1.0078,1.01069,1.01341,1.01625,1.01965,1.02337,1.02693,1.03058,1.03471,1.03834,1.04365,1.04703,1.05311,1.05726,1.06326,1.06964,1.07579,1.08353,1.09061,1.09973,1.10838,1.11963,1.12897,1.14175,1.1553,1.17146,1.18778,1.20582,1.23081,1.25407,1.28426,1.32005,1.36887,1.41905,1.50866,1.6069,1.74712,2.08023,2.57757,0.0139611,0.0193252,0.0262611,0.0326838,0.0392858,0.0470466,0.0553676,0.0631714,0.071045,0.0797606,0.0872858,0.0980448,0.104741,0.11655,0.124416,0.135546,0.147079,0.157893,0.171138,0.182913,0.197615,0.211111,0.228077,0.241686,0.259654,0.277939,0.298828,0.319005,0.340313,0.368305,0.392936,0.423117,0.456606,0.498864,0.538832,0.603156,0.665464,0.743123,0.891355,1.0549,23.7248,3.26161e+07,1.37031e+06,57571.6
-27.6635,0.562324,1.0673,1,1,0,27.6689,0.364737,0.374611,0.364737,0.374611,0.415168,1.0059,1.00822,1.01126,1.01413,1.01712,1.0207,1.02461,1.02835,1.0322,1.03655,1.04037,1.04596,1.0495,1.0559,1.06026,1.06657,1.07328,1.07974,1.08787,1.09531,1.10487,1.11394,1.12574,1.13554,1.14892,1.1631,1.18001,1.19707,1.21591,1.24199,1.26623,1.29767,1.33489,1.38559,1.4376,1.53032,1.63176,1.77623,2.11852,2.62832,0.0139591,0.0193213,0.0262538,0.0326723,0.0392693,0.0470227,0.0553344,0.0631281,0.0709901,0.0796911,0.0872022,0.097939,0.10462,0.116399,0.124244,0.13534,0.146837,0.157612,0.170807,0.182533,0.197169,0.2106,0.227477,0.24101,0.25887,0.277037,0.29778,0.317806,0.338942,0.366693,0.391094,0.420975,0.454104,0.495872,0.535341,0.598794,0.660185,0.736615,0.882285,1.04276,23.7499,3.26335e+07,1.37068e+06,57571.6
-26.0715,1,1.0673,1,1,0,27.3034,0.353834,0.378878,0.353834,0.378878,0.400088,1.00568,1.00792,1.01085,1.01362,1.0165,1.01995,1.02373,1.02733,1.03104,1.03523,1.03892,1.04431,1.04773,1.05391,1.05811,1.0642,1.07068,1.07692,1.08477,1.09195,1.1012,1.10997,1.12138,1.13085,1.1438,1.15753,1.1739,1.19044,1.20871,1.23401,1.25755,1.2881,1.32431,1.37367,1.42438,1.51489,1.61406,1.75551,2.09128,2.59222,0.0139606,0.0193241,0.026259,0.0326805,0.0392811,0.0470397,0.0553581,0.063159,0.0710294,0.0797407,0.0872619,0.0980146,0.104707,0.116507,0.124367,0.135487,0.14701,0.157813,0.171044,0.182805,0.197487,0.210964,0.227905,0.241492,0.25943,0.277681,0.298527,0.318661,0.339919,0.367842,0.392407,0.422501,0.455886,0.498002,0.537825,0.601896,0.663938,0.741239,0.888722,1.05137,23.7321,3.26211e+07,1.37042e+06,57571.6
-26.0108,1,1.0673,1,1,0,26.3226,0.353292,0.379089,0.353292,0.379089,0.399343,1.00567,1.0079,1.01083,1.01359,1.01647,1.01992,1.02368,1.02728,1.03099,1.03517,1.03885,1.04423,1.04765,1.05381,1.05801,1.06409,1.07055,1.07678,1.08462,1.09179,1.10102,1.10977,1.12116,1.13062,1.14355,1.15725,1.1736,1.19011,1.20835,1.23362,1.25712,1.28763,1.32378,1.37308,1.42372,1.51412,1.61318,1.75447,2.08992,2.59041,0.0139606,0.0193242,0.0262593,0.0326809,0.0392817,0.0470406,0.0553593,0.0631606,0.0710313,0.0797432,0.0872649,0.0980183,0.104711,0.116512,0.124373,0.135494,0.147019,0.157823,0.171055,0.182818,0.197503,0.210982,0.227926,0.241516,0.259457,0.277713,0.298564,0.318703,0.339968,0.367899,0.392472,0.422577,0.455974,0.498109,0.537949,0.602052,0.664126,0.741471,0.889046,1.0518,23.7312,3.26205e+07,1.3704e+06,57571.6
-25.2875,1,1.0673,1,1,0,25.8133,0.344737,0.382407,0.344737,0.382407,0.387642,1.00551,1.00767,1.01052,1.01319,1.01599,1.01933,1.02299,1.02649,1.03009,1.03415,1.03772,1.04295,1.04627,1.05226,1.05634,1.06224,1.06853,1.07458,1.0822,1.08918,1.09816,1.10667,1.11776,1.12696,1.13955,1.1529,1.16883,1.18493,1.20272,1.22737,1.25032,1.28012,1.31547,1.3637,1.4133,1.50194,1.59918,1.73807,2.0683,2.56173,0.0139618,0.0193264,0.0262634,0.0326872,0.0392909,0.0470538,0.0553777,0.0631846,0.0710618,0.0797818,0.0873113,0.0980772,0.104778,0.116596,0.124469,0.135609,0.147154,0.157979,0.17124,0.18303,0.197751,0.211267,0.228261,0.241893,0.259895,0.278217,0.299151,0.319375,0.340736,0.368804,0.393506,0.423781,0.457382,0.499794,0.539919,0.604518,0.667116,0.745165,0.894213,1.05873,23.7169,3.26107e+07,1.3702e+06,57571.6
-25.3433,0.984418,1.0673,1,1,0,25.4088,0.345648,0.382055,0.345648,0.382055,0.388883,1.00552,1.0077,1.01055,1.01324,1.01604,1.0194,1.02307,1.02657,1.03018,1.03426,1.03784,1.04308,1.04642,1.05242,1.05651,1.06244,1.06874,1.07481,1.08246,1.08945,1.09846,1.107,1.11812,1.12735,1.13998,1.15336,1.16934,1.18548,1.20331,1.22803,1.25104,1.28092,1.31635,1.3647,1.41441,1.50324,1.60068,1.73982,2.07061,2.5648,0.0139617,0.0193262,0.0262629,0.0326866,0.0392899,0.0470524,0.0553758,0.0631821,0.0710586,0.0797777,0.0873064,0.0980709,0.104771,0.116587,0.124459,0.135596,0.147139,0.157963,0.17122,0.183007,0.197725,0.211237,0.228226,0.241853,0.259849,0.278163,0.299088,0.319303,0.340654,0.368707,0.393396,0.423653,0.457232,0.499614,0.539709,0.604254,0.666796,0.744769,0.893658,1.05799,23.7185,3.26118e+07,1.37022e+06,57571.6
-25.0282,1,1.0673,2,3,0,25.3193,0.333347,0.38679,0.333347,0.38679,0.37223,1.00529,1.00737,1.0101,1.01267,1.01536,1.01857,1.02208,1.02544,1.0289,1.0328,1.03624,1.04126,1.04445,1.05021,1.05413,1.05981,1.06586,1.07168,1.07901,1.08573,1.09437,1.10257,1.11325,1.12212,1.13426,1.14713,1.1625,1.17804,1.19523,1.21906,1.24126,1.27012,1.30438,1.35119,1.39938,1.48563,1.58042,1.71602,2.03918,2.52304,0.0139633,0.0193293,0.0262688,0.0326956,0.039303,0.0470713,0.055402,0.0632164,0.0711022,0.0798329,0.0873726,0.098155,0.104867,0.116707,0.124596,0.13576,0.147333,0.158186,0.171485,0.183311,0.198081,0.211646,0.228705,0.242395,0.260477,0.278888,0.299931,0.32027,0.34176,0.370011,0.394888,0.425393,0.459269,0.502058,0.542568,0.607844,0.671157,0.750172,0.901248,1.06821,23.6976,3.25977e+07,1.36993e+06,57571.6
-25.1245,0.969934,1.0673,1,3,0,25.1866,0.341327,0.383723,0.341327,0.383723,0.383008,1.00544,1.00758,1.01039,1.01304,1.0158,1.0191,1.02272,1.02617,1.02973,1.03374,1.03728,1.04244,1.04572,1.05164,1.05567,1.06151,1.06773,1.07371,1.08124,1.08814,1.09702,1.10544,1.1164,1.12551,1.13797,1.15117,1.16693,1.18286,1.20047,1.22488,1.2476,1.27713,1.31215,1.35996,1.40914,1.49707,1.59358,1.73149,2.05962,2.5502,0.0139622,0.0193273,0.026265,0.0326898,0.0392946,0.0470591,0.055385,0.0631942,0.071074,0.0797972,0.0873297,0.0981005,0.104805,0.11663,0.124507,0.135654,0.147207,0.158041,0.171313,0.183114,0.19785,0.211381,0.228394,0.242044,0.26007,0.278418,0.299385,0.319643,0.341042,0.369165,0.393919,0.424263,0.457946,0.50047,0.540709,0.605509,0.668319,0.746653,0.8963,1.06154,23.7112,3.26068e+07,1.37012e+06,57571.6
-25.0284,0.992692,1.0673,1,3,0,25.1604,0.33333,0.386796,0.33333,0.386796,0.372207,1.00529,1.00737,1.0101,1.01267,1.01536,1.01857,1.02208,1.02544,1.0289,1.0328,1.03624,1.04126,1.04445,1.0502,1.05413,1.05981,1.06585,1.07167,1.07901,1.08572,1.09437,1.10256,1.11324,1.12211,1.13425,1.14712,1.16249,1.17803,1.19522,1.21905,1.24125,1.2701,1.30436,1.35117,1.39936,1.4856,1.58039,1.71599,2.03913,2.52298,0.0139633,0.0193294,0.0262688,0.0326956,0.0393031,0.0470713,0.0554021,0.0632164,0.0711022,0.0798329,0.0873727,0.0981551,0.104867,0.116707,0.124596,0.13576,0.147333,0.158187,0.171485,0.183311,0.198082,0.211646,0.228706,0.242395,0.260478,0.278889,0.299932,0.320271,0.341762,0.370013,0.39489,0.425395,0.459272,0.502061,0.542572,0.607849,0.671164,0.75018,0.901259,1.06823,23.6975,3.25977e+07,1.36993e+06,57571.6
