# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 11:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmprpjy9d28/dmi8abf_.json
# init = /tmp/tmprpjy9d28/_f5szf68.json
# random
#   seed = 9928
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SnIa/SnIa-20230724120309.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
-25.2236,0.851681,1.16704,2,3,0,25.7544,0.327354,0.389079,0.327354,0.389079,0.364198,1.00517,1.00721,1.00988,1.0124,1.01503,1.01817,1.02161,1.0249,1.02828,1.0321,1.03546,1.04038,1.0435,1.04914,1.05298,1.05854,1.06446,1.07016,1.07735,1.08392,1.09239,1.10043,1.11089,1.11958,1.13148,1.14411,1.15918,1.17443,1.1913,1.21469,1.2365,1.26486,1.29854,1.34459,1.39202,1.477,1.57048,1.70433,2.0237,2.50245,0.0139641,0.0193309,0.0262716,0.0327,0.0393094,0.0470804,0.0554147,0.0632329,0.0711232,0.0798595,0.0874047,0.0981956,0.104914,0.116765,0.124662,0.135839,0.147426,0.158295,0.171613,0.183458,0.198254,0.211844,0.228938,0.242658,0.260783,0.279241,0.300342,0.32074,0.342299,0.370648,0.395618,0.426245,0.460267,0.503258,0.543974,0.609613,0.673312,0.752849,0.905024,1.07332,23.6872,3.25909e+07,1.36978e+06,57571.6
-25.0772,1,1.16704,1,1,0,25.1818,0.330994,0.38769,0.330994,0.38769,0.36907,1.00524,1.00731,1.01001,1.01256,1.01523,1.01841,1.0219,1.02523,1.02865,1.03252,1.03593,1.04091,1.04408,1.04979,1.05368,1.05931,1.06531,1.07108,1.07836,1.08502,1.09359,1.10173,1.11232,1.12112,1.13317,1.14594,1.1612,1.17662,1.19368,1.21734,1.23939,1.26805,1.30209,1.3486,1.39649,1.48224,1.57652,1.71144,2.03311,2.51497,0.0139636,0.0193299,0.0262699,0.0326973,0.0393055,0.0470749,0.055407,0.0632229,0.0711104,0.0798434,0.0873852,0.0981709,0.104886,0.11673,0.124622,0.135791,0.147369,0.158229,0.171535,0.183369,0.198149,0.211724,0.228797,0.242498,0.260598,0.279026,0.300093,0.320454,0.341972,0.370261,0.395174,0.425727,0.459661,0.502528,0.54312,0.608537,0.672001,0.75122,0.902725,1.07021,23.6935,3.25951e+07,1.36987e+06,57571.6
-25.3155,0.953469,1.16704,2,3,0,25.3933,0.345205,0.382226,0.345205,0.382226,0.388279,1.00552,1.00769,1.01053,1.01322,1.01602,1.01937,1.02303,1.02653,1.03013,1.0342,1.03778,1.04302,1.04634,1.05234,1.05643,1.06234,1.06864,1.0747,1.08233,1.08932,1.09831,1.10684,1.11794,1.12716,1.13977,1.15314,1.16909,1.18521,1.20302,1.22771,1.25069,1.28053,1.31592,1.36422,1.41387,1.50261,1.59995,1.73897,2.06948,2.5633,0.0139617,0.0193263,0.0262632,0.0326869,0.0392904,0.0470531,0.0553767,0.0631833,0.0710602,0.0797797,0.0873088,0.098074,0.104775,0.116592,0.124464,0.135602,0.147146,0.157971,0.17123,0.183018,0.197738,0.211252,0.228243,0.241873,0.259871,0.278189,0.299119,0.319338,0.340694,0.368754,0.39345,0.423715,0.457305,0.499702,0.539811,0.604382,0.666951,0.744961,0.893928,1.05835,23.7177,3.26113e+07,1.37021e+06,57571.6
-25.0673,1,1.16704,1,1,0,25.2316,0.339513,0.384422,0.339513,0.384422,0.380549,1.00541,1.00753,1.01033,1.01295,1.0157,1.01898,1.02257,1.02601,1.02954,1.03353,1.03704,1.04217,1.04543,1.05131,1.05532,1.06113,1.0673,1.07325,1.08074,1.08759,1.09642,1.10479,1.11568,1.12473,1.13712,1.15025,1.16592,1.18177,1.19928,1.22355,1.24616,1.27553,1.31038,1.35797,1.40692,1.49447,1.5906,1.72798,2.05499,2.54405,0.0139625,0.0193278,0.0262659,0.0326911,0.0392965,0.0470619,0.0553889,0.0631992,0.0710804,0.0798053,0.0873395,0.0981129,0.104819,0.116647,0.124527,0.135678,0.147236,0.158074,0.171352,0.183159,0.197903,0.211441,0.228465,0.242124,0.260162,0.278525,0.299509,0.319785,0.341206,0.369357,0.394139,0.42452,0.458246,0.50083,0.541131,0.606038,0.668961,0.747449,0.897417,1.06305,23.7081,3.26048e+07,1.37007e+06,57571.6
-25.695,0.848362,1.16704,1,3,0,25.6952,0.350167,0.380303,0.350167,0.380303,0.395056,1.00561,1.00782,1.01072,1.01345,1.01629,1.0197,1.02343,1.02699,1.03066,1.03479,1.03844,1.04376,1.04714,1.05324,1.0574,1.06341,1.06981,1.07597,1.08373,1.09083,1.09997,1.10864,1.11992,1.12928,1.14209,1.15566,1.17186,1.18822,1.20629,1.23133,1.25464,1.28489,1.32075,1.36966,1.41992,1.50968,1.60808,1.74849,2.08204,2.57997,0.0139611,0.019325,0.0262608,0.0326832,0.0392851,0.0470454,0.0553661,0.0631694,0.0710425,0.0797573,0.0872819,0.0980399,0.104736,0.116543,0.124408,0.135536,0.147068,0.15788,0.171123,0.182896,0.197594,0.211087,0.228049,0.241654,0.259617,0.277897,0.298779,0.318949,0.340248,0.368229,0.39285,0.423016,0.456488,0.498723,0.538667,0.60295,0.665213,0.742814,0.890922,1.05432,23.726,3.26169e+07,1.37033e+06,57571.6
-25.0548,1,1.16704,1,3,0,25.4721,0.338997,0.384621,0.338997,0.384621,0.379851,1.0054,1.00752,1.01031,1.01293,1.01567,1.01895,1.02253,1.02596,1.02949,1.03347,1.03697,1.0421,1.04535,1.05122,1.05522,1.06102,1.06718,1.07311,1.08059,1.08743,1.09625,1.1046,1.11548,1.12452,1.13688,1.14999,1.16564,1.18145,1.19894,1.22318,1.24575,1.27508,1.30988,1.3574,1.40629,1.49373,1.58975,1.72698,2.05367,2.5423,0.0139625,0.0193279,0.0262661,0.0326915,0.039297,0.0470627,0.05539,0.0632007,0.0710822,0.0798076,0.0873423,0.0981165,0.104823,0.116652,0.124533,0.135685,0.147244,0.158084,0.171364,0.183172,0.197918,0.211458,0.228485,0.242146,0.260189,0.278555,0.299544,0.319826,0.341252,0.369412,0.394202,0.424593,0.458331,0.500933,0.541251,0.606188,0.669144,0.747676,0.897736,1.06347,23.7072,3.26042e+07,1.37006e+06,57571.6
-26.1213,0.746692,1.16704,1,3,0,26.3246,0.316964,0.393022,0.316964,0.393022,0.350397,1.00498,1.00694,1.00951,1.01193,1.01446,1.01748,1.02079,1.02396,1.02721,1.03089,1.03413,1.03886,1.04187,1.0473,1.051,1.05636,1.06206,1.06755,1.07447,1.08081,1.08898,1.09673,1.10682,1.11521,1.1267,1.13889,1.15345,1.16819,1.1845,1.20714,1.22826,1.25574,1.28841,1.33312,1.37924,1.46198,1.55315,1.68392,1.99662,2.46636,0.0139654,0.0193335,0.0262764,0.0327075,0.0393203,0.0470961,0.0554365,0.0632615,0.0711594,0.0799054,0.0874598,0.0982656,0.104994,0.116865,0.124776,0.135975,0.147588,0.158482,0.171834,0.183712,0.198552,0.212187,0.229341,0.243113,0.261312,0.279851,0.301053,0.321557,0.343235,0.371754,0.396886,0.427727,0.462007,0.505351,0.546432,0.612712,0.677095,0.757558,0.911694,1.08237,23.669,3.2579e+07,1.36953e+06,57571.6
-25.338,1,1.16704,1,1,0,25.8952,0.325398,0.389824,0.325398,0.389824,0.361587,1.00514,1.00716,1.00981,1.01231,1.01492,1.01804,1.02145,1.02472,1.02808,1.03187,1.03521,1.04009,1.0432,1.04879,1.05261,1.05813,1.06401,1.06967,1.0768,1.08333,1.09175,1.09973,1.11012,1.11876,1.13058,1.14312,1.1581,1.17325,1.19001,1.21327,1.23495,1.26314,1.29663,1.34243,1.38962,1.47418,1.56723,1.7005,2.01863,2.49569,0.0139643,0.0193314,0.0262725,0.0327014,0.0393114,0.0470834,0.0554188,0.0632383,0.07113,0.0798682,0.0874151,0.0982088,0.104929,0.116784,0.124683,0.135865,0.147457,0.15833,0.171655,0.183506,0.19831,0.211909,0.229014,0.242744,0.260883,0.279356,0.300476,0.320894,0.342476,0.370856,0.395856,0.426523,0.460594,0.50365,0.544435,0.610194,0.67402,0.753729,0.906268,1.075,23.6838,3.25887e+07,1.36974e+06,57571.6
-25.0497,0.978497,1.16704,2,3,0,25.3617,0.338766,0.38471,0.338766,0.38471,0.379538,1.00539,1.00751,1.0103,1.01292,1.01566,1.01893,1.02251,1.02594,1.02946,1.03344,1.03694,1.04206,1.04531,1.05118,1.05518,1.06097,1.06713,1.07306,1.08053,1.08736,1.09617,1.10452,1.11539,1.12442,1.13677,1.14987,1.16551,1.18131,1.19879,1.22301,1.24557,1.27488,1.30966,1.35715,1.40601,1.4934,1.58937,1.72654,2.05308,2.54151,0.0139626,0.019328,0.0262662,0.0326916,0.0392973,0.047063,0.0553905,0.0632013,0.071083,0.0798087,0.0873435,0.098118,0.104825,0.116654,0.124535,0.135688,0.147248,0.158088,0.171368,0.183177,0.197924,0.211466,0.228494,0.242156,0.260201,0.278569,0.29956,0.319844,0.341273,0.369436,0.39423,0.424625,0.45837,0.500979,0.541304,0.606256,0.669226,0.747778,0.897879,1.06367,23.7068,3.26039e+07,1.37006e+06,57571.6
-25.0409,0.945091,1.16704,2,3,0,25.2463,0.338319,0.384882,0.338319,0.384882,0.378934,1.00538,1.0075,1.01028,1.0129,1.01563,1.0189,1.02248,1.0259,1.02942,1.03339,1.03688,1.04199,1.04524,1.0511,1.05509,1.06087,1.06702,1.07294,1.0804,1.08723,1.09602,1.10436,1.11521,1.12423,1.13657,1.14965,1.16526,1.18104,1.19849,1.22268,1.24521,1.27448,1.30922,1.35666,1.40546,1.49276,1.58863,1.72567,2.05193,2.54,0.0139626,0.0193281,0.0262664,0.032692,0.0392978,0.0470637,0.0553915,0.0632026,0.0710846,0.0798107,0.0873459,0.0981211,0.104829,0.116659,0.12454,0.135694,0.147255,0.158096,0.171378,0.183188,0.197937,0.211481,0.228512,0.242176,0.260223,0.278595,0.299591,0.319879,0.341313,0.369484,0.394284,0.424689,0.458444,0.501067,0.541408,0.606386,0.669385,0.747974,0.898155,1.06404,23.7061,3.26034e+07,1.37005e+06,57571.6
-25.0409,0.947083,1.16704,1,1,0,25.1429,0.338319,0.384882,0.338319,0.384882,0.378934,1.00538,1.0075,1.01028,1.0129,1.01563,1.0189,1.02248,1.0259,1.02942,1.03339,1.03688,1.04199,1.04524,1.0511,1.05509,1.06087,1.06702,1.07294,1.0804,1.08723,1.09602,1.10436,1.11521,1.12423,1.13657,1.14965,1.16526,1.18104,1.19849,1.22268,1.24521,1.27448,1.30922,1.35666,1.40546,1.49276,1.58863,1.72567,2.05193,2.54,0.0139626,0.0193281,0.0262664,0.032692,0.0392978,0.0470637,0.0553915,0.0632026,0.0710846,0.0798107,0.0873459,0.0981211,0.104829,0.116659,0.12454,0.135694,0.147255,0.158096,0.171378,0.183188,0.197937,0.211481,0.228512,0.242176,0.260223,0.278595,0.299591,0.319879,0.341313,0.369484,0.394284,0.424689,0.458444,0.501067,0.541408,0.606386,0.669385,0.747974,0.898155,1.06404,23.7061,3.26034e+07,1.37005e+06,57571.6
-25.0682,0.990535,1.16704,1,1,0,25.0743,0.339546,0.38441,0.339546,0.38441,0.380594,1.00541,1.00753,1.01033,1.01295,1.0157,1.01898,1.02258,1.02601,1.02954,1.03353,1.03704,1.04218,1.04544,1.05132,1.05533,1.06113,1.06731,1.07325,1.08075,1.0876,1.09643,1.1048,1.1157,1.12475,1.13714,1.15027,1.16594,1.18179,1.1993,1.22358,1.24619,1.27556,1.31042,1.358,1.40696,1.49452,1.59065,1.72805,2.05507,2.54416,0.0139625,0.0193278,0.0262658,0.0326911,0.0392965,0.0470618,0.0553888,0.0631991,0.0710803,0.0798052,0.0873393,0.0981127,0.104819,0.116647,0.124527,0.135678,0.147235,0.158074,0.171352,0.183158,0.197902,0.21144,0.228464,0.242122,0.260161,0.278523,0.299507,0.319783,0.341203,0.369354,0.394135,0.424515,0.458241,0.500823,0.541123,0.606028,0.668949,0.747435,0.897397,1.06302,23.7082,3.26048e+07,1.37008e+06,57571.6
-25.3471,0.715722,1.16704,2,3,0,26.3592,0.345708,0.382032,0.345708,0.382032,0.388965,1.00553,1.0077,1.01055,1.01324,1.01604,1.0194,1.02307,1.02658,1.03019,1.03426,1.03785,1.04309,1.04642,1.05243,1.05653,1.06245,1.06876,1.07483,1.08248,1.08947,1.09848,1.10702,1.11814,1.12737,1.14001,1.15339,1.16937,1.18551,1.20335,1.22808,1.25109,1.28097,1.31641,1.36477,1.41449,1.50332,1.60078,1.73993,2.07076,2.565,0.0139617,0.0193262,0.0262629,0.0326865,0.0392899,0.0470523,0.0553756,0.0631819,0.0710584,0.0797775,0.0873061,0.0980705,0.104771,0.116587,0.124458,0.135596,0.147138,0.157962,0.171219,0.183006,0.197723,0.211235,0.228223,0.241851,0.259846,0.27816,0.299084,0.319299,0.340649,0.368701,0.393389,0.423645,0.457222,0.499602,0.539695,0.604237,0.666774,0.744743,0.893622,1.05794,23.7186,3.26118e+07,1.37022e+06,57571.6
-25.6022,0.971386,1.16704,2,3,0,25.6887,0.349118,0.380711,0.349118,0.380711,0.39362,1.00559,1.00779,1.01068,1.0134,1.01624,1.01963,1.02334,1.02689,1.03055,1.03467,1.0383,1.0436,1.04697,1.05305,1.05719,1.06319,1.06956,1.0757,1.08344,1.09051,1.09962,1.10826,1.1195,1.12883,1.1416,1.15513,1.17127,1.18758,1.2056,1.23057,1.2538,1.28396,1.31973,1.36851,1.41864,1.50818,1.60636,1.74648,2.07939,2.57646,0.0139612,0.0193253,0.0262613,0.032684,0.0392862,0.0470471,0.0553683,0.0631723,0.0710462,0.0797621,0.0872876,0.0980471,0.104744,0.116553,0.12442,0.13555,0.147085,0.157899,0.171146,0.182922,0.197624,0.211122,0.22809,0.2417,0.259671,0.277959,0.298851,0.319031,0.340343,0.36834,0.392976,0.423164,0.45666,0.49893,0.538908,0.603252,0.66558,0.743266,0.891555,1.05516,23.7243,3.26157e+07,1.3703e+06,57571.6
-25.6022,0.839708,1.16704,1,1,0,26.072,0.349118,0.380711,0.349118,0.380711,0.39362,1.00559,1.00779,1.01068,1.0134,1.01624,1.01963,1.02334,1.02689,1.03055,1.03467,1.0383,1.0436,1.04697,1.05305,1.05719,1.06319,1.06956,1.0757,1.08344,1.09051,1.09962,1.10826,1.1195,1.12883,1.1416,1.15513,1.17127,1.18758,1.2056,1.23057,1.2538,1.28396,1.31973,1.36851,1.41864,1.50818,1.60636,1.74648,2.07939,2.57646,0.0139612,0.0193253,0.0262613,0.032684,0.0392862,0.0470471,0.0553683,0.0631723,0.0710462,0.0797621,0.0872876,0.0980471,0.104744,0.116553,0.12442,0.13555,0.147085,0.157899,0.171146,0.182922,0.197624,0.211122,0.22809,0.2417,0.259671,0.277959,0.298851,0.319031,0.340343,0.36834,0.392976,0.423164,0.45666,0.49893,0.538908,0.603252,0.66558,0.743266,0.891555,1.05516,23.7243,3.26157e+07,1.3703e+06,57571.6
-25.5622,1,1.16704,1,1,0,25.7746,0.34864,0.380896,0.34864,0.380896,0.392967,1.00558,1.00778,1.01066,1.01337,1.01621,1.0196,1.02331,1.02685,1.0305,1.03461,1.03824,1.04353,1.0469,1.05296,1.0571,1.06308,1.06945,1.07558,1.0833,1.09037,1.09946,1.10808,1.11931,1.12863,1.14138,1.15489,1.171,1.18729,1.20529,1.23022,1.25342,1.28355,1.31926,1.36798,1.41806,1.5075,1.60558,1.74557,2.07819,2.57485,0.0139613,0.0193254,0.0262615,0.0326844,0.0392867,0.0470478,0.0553693,0.0631737,0.0710479,0.0797642,0.0872902,0.0980504,0.104748,0.116558,0.124425,0.135556,0.147092,0.157908,0.171156,0.182933,0.197638,0.211137,0.228109,0.241721,0.259696,0.277987,0.298883,0.319068,0.340386,0.368391,0.393034,0.423231,0.456739,0.499024,0.539018,0.60339,0.665747,0.743473,0.891844,1.05555,23.7235,3.26152e+07,1.37029e+06,57571.6
-25.334,1,1.16704,1,1,0,25.5665,0.345502,0.382111,0.345502,0.382111,0.388683,1.00552,1.00769,1.01055,1.01323,1.01603,1.01939,1.02305,1.02656,1.03017,1.03424,1.03782,1.04306,1.04639,1.05239,1.05649,1.06241,1.06871,1.07478,1.08242,1.08941,1.09841,1.10695,1.11806,1.12729,1.13991,1.15329,1.16925,1.18539,1.20322,1.22793,1.25092,1.28079,1.31621,1.36454,1.41423,1.50303,1.60044,1.73954,2.07024,2.5643,0.0139617,0.0193262,0.026263,0.0326867,0.0392901,0.0470527,0.0553761,0.0631825,0.0710591,0.0797784,0.0873072,0.0980719,0.104772,0.116589,0.12446,0.135598,0.147142,0.157965,0.171224,0.183011,0.197729,0.211242,0.228231,0.24186,0.259856,0.278172,0.299098,0.319315,0.340667,0.368723,0.393414,0.423674,0.457256,0.499643,0.539742,0.604297,0.666847,0.744833,0.893747,1.05811,23.7182,3.26116e+07,1.37022e+06,57571.6
-25.334,0.669528,1.16704,1,1,0,26.102,0.345502,0.382111,0.345502,0.382111,0.388683,1.00552,1.00769,1.01055,1.01323,1.01603,1.01939,1.02305,1.02656,1.03017,1.03424,1.03782,1.04306,1.04639,1.05239,1.05649,1.06241,1.06871,1.07478,1.08242,1.08941,1.09841,1.10695,1.11806,1.12729,1.13991,1.15329,1.16925,1.18539,1.20322,1.22793,1.25092,1.28079,1.31621,1.36454,1.41423,1.50303,1.60044,1.73954,2.07024,2.5643,0.0139617,0.0193262,0.026263,0.0326867,0.0392901,0.0470527,0.0553761,0.0631825,0.0710591,0.0797784,0.0873072,0.0980719,0.104772,0.116589,0.12446,0.135598,0.147142,0.157965,0.171224,0.183011,0.197729,0.211242,0.228231,0.24186,0.259856,0.278172,0.299098,0.319315,0.340667,0.368723,0.393414,0.423674,0.457256,0.499643,0.539742,0.604297,0.666847,0.744833,0.893747,1.05811,23.7182,3.26116e+07,1.37022e+06,57571.6
-25.02,0.994335,1.16704,1,3,0,25.2678,0.334094,0.386503,0.334094,0.386503,0.373235,1.0053,1.00739,1.01013,1.01271,1.0154,1.01862,1.02214,1.02551,1.02898,1.03289,1.03633,1.04137,1.04457,1.05034,1.05428,1.05997,1.06603,1.07187,1.07922,1.08595,1.09462,1.10284,1.11354,1.12243,1.1346,1.14751,1.16291,1.17849,1.19572,1.2196,1.24185,1.27077,1.30511,1.35201,1.40029,1.4867,1.58165,1.71748,2.0411,2.52559,0.0139632,0.0193292,0.0262684,0.0326951,0.0393023,0.0470702,0.0554004,0.0632143,0.0710995,0.0798295,0.0873686,0.0981499,0.104862,0.1167,0.124587,0.13575,0.147321,0.158173,0.171469,0.183292,0.19806,0.211621,0.228676,0.242362,0.260439,0.278844,0.29988,0.320211,0.341693,0.369932,0.394797,0.425287,0.459145,0.501909,0.542394,0.607624,0.67089,0.749841,0.900781,1.06758,23.6989,3.25986e+07,1.36994e+06,57571.6
-25.6322,0.714414,1.16704,2,3,0,26.4831,0.321599,0.391267,0.321599,0.391267,0.356534,1.00506,1.00706,1.00967,1.01214,1.01471,1.01779,1.02116,1.02438,1.02769,1.03143,1.03472,1.03954,1.0426,1.04812,1.05188,1.05733,1.06313,1.06871,1.07575,1.0822,1.0905,1.09837,1.10863,1.11716,1.12883,1.14121,1.156,1.17097,1.18753,1.21051,1.23193,1.2598,1.29293,1.33824,1.38495,1.46869,1.5609,1.69305,2.00874,2.48252,0.0139648,0.0193323,0.0262743,0.0327042,0.0393154,0.0470891,0.0554268,0.0632488,0.0711433,0.079885,0.0874353,0.0982344,0.104958,0.11682,0.124725,0.135914,0.147516,0.158399,0.171735,0.183599,0.198419,0.212034,0.229162,0.24291,0.261076,0.279579,0.300736,0.321193,0.342818,0.371261,0.396319,0.427065,0.461229,0.504415,0.545332,0.611325,0.6754,0.755446,0.908699,1.0783,23.6772,3.25843e+07,1.36965e+06,57571.6
-25.8026,0.943657,1.16704,1,1,0,25.99,0.319823,0.391941,0.319823,0.391941,0.354179,1.00503,1.00701,1.00961,1.01206,1.01461,1.01767,1.02102,1.02422,1.02751,1.03122,1.03449,1.03928,1.04232,1.0478,1.05154,1.05696,1.06272,1.06827,1.07526,1.08167,1.08991,1.09774,1.10794,1.11641,1.12801,1.14032,1.15502,1.1699,1.18637,1.20921,1.23052,1.25825,1.2912,1.33628,1.38276,1.46612,1.55793,1.68955,2.00411,2.47634,0.0139651,0.0193328,0.0262751,0.0327054,0.0393173,0.0470918,0.0554305,0.0632536,0.0711495,0.0798928,0.0874447,0.0982464,0.104972,0.116837,0.124745,0.135938,0.147543,0.15843,0.171773,0.183642,0.19847,0.212092,0.229231,0.242988,0.261167,0.279683,0.300858,0.321332,0.342978,0.37145,0.396536,0.427318,0.461527,0.504773,0.545753,0.611856,0.676048,0.756253,0.909843,1.07985,23.674,3.25823e+07,1.3696e+06,57571.6
-25.0557,1,1.16704,1,3,0,25.5492,0.331831,0.38737,0.331831,0.38737,0.370193,1.00526,1.00733,1.01004,1.0126,1.01527,1.01847,1.02196,1.0253,1.02874,1.03262,1.03604,1.04104,1.04421,1.04994,1.05384,1.05949,1.0655,1.07129,1.07859,1.08527,1.09387,1.10203,1.11265,1.12148,1.13356,1.14637,1.16166,1.17713,1.19423,1.21795,1.24006,1.26879,1.3029,1.34952,1.39752,1.48345,1.57791,1.71307,2.03527,2.51784,0.0139635,0.0193297,0.0262695,0.0326967,0.0393046,0.0470736,0.0554052,0.0632206,0.0711075,0.0798396,0.0873808,0.0981653,0.104879,0.116722,0.124612,0.13578,0.147356,0.158214,0.171517,0.183348,0.198125,0.211696,0.228764,0.242461,0.260555,0.278977,0.300035,0.320389,0.341896,0.370172,0.395073,0.425608,0.459521,0.502361,0.542923,0.60829,0.671701,0.750847,0.902198,1.06949,23.695,3.2596e+07,1.36989e+06,57571.6
-25.0323,1,1.16704,1,1,0,25.0513,0.333055,0.386902,0.333055,0.386902,0.371837,1.00528,1.00736,1.01009,1.01266,1.01534,1.01855,1.02206,1.02542,1.02887,1.03277,1.0362,1.04122,1.04441,1.05016,1.05408,1.05975,1.06579,1.0716,1.07893,1.08564,1.09427,1.10247,1.11313,1.12199,1.13412,1.14698,1.16234,1.17787,1.19503,1.21884,1.24103,1.26986,1.30409,1.35086,1.39902,1.4852,1.57993,1.71545,2.03842,2.52204,0.0139633,0.0193294,0.0262689,0.0326958,0.0393034,0.0470718,0.0554026,0.0632172,0.0711032,0.0798342,0.0873742,0.0981569,0.10487,0.11671,0.124599,0.135764,0.147337,0.158192,0.171491,0.183318,0.19809,0.211655,0.228717,0.242408,0.260492,0.278905,0.299951,0.320293,0.341786,0.370043,0.394924,0.425435,0.459318,0.502116,0.542637,0.60793,0.671262,0.750303,0.901431,1.06846,23.6971,3.25974e+07,1.36992e+06,57571.6
-25.7751,0.733406,1.16704,2,3,0,26.4616,0.351018,0.379973,0.351018,0.379973,0.396222,1.00563,1.00784,1.01075,1.01348,1.01634,1.01976,1.0235,1.02707,1.03075,1.0349,1.03855,1.04389,1.04728,1.05339,1.05756,1.06359,1.07001,1.07619,1.08397,1.09109,1.10026,1.10895,1.12025,1.12964,1.14249,1.1561,1.17233,1.18873,1.20685,1.23195,1.25531,1.28563,1.32157,1.37059,1.42095,1.51089,1.60947,1.75012,2.08419,2.58282,0.0139609,0.0193248,0.0262604,0.0326826,0.0392842,0.0470441,0.0553642,0.063167,0.0710394,0.0797535,0.0872773,0.098034,0.104729,0.116535,0.124399,0.135525,0.147055,0.157865,0.171105,0.182874,0.197569,0.211058,0.228016,0.241616,0.259574,0.277847,0.29872,0.318882,0.340172,0.368139,0.392747,0.422897,0.456348,0.498556,0.538471,0.602705,0.664917,0.742447,0.89041,1.05363,23.7274,3.26179e+07,1.37035e+06,57571.6
-25.0721,1,1.16704,1,3,0,25.5288,0.339696,0.384352,0.339696,0.384352,0.380797,1.00541,1.00754,1.01033,1.01296,1.01571,1.019,1.02259,1.02602,1.02956,1.03355,1.03706,1.0422,1.04546,1.05135,1.05536,1.06116,1.06734,1.07329,1.08079,1.08765,1.09648,1.10485,1.11576,1.12481,1.13721,1.15034,1.16602,1.18188,1.1994,1.22369,1.24631,1.27569,1.31056,1.35817,1.40715,1.49473,1.5909,1.72834,2.05545,2.54467,0.0139625,0.0193277,0.0262658,0.032691,0.0392963,0.0470616,0.0553885,0.0631987,0.0710797,0.0798045,0.0873385,0.0981117,0.104818,0.116645,0.124525,0.135676,0.147233,0.158071,0.171349,0.183154,0.197898,0.211435,0.228458,0.242115,0.260153,0.278514,0.299496,0.319771,0.341189,0.369338,0.394117,0.424494,0.458216,0.500794,0.541088,0.605984,0.668896,0.747369,0.897305,1.06289,23.7084,3.2605e+07,1.37008e+06,57571.6
-25.0866,0.994955,1.16704,1,1,0,25.1047,0.340202,0.384157,0.340202,0.384157,0.381482,1.00542,1.00755,1.01035,1.01299,1.01574,1.01903,1.02263,1.02607,1.02961,1.03361,1.03713,1.04227,1.04554,1.05144,1.05546,1.06127,1.06746,1.07342,1.08093,1.0878,1.09665,1.10504,1.11596,1.12503,1.13744,1.1506,1.16631,1.18218,1.19973,1.22406,1.24671,1.27614,1.31105,1.35872,1.40776,1.49546,1.59173,1.72932,2.05675,2.54639,0.0139624,0.0193276,0.0262655,0.0326906,0.0392958,0.0470608,0.0553874,0.0631973,0.0710779,0.0798022,0.0873358,0.0981082,0.104814,0.116641,0.124519,0.135669,0.147225,0.158062,0.171338,0.183142,0.197883,0.211418,0.228438,0.242093,0.260127,0.278484,0.299462,0.319731,0.341144,0.369284,0.394056,0.424422,0.458132,0.500693,0.54097,0.605837,0.668717,0.747147,0.896993,1.06247,23.7093,3.26056e+07,1.37009e+06,57571.6
