# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
-32.4023,0.997039,0.425697,2,3,0,33.9123,0.710918,0.264877,-0.313755,0.710918,0.264877,-0.313755,0.988291,2.40326,11.2622,12.3862,12.4507,12.6722,15.8514,24.7869,24.8283,25.1632,25.6142,34.7628,44.1422,53.9214,59.3018,0.970595,23.6402,3.25958e+07,1.36989e+06,57571.6
-31.8396,0.884654,0.425697,3,7,0,34.0904,0.701084,0.291714,-0.143424,0.701084,0.291714,-0.143424,0.999599,2.42462,11.2904,12.4127,12.4771,12.6982,15.8711,24.7832,24.8244,25.1583,25.6079,34.7266,44.0718,53.8125,59.1708,0.986646,23.688,3.26273e+07,1.37055e+06,57571.6
-31.8786,0.982685,0.425697,4,15,0,34.848,0.712477,0.270854,-0.226204,0.712477,0.270854,-0.226204,0.986034,2.39776,11.242,12.3646,12.429,12.6502,15.8259,24.7526,24.7939,25.1285,25.5791,34.719,44.0893,53.8585,59.2332,0.978902,23.6511,3.26029e+07,1.37003e+06,57571.6
-31.1449,0.982669,0.425697,2,7,0,33.1644,0.710895,0.278317,-0.0224685,0.710895,0.278317,-0.0224685,0.988995,2.40752,11.3355,12.4714,12.5366,12.7605,15.9755,25.0189,25.0607,25.3998,25.8564,35.1198,44.6175,54.5197,59.9675,0.99793,23.6645,3.26117e+07,1.37022e+06,57571.6
-31.423,0.669402,0.425697,2,7,0,33.8709,0.712221,0.295439,0.208082,0.712221,0.295439,0.208082,0.986708,2.40136,11.3112,12.4456,12.5107,12.7343,15.9455,24.9803,25.0222,25.3609,25.8171,35.0722,44.5607,54.4523,59.8938,1.01895,23.6944,3.26316e+07,1.37064e+06,57571.6
-32.3829,0.945783,0.425697,3,15,0,32.7056,0.722224,0.290125,0.431769,0.722224,0.290125,0.431769,0.975632,2.38175,11.3347,12.4805,12.5463,12.7722,16.0192,25.1692,25.2116,25.5549,26.0173,35.4011,45.0258,55.0614,60.5827,1.03872,23.6853,3.26255e+07,1.37051e+06,57571.6
-32.3203,0.992894,0.425697,3,15,0,33.27,0.715893,0.271762,0.300256,0.715893,0.271762,0.300256,0.985785,2.41031,11.5196,12.6873,12.7544,12.9847,16.2952,25.6289,25.6721,26.0225,26.4942,36.0709,45.896,56.1426,61.7806,1.02705,23.6528,3.26039e+07,1.37006e+06,57571.6
-32.2485,1,0.425697,3,7,0,32.7712,0.721612,0.280919,0.241443,0.721612,0.280919,0.241443,0.976205,2.38204,11.3104,12.4514,12.5169,12.7418,15.9741,25.0786,25.1207,25.4623,25.9223,35.2567,44.8303,54.8128,60.3049,1.02188,23.6691,3.26147e+07,1.37028e+06,57571.6
-32.3824,0.888026,0.425697,3,7,0,33.9586,0.722799,0.286564,0.407923,0.722799,0.286564,0.407923,0.975155,2.38133,11.3424,12.4895,12.5554,12.7816,16.0329,25.1958,25.2383,25.5822,26.0452,35.4431,45.0829,55.1346,60.6648,1.03661,23.6791,3.26213e+07,1.37042e+06,57571.6
-32.3109,0.993123,0.425697,3,15,0,33.0103,0.713706,0.296504,0.638368,0.713706,0.296504,0.638368,0.988019,2.41441,11.5357,12.7055,12.7727,13.0034,16.3206,25.675,25.7183,26.0695,26.5423,36.1405,45.9866,56.2535,61.902,1.0566,23.6962,3.26329e+07,1.37066e+06,57571.6
-31.86,0.999775,0.425697,4,15,0,32.6948,0.710061,0.272209,0.0410837,0.710061,0.272209,0.0410837,0.991647,2.41807,11.4467,12.5984,12.6645,12.8915,16.1529,25.3337,25.3763,25.7206,26.1843,35.5939,45.2438,55.3059,60.8421,1.00376,23.6536,3.26045e+07,1.37007e+06,57571.6
-31.391,0.986255,0.425697,3,7,0,32.6306,0.71661,0.285717,0.361578,0.71661,0.285717,0.361578,0.983324,2.4005,11.42,12.5739,12.6402,12.8677,16.1376,25.3512,25.3939,25.7396,26.2051,35.6537,45.3448,55.4499,61.0095,1.03254,23.6776,3.26203e+07,1.3704e+06,57571.6
-32.9709,0.95922,0.425697,3,7,0,33.5187,0.695917,0.295303,-0.358112,0.695917,0.295303,-0.358112,1.00416,2.42776,11.1889,12.2925,12.3558,12.5731,15.6903,24.4339,24.4743,24.8018,25.2426,34.1806,43.3375,52.8806,58.1297,0.966145,23.6942,3.26315e+07,1.37064e+06,57571.6
-33.8883,0.982557,0.425697,3,7,0,34.8496,0.694067,0.286014,-0.730137,0.694067,0.286014,-0.730137,1.00394,2.41878,11.0165,12.0934,12.1551,12.3671,15.4051,23.9138,23.9531,24.2715,24.7002,33.3903,42.2911,51.5668,56.669,0.929239,23.6781,3.26207e+07,1.37041e+06,57571.6
-34.9713,0.863343,0.425697,2,3,0,35.7943,0.690976,0.292538,-0.761656,0.690976,0.292538,-0.761656,1.00687,2.42184,10.9803,12.0502,12.1116,12.3222,15.3396,23.7868,23.8258,24.1418,24.5673,33.1914,42.0233,51.2263,56.2882,0.925935,23.6894,3.26283e+07,1.37057e+06,57571.6
-31.1932,1,0.425697,2,7,0,35.9257,0.709545,0.283815,0.135647,0.709545,0.283815,0.135647,0.991479,2.41555,11.4101,12.5565,12.6223,12.8483,16.0944,25.2302,25.2725,25.6151,26.0765,35.4377,45.0367,55.0446,60.5505,1.01238,23.6743,3.26181e+07,1.37035e+06,57571.6
-32.2621,0.985052,0.425697,2,7,0,32.4081,0.706963,0.303363,0.0542927,0.706963,0.303363,0.0542927,0.991472,2.40592,11.2283,12.3466,12.4108,12.6312,15.794,24.6813,24.7225,25.0555,25.5039,34.5992,43.9205,53.6358,58.9798,1.005,23.7079,3.26408e+07,1.37083e+06,57571.6
-31.2587,0.755851,0.425697,2,7,0,34.5375,0.71231,0.277235,0.0709717,0.71231,0.277235,0.0709717,0.98803,2.40804,11.3837,12.528,12.5937,12.8192,16.0593,25.1788,25.221,25.5631,26.0236,35.3689,44.9521,54.9442,60.4416,1.0065,23.6626,3.26104e+07,1.37019e+06,57571.6
-31.031,0.905221,0.425697,2,3,0,31.8545,0.710827,0.283272,0.00185438,0.710827,0.283272,0.00185438,0.988569,2.40518,11.3078,12.4398,12.5048,12.7279,15.9314,24.9411,24.9828,25.3206,25.7754,35.0028,44.4628,54.3252,59.7509,1.00017,23.6733,3.26175e+07,1.37034e+06,57571.6
-31.2534,0.967627,0.425697,2,7,0,31.4084,0.707986,0.287927,0.1358,0.707986,0.287927,0.1358,0.99306,2.41782,11.3986,12.5423,12.608,12.8334,16.0711,25.181,25.2232,25.5648,26.0248,35.3576,44.9265,54.9024,60.3906,1.01241,23.6815,3.26229e+07,1.37046e+06,57571.6
-32.1391,0.961288,0.425697,4,15,0,34.2749,0.719531,0.286287,0.632443,0.719531,0.286287,0.632443,0.981328,2.40156,11.5261,12.6988,12.7662,12.9975,16.3244,25.7127,25.7562,26.1087,26.5834,36.2215,46.1108,56.4244,62.0991,1.05598,23.6786,3.2621e+07,1.37042e+06,57571.6
-32.5862,0.974468,0.425697,2,3,0,32.9592,0.724301,0.285369,0.562388,0.724301,0.285369,0.562388,0.974474,2.38358,11.4185,12.5786,12.6452,12.8741,16.1642,25.4456,25.4886,25.837,26.3063,35.8324,45.606,55.7986,61.4066,1.04998,23.677,3.26199e+07,1.37039e+06,57571.6
-32.8954,0.997719,0.425697,3,7,0,33.4556,0.721267,0.293804,0.869162,0.721267,0.293804,0.869162,0.979671,2.39987,11.5644,12.7451,12.8129,13.0459,16.3971,25.8617,25.9056,26.2611,26.7399,36.4618,46.4388,56.8444,62.5698,1.07596,23.6916,3.26297e+07,1.3706e+06,57571.6
-32.075,1,0.425697,2,3,0,32.9861,0.721327,0.289077,0.54001,0.721327,0.289077,0.54001,0.977825,2.38995,11.4208,12.5789,12.6455,12.8739,16.1576,25.4176,25.4605,25.8081,26.2761,35.7774,45.5243,55.6883,61.2805,1.0481,23.6835,3.26243e+07,1.37048e+06,57571.6
-32.9692,0.754463,0.425697,2,3,0,33.9181,0.717235,0.281769,0.690571,0.717235,0.281769,0.690571,0.98549,2.41461,11.6351,12.8226,12.8908,13.1251,16.4953,26.0122,26.0563,26.4138,26.8951,36.6701,46.702,57.1655,62.923,1.06085,23.6707,3.26157e+07,1.3703e+06,57571.6
-34.4121,0.974379,0.425697,3,7,0,35.5348,0.715827,0.30366,1.04597,0.715827,0.30366,1.04597,0.987083,2.41827,11.6643,12.8564,12.9249,13.1601,16.5444,26.1051,26.1494,26.5086,26.9923,36.8146,46.895,57.4082,63.1925,1.09065,23.7084,3.26411e+07,1.37084e+06,57571.6
-32.4014,1,0.425697,3,7,0,34.6802,0.722686,0.28622,0.374975,0.722686,0.28622,0.374975,0.975094,2.38054,11.3276,12.4724,12.5381,12.7639,16.008,25.1494,25.1918,25.5348,25.9967,35.3715,44.9871,55.0135,60.5297,1.03372,23.6785,3.26209e+07,1.37041e+06,57571.6
-31.6585,0.986082,0.425697,4,15,0,32.6105,0.7014,0.284324,-0.276304,0.7014,0.284324,-0.276304,0.998948,2.42214,11.2587,12.3761,12.4402,12.6603,15.8186,24.6868,24.7278,25.06,25.5074,34.5798,43.8774,53.5689,58.9002,0.974075,23.6752,3.26187e+07,1.37037e+06,57571.6
-33.0574,0.895121,0.425697,4,15,0,35.3961,0.695516,0.295435,-0.312389,0.695516,0.295435,-0.312389,1.00522,2.4317,11.2275,12.3365,12.4001,12.6185,15.7513,24.5407,24.5814,24.9105,25.3537,34.34,43.5469,53.1422,58.4201,0.97056,23.6944,3.26316e+07,1.37064e+06,57571.6
-37.892,0.656869,0.425697,2,3,0,40.2225,0.682432,0.298597,-0.842708,0.682432,0.298597,-0.842708,1.01726,2.44113,10.9948,12.0612,12.1223,12.3322,15.3381,23.7472,23.786,24.1005,24.524,33.105,41.8913,51.0458,56.0808,0.917484,23.6998,3.26353e+07,1.37072e+06,57571.6
-34.0806,0.888745,0.425697,3,7,0,39.376,0.692228,0.27612,-0.752144,0.692228,0.27612,-0.752144,1.00809,2.43239,11.121,12.2108,12.2733,12.4878,15.5632,24.1798,24.2197,24.5422,24.9764,33.7796,42.7978,52.197,57.3674,0.927112,23.6606,3.26091e+07,1.37017e+06,57571.6
-31.5086,1,0.425697,3,7,0,34.4061,0.715863,0.290115,0.449968,0.715863,0.290115,0.449968,0.984448,2.4037,11.4463,12.6039,12.6704,12.8986,16.1794,25.4256,25.4685,25.8155,26.2827,35.7659,45.4927,55.6351,61.2151,1.04031,23.6853,3.26255e+07,1.37051e+06,57571.6
-34.4114,0.888506,0.425697,3,11,0,35.1612,0.701803,0.260928,-0.812778,0.701803,0.260928,-0.812778,0.996294,2.40869,11.0675,12.1555,12.2178,12.4321,15.5033,24.1128,24.1526,24.4749,24.9089,33.7086,42.7255,52.125,57.2963,0.921101,23.6329,3.25911e+07,1.36979e+06,57571.6
-35.1691,0.886597,0.425697,3,7,0,36.2147,0.69742,0.263494,-0.952364,0.69742,0.263494,-0.952364,1.0003,2.41219,10.9953,12.0698,12.1314,12.3429,15.3741,23.8636,23.9028,24.2205,24.6483,33.32,42.204,51.4641,56.5584,0.906526,23.6377,3.25941e+07,1.36985e+06,57571.6
-34.2677,0.976705,0.425697,3,15,0,37.7228,0.692316,0.300698,-0.349478,0.692316,0.300698,-0.349478,1.0086,2.43657,11.2056,12.3093,12.3726,12.5899,15.7068,24.4474,24.4878,24.815,25.2557,34.1889,43.3401,52.8765,58.1218,0.966951,23.7034,3.26377e+07,1.37077e+06,57571.6
-31.2131,1,0.425697,2,7,0,34.8173,0.711652,0.2802,-0.0897029,0.711652,0.2802,-0.0897029,0.987035,2.40019,11.2617,12.3872,12.4518,12.6736,15.8581,24.8112,24.8527,25.1883,25.6402,34.8078,44.2061,54.004,59.3943,0.991695,23.6679,3.26139e+07,1.37027e+06,57571.6
-32.0477,0.972468,0.425697,3,7,0,32.4175,0.721033,0.277957,0.336047,0.721033,0.277957,0.336047,0.978169,2.3902,11.4031,12.5576,12.6239,12.8516,16.1241,25.3485,25.3912,25.7374,26.2036,35.6662,45.3733,55.4961,61.0658,1.03025,23.6639,3.26112e+07,1.37021e+06,57571.6
-33.1588,0.825263,0.425697,3,7,0,34.3763,0.704091,0.295357,-0.407411,0.704091,0.295357,-0.407411,0.991938,2.39666,11.0225,12.1081,12.1703,12.3841,15.4495,24.0458,24.0855,24.4074,24.8407,33.6266,42.6271,52.0069,57.1663,0.961353,23.6943,3.26315e+07,1.37064e+06,57571.6
-33.2334,0.99827,0.425697,3,15,0,34.1544,0.701519,0.26905,-0.220167,0.701519,0.26905,-0.220167,1.00178,2.43699,11.439,12.5822,12.6478,12.8731,16.1075,25.2005,25.2426,25.5835,26.0424,35.3537,44.9001,54.8533,60.3293,0.979481,23.6478,3.26007e+07,1.36999e+06,57571.6
-32.4581,0.99883,0.425697,3,7,0,33.5107,0.713085,0.272562,-0.331747,0.713085,0.272562,-0.331747,0.983877,2.3888,11.1428,12.2511,12.3147,12.5331,15.6669,24.4697,24.5105,24.8403,25.2845,34.2931,43.5271,53.1535,58.4495,0.968823,23.6542,3.26049e+07,1.37008e+06,57571.6
-31.8928,0.976243,0.425697,3,7,0,35.283,0.71879,0.28732,0.202596,0.71879,0.28732,0.202596,0.978798,2.385,11.2744,12.408,12.4731,12.6965,15.9066,24.9424,24.9842,25.3232,25.7795,35.0391,44.534,54.4332,59.8793,1.01843,23.6804,3.26222e+07,1.37044e+06,57571.6
-31.6009,0.879157,0.425697,3,11,0,33.1318,0.702458,0.280385,-0.261387,0.702458,0.280385,-0.261387,0.998225,2.42245,11.2884,12.4107,12.4751,12.6962,15.8692,24.7815,24.8227,25.1567,25.6063,34.726,44.0731,53.8166,59.1768,0.975518,23.6682,3.26141e+07,1.37027e+06,57571.6
-31.2114,0.986893,0.425697,3,7,0,32.0493,0.70649,0.290182,-0.0330767,0.70649,0.290182,-0.0330767,0.993266,2.41295,11.2922,12.4189,12.4836,12.7056,15.8926,24.8504,24.8919,25.2276,25.6797,34.8497,44.2491,54.047,59.4369,0.996944,23.6854,3.26255e+07,1.37051e+06,57571.6
-31.8045,0.884291,0.425697,2,3,0,32.0446,0.704833,0.293718,0.152747,0.704833,0.293718,0.152747,0.996805,2.42516,11.4094,12.5526,12.6182,12.8435,16.0789,25.1802,25.2223,25.5636,26.023,35.3449,44.9016,54.8641,60.3446,1.01395,23.6915,3.26296e+07,1.3706e+06,57571.6
-31.1124,0.982456,0.425697,2,7,0,33.3042,0.707215,0.286395,-0.0891132,0.707215,0.286395,-0.0891132,0.992283,2.41051,11.2767,12.4014,12.466,12.6876,15.8688,24.8095,24.8509,25.186,25.6372,34.7893,44.1705,53.9497,59.3294,0.991741,23.6788,3.26211e+07,1.37042e+06,57571.6
-32.4462,0.868553,0.425697,2,7,0,35.4775,0.698334,0.293541,-0.169706,0.698334,0.293541,-0.169706,1.00298,2.43133,11.3003,12.422,12.4864,12.7074,15.8782,24.7819,24.8231,25.1567,25.6058,34.7144,44.0486,53.7774,59.1291,0.984166,23.6912,3.26294e+07,1.37059e+06,57571.6
-32.3097,0.987942,0.425697,3,15,0,33.4017,0.710124,0.264924,-0.21678,0.710124,0.264924,-0.21678,0.990327,2.41093,11.342,12.4773,12.5425,12.7662,15.9789,25.0136,25.0554,25.3942,25.8503,35.1039,44.5923,54.4855,59.9288,0.979818,23.6403,3.25958e+07,1.36989e+06,57571.6
-34.4756,0.926029,0.425697,2,3,0,34.6294,0.71712,0.254369,-0.271032,0.71712,0.254369,-0.271032,0.981823,2.39315,11.296,12.4293,12.4943,12.7177,15.9254,24.9498,24.9915,25.33,25.7856,35.0319,44.5143,54.4028,59.8439,0.974729,23.6206,3.25832e+07,1.36962e+06,57571.6
-34.8636,0.987079,0.425697,3,7,0,37.3907,0.702018,0.254918,-0.755298,0.702018,0.254918,-0.755298,0.997755,2.41696,11.1707,12.2734,12.3366,12.5538,15.6682,24.4047,24.4451,24.7723,25.2129,34.1468,43.3031,52.849,58.1011,0.927079,23.6217,3.25839e+07,1.36963e+06,57571.6
-32.09,0.98808,0.425697,3,7,0,35.5664,0.699161,0.284337,-0.423326,0.699161,0.284337,-0.423326,1.00056,2.42156,11.1878,12.293,12.3564,12.5741,15.6962,24.4558,24.4963,24.8243,25.266,34.2225,43.3997,52.9648,58.2265,0.959875,23.6752,3.26187e+07,1.37037e+06,57571.6
-31.6255,0.880272,0.425697,4,15,0,33.3078,0.706856,0.293627,0.215353,0.706856,0.293627,0.215353,0.994522,2.42125,11.4173,12.5633,12.6291,12.855,16.0993,25.2286,25.2708,25.6132,26.0742,35.4271,45.0164,55.0134,60.5129,1.01959,23.6913,3.26295e+07,1.3706e+06,57571.6
-33.6166,0.865573,0.425697,2,7,0,34.9497,0.700858,0.300481,0.270931,0.700858,0.300481,0.270931,1.00254,2.4396,11.4907,12.6432,12.7093,12.9365,16.1991,25.3788,25.4213,25.7656,26.229,35.6325,45.273,55.3226,60.8509,1.02459,23.703,3.26375e+07,1.37076e+06,57571.6
-32.6971,1,0.425697,3,7,0,33.4685,0.703075,0.302275,0.221344,0.703075,0.302275,0.221344,0.998675,2.42826,11.4078,12.5498,12.6153,12.8404,16.0723,25.1623,25.2044,25.5452,26.004,35.313,44.8556,54.8027,60.2744,1.02016,23.706,3.26395e+07,1.3708e+06,57571.6
-31.9939,1,0.425697,3,7,0,32.8629,0.71032,0.269026,-0.0470102,0.71032,0.269026,-0.0470102,0.990985,2.41544,11.4146,12.5613,12.6272,12.8532,16.1,25.2371,25.2794,25.6221,26.0835,35.4464,45.0481,55.0599,60.5684,0.99567,23.6478,3.26007e+07,1.36999e+06,57571.6
-32.4779,0.802389,0.425697,2,3,0,34.1037,0.719088,0.27239,-0.0378728,0.719088,0.27239,-0.0378728,0.978477,2.38385,11.2503,12.3795,12.4443,12.6669,15.8635,24.8581,24.8998,25.2371,25.6912,34.9068,44.3567,54.2098,59.6309,0.996511,23.6539,3.26047e+07,1.37007e+06,57571.6
-32.1875,1,0.425697,3,7,0,32.4785,0.718269,0.272728,-0.0155554,0.718269,0.272728,-0.0155554,0.979741,2.38738,11.2746,12.4068,12.4718,12.695,15.9005,24.921,24.9628,25.3011,25.7566,34.9994,44.4774,54.36,59.7972,0.998569,23.6545,3.26051e+07,1.37008e+06,57571.6
-32.6169,0.974416,0.425697,3,7,0,32.9989,0.703352,0.292954,-0.398442,0.703352,0.292954,-0.398442,0.993472,2.40163,11.0619,12.1525,12.215,12.4298,15.5099,24.1485,24.1884,24.5119,24.9474,33.7777,42.8243,52.2525,57.4385,0.962242,23.6902,3.26288e+07,1.37058e+06,57571.6
-31.5731,0.927002,0.425697,3,7,0,33.2621,0.718012,0.282258,0.375369,0.718012,0.282258,0.375369,0.981995,2.39886,11.4364,12.5938,12.6602,12.8884,16.1689,25.4151,25.4579,25.8049,26.2722,35.7565,45.4853,55.6303,61.212,1.03373,23.6715,3.26163e+07,1.37032e+06,57571.6
-32.5673,0.895625,0.425697,4,15,0,33.0832,0.705494,0.293246,-0.343819,0.705494,0.293246,-0.343819,0.991011,2.39725,11.0654,12.158,12.2207,12.4359,15.5225,24.1819,24.222,24.5463,24.9829,33.836,42.9066,52.3599,57.5598,0.96754,23.6907,3.26291e+07,1.37059e+06,57571.6
-33.9772,0.853848,0.425697,3,7,0,34.6348,0.709588,0.264406,0.133323,0.709588,0.264406,0.133323,0.99426,2.42988,11.587,12.7592,12.8265,13.0576,16.3797,25.7417,25.7851,26.1365,26.6096,36.2126,46.0643,56.3386,61.992,1.01212,23.6393,3.25952e+07,1.36987e+06,57571.6
-32.328,1,0.425697,3,7,0,33.9263,0.71147,0.273871,-0.36706,0.71147,0.273871,-0.36706,0.985539,2.39125,11.1307,12.2362,12.2996,12.5174,15.6422,24.4175,24.4581,24.7869,25.2296,34.2083,43.4109,53.0042,58.2819,0.96541,23.6566,3.26064e+07,1.37011e+06,57571.6
-32.3384,0.997735,0.425697,4,15,0,33.2789,0.714585,0.266509,0.0474352,0.714585,0.266509,0.0474352,0.986275,2.4074,11.4315,12.5842,12.6504,12.8776,16.1429,25.3389,25.3815,25.7265,26.1911,35.6193,45.2898,55.3743,60.9231,1.00434,23.6432,3.25977e+07,1.36993e+06,57571.6
-31.2707,1,0.425697,2,3,0,32.4006,0.714125,0.277933,0.0496716,0.714125,0.277933,0.0496716,0.985228,2.40039,11.3347,12.4731,12.5384,12.7628,15.9858,25.0556,25.0976,25.4377,25.8957,35.189,44.7184,54.6542,60.1205,1.00455,23.6638,3.26112e+07,1.37021e+06,57571.6
-32.2208,0.917226,0.425697,2,7,0,33.7707,0.702734,0.271082,-0.320883,0.702734,0.271082,-0.320883,0.998721,2.42578,11.3287,12.4566,12.5213,12.7435,15.9327,24.8925,24.934,25.2697,25.7218,34.8921,44.2924,54.0923,59.4838,0.969875,23.6515,3.26031e+07,1.37004e+06,57571.6
-33.6914,0.667394,0.425697,2,3,0,34.1584,0.710106,0.279736,-0.52066,0.710106,0.279736,-0.52066,0.984814,2.38232,10.9855,12.069,12.1311,12.3445,15.4046,23.9879,24.0276,24.349,24.7818,33.5566,42.5476,51.9187,57.0739,0.95035,23.6671,3.26133e+07,1.37025e+06,57571.6
-32.8443,0.992651,0.425697,3,7,0,35.4296,0.708386,0.277886,-0.503584,0.708386,0.277886,-0.503584,0.987703,2.39063,11.0419,12.1323,12.1948,12.4096,15.4895,24.13,24.17,24.4936,24.9293,33.7639,42.8166,52.2525,57.4433,0.952052,23.6638,3.26112e+07,1.37021e+06,57571.6
-32.6057,0.825383,0.425697,3,7,0,34.7927,0.703135,0.268166,-0.293207,0.703135,0.268166,-0.293207,0.998902,2.42826,11.3698,12.5039,12.569,12.7924,16.0001,25.0148,25.0565,25.3944,25.8493,35.0781,44.5393,54.4033,59.8302,0.972541,23.6462,3.25997e+07,1.36997e+06,57571.6
-31.3685,1,0.425697,2,3,0,32.6618,0.708993,0.276203,-0.223163,0.708993,0.276203,-0.223163,0.990065,2.40545,11.2494,12.3708,12.4351,12.6561,15.8275,24.7394,24.7806,25.1146,25.5643,34.6868,44.038,53.7866,59.1498,0.979169,23.6608,3.26092e+07,1.37017e+06,57571.6
-31.6872,0.874843,0.425697,3,15,0,33.5955,0.709284,0.278088,0.144794,0.709284,0.278088,0.144794,0.992763,2.42113,11.4718,12.6271,12.6934,12.9211,16.193,25.4056,25.4483,25.7939,26.2592,35.7023,45.3866,55.4844,61.04,1.01319,23.6641,3.26114e+07,1.37021e+06,57571.6
-33.2828,0.965853,0.425697,3,7,0,34.0446,0.716051,0.259653,-0.119055,0.716051,0.259653,-0.119055,0.983844,2.39995,11.3644,12.5076,12.5733,12.7986,16.0357,25.1478,25.19,25.5317,25.9919,35.3312,44.9098,54.8985,60.3948,0.989002,23.6305,3.25895e+07,1.36975e+06,57571.6
-32.6302,0.998924,0.425697,3,7,0,34.1442,0.697545,0.294936,-0.33222,0.697545,0.294936,-0.33222,1.00216,2.42389,11.1849,12.2891,12.3525,12.57,15.6893,24.4402,24.4806,24.8084,25.2496,34.196,43.362,52.9146,58.169,0.968651,23.6936,3.26311e+07,1.37063e+06,57571.6
-31.8718,0.984556,0.425697,3,15,0,33.7779,0.716278,0.293494,0.579847,0.716278,0.293494,0.579847,0.984428,2.4054,11.4863,12.6506,12.7175,12.9471,16.2481,25.5558,25.5989,25.9483,26.4187,35.9683,45.7643,55.9791,61.599,1.05156,23.6911,3.26294e+07,1.37059e+06,57571.6
-31.155,0.988147,0.425697,2,7,0,32.1123,0.712673,0.287802,0.080348,0.712673,0.287802,0.080348,0.986052,2.39937,11.2893,12.4203,12.4852,12.7081,15.9091,24.913,24.9547,25.2923,25.7469,34.9692,44.4242,54.281,59.7036,1.00737,23.6812,3.26228e+07,1.37045e+06,57571.6
-32.6169,0.869798,0.425697,2,7,0,33.1623,0.714686,0.273439,0.382229,0.714686,0.273439,0.382229,0.987853,2.41664,11.573,12.7481,12.8156,13.0474,16.3796,25.7778,25.8214,26.1742,26.6493,36.2946,46.1908,56.512,62.1911,1.03427,23.6558,3.26059e+07,1.3701e+06,57571.6
-31.8274,0.990555,0.425697,2,3,0,32.8731,0.719217,0.276785,0.277168,0.719217,0.276785,0.277168,0.980333,2.39453,11.4068,12.5603,12.6266,12.854,16.123,25.3352,25.3779,25.7236,26.1891,35.6375,45.3294,55.4362,60.997,1.02504,23.6618,3.26099e+07,1.37018e+06,57571.6
-32.8976,0.749373,0.425697,2,7,0,34.0336,0.72057,0.28781,0.113061,0.72057,0.28781,0.113061,0.975534,2.37461,11.1862,12.308,12.3723,12.5934,15.7686,24.7015,24.7429,25.0778,25.5288,34.6796,44.0615,53.8424,59.2232,1.01034,23.6812,3.26228e+07,1.37045e+06,57571.6
-31.8685,0.991819,0.425697,3,7,0,33.1233,0.702539,0.292177,0.0171393,0.702539,0.292177,0.0171393,0.999031,2.42755,11.3716,12.5071,12.5723,12.796,16.0084,25.0388,25.0806,25.4191,25.8749,35.1202,44.5969,54.4755,59.9097,1.00158,23.6888,3.26279e+07,1.37056e+06,57571.6
-32.6315,0.986741,0.425697,3,7,0,33.1912,0.700995,0.28397,-0.565524,0.700995,0.28397,-0.565524,0.996381,2.40704,11.055,12.1423,12.2046,12.4187,15.4883,24.0941,24.1339,24.4561,24.8899,33.6848,42.695,52.0856,57.2512,0.945859,23.6745,3.26183e+07,1.37036e+06,57571.6
-31.626,0.943687,0.425697,2,3,0,33.0625,0.703601,0.282986,-0.3605,0.703601,0.282986,-0.3605,0.995149,2.41096,11.1754,12.282,12.3455,12.5635,15.6907,24.4683,24.5089,24.8377,25.2803,34.2578,43.4574,53.0464,58.3213,0.965987,23.6728,3.26171e+07,1.37033e+06,57571.6
-32.9914,0.821386,0.425697,4,15,0,33.9546,0.723102,0.284031,0.207582,0.723102,0.284031,0.207582,0.973471,2.37338,11.2389,12.3704,12.4353,12.6584,15.8629,24.8854,24.9272,25.2656,25.7213,34.969,44.4524,54.3402,59.7801,1.01886,23.6746,3.26184e+07,1.37036e+06,57571.6
-35.3796,0.912597,0.425697,4,15,0,36.7786,0.691207,0.286419,-0.243689,0.691207,0.286419,-0.243689,1.01369,2.45799,11.4289,12.5635,12.6286,12.8521,16.0593,25.0652,25.1068,25.4442,25.8985,35.1121,44.5543,54.3963,59.8105,0.977178,23.6788,3.26212e+07,1.37042e+06,57571.6
