# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
-33.2052,0.979042,0.459373,3,7,0,35.9049,0.72414,0.26945,0.312722,0.72414,0.26945,0.312722,0.974979,2.38506,11.4169,12.5756,12.6421,12.8706,16.1561,25.4213,25.4643,25.8121,26.2804,35.7887,45.5443,55.7189,61.3175,1.02814,23.6486,3.26012e+07,1.37e+06,57571.6
-32.8226,0.992957,0.459373,2,3,0,33.7182,0.719619,0.266356,0.20492,0.719619,0.266356,0.20492,0.980696,2.3977,11.4516,12.6117,12.6783,12.9071,16.1953,25.4648,25.5078,25.8557,26.3241,35.8341,45.5906,55.766,61.365,1.01856,23.6429,3.25975e+07,1.36992e+06,57571.6
-34.0101,0.926487,0.459373,3,7,0,35.0885,0.725905,0.268921,0.578124,0.725905,0.268921,0.578124,0.974631,2.39026,11.5475,12.7281,12.7959,13.0288,16.3801,25.8464,25.8903,26.2459,26.7248,36.4508,46.434,56.8481,62.579,1.05116,23.6476,3.26006e+07,1.36999e+06,57571.6
-34.7976,0.755581,0.459373,2,3,0,36.6087,0.727445,0.275699,0.952742,0.727445,0.275699,0.952742,0.974176,2.39428,11.6647,12.8657,12.9347,13.1718,16.5849,26.2421,26.2869,26.65,27.139,37.0731,47.2743,57.9176,63.7748,1.08254,23.6599,3.26086e+07,1.37015e+06,57571.6
-34.5755,0.960623,0.459373,4,15,0,36.4065,0.730512,0.279664,0.51608,0.730512,0.279664,0.51608,0.966607,2.36537,11.3445,12.498,12.5642,12.7918,16.0634,25.2939,25.3367,25.6833,26.15,35.6251,45.3472,55.4866,61.0656,1.04595,23.6669,3.26132e+07,1.37025e+06,57571.6
-32.7524,1,0.459373,2,3,0,34.9338,0.724489,0.284263,0.683804,0.724489,0.284263,0.683804,0.975248,2.38849,11.4932,12.665,12.7323,12.9635,16.2887,25.6761,25.7196,26.0722,26.5469,36.1874,46.0804,56.3986,62.076,1.06031,23.675,3.26186e+07,1.37037e+06,57571.6
-32.6314,0.920739,0.459373,3,7,0,34.8534,0.713142,0.304823,0.620549,0.713142,0.304823,0.620549,0.987557,2.40995,11.4648,12.6239,12.6904,12.9189,16.2038,25.4612,25.5041,25.8515,26.3193,35.8132,45.5502,55.702,61.2868,1.05516,23.7103,3.26425e+07,1.37087e+06,57571.6
-32.9284,0.910738,0.459373,3,7,0,34.9074,0.710459,0.264411,-0.462106,0.710459,0.264411,-0.462106,0.987498,2.39717,11.1674,12.2768,12.3405,12.559,15.6952,24.5024,24.5432,24.8732,25.3175,34.3297,43.5676,53.1985,58.4972,0.956242,23.6393,3.25952e+07,1.36987e+06,57571.6
-31.7441,1,0.459373,3,7,0,33.2143,0.713595,0.29834,0.266271,0.713595,0.29834,0.266271,0.984904,2.39736,11.3008,12.4349,12.5,12.7236,15.9343,24.9691,25.011,25.3498,25.8059,35.0618,44.5512,54.4436,59.8855,1.02417,23.6994,3.2635e+07,1.37071e+06,57571.6
-31.7441,0.854612,0.459373,2,3,0,36.0522,0.713595,0.29834,0.266271,0.713595,0.29834,0.266271,0.984904,2.39736,11.3008,12.4349,12.5,12.7236,15.9343,24.9691,25.011,25.3498,25.8059,35.0618,44.5512,54.4436,59.8855,1.02417,23.6994,3.2635e+07,1.37071e+06,57571.6
-32.0708,0.934145,0.459373,3,7,0,33.2322,0.70078,0.280302,-0.20197,0.70078,0.280302,-0.20197,1.00123,2.4315,11.358,12.4894,12.5543,12.7772,15.9764,24.9655,25.0071,25.344,25.7976,34.998,44.4285,54.2593,59.6676,0.98116,23.6681,3.2614e+07,1.37027e+06,57571.6
-31.8964,0.984736,0.459373,3,7,0,33.0689,0.703643,0.297269,-0.118041,0.703643,0.297269,-0.118041,0.995366,2.41289,11.218,12.3319,12.3958,12.6153,15.7642,24.6071,24.6481,24.9794,25.4254,34.4721,43.7427,53.405,58.7199,0.989017,23.6975,3.26338e+07,1.37068e+06,57571.6
-33.8618,0.725362,0.459373,3,7,0,36.7251,0.696928,0.26833,-0.791945,0.696928,0.26833,-0.791945,1.00218,2.42026,11.0888,12.1768,12.2391,12.4534,15.5241,24.1296,24.1694,24.4916,24.9253,33.7188,42.7281,52.1188,57.2849,0.923137,23.6465,3.25999e+07,1.36997e+06,57571.6
-35.648,0.965779,0.459373,2,3,0,35.7438,0.690526,0.267857,-0.973033,0.690526,0.267857,-0.973033,1.00919,2.43078,11.0438,12.1206,12.1824,12.3943,15.4313,23.934,23.9733,24.2915,24.7198,33.4029,42.2976,51.5681,56.6681,0.904272,23.6457,3.25993e+07,1.36996e+06,57571.6
-34.9684,0.968525,0.459373,2,3,0,35.991,0.695084,0.268157,-0.948072,0.695084,0.268157,-0.948072,1.00285,2.41631,10.9898,12.0622,12.1237,12.3348,15.3596,23.8292,23.8684,24.1853,24.612,33.262,42.1229,51.3583,56.4389,0.9069,23.6462,3.25997e+07,1.36997e+06,57571.6
-35.4261,0.993683,0.459373,2,3,0,35.8162,0.691747,0.264733,-0.900332,0.691747,0.264733,-0.900332,1.00896,2.43441,11.1173,12.2053,12.2677,12.4819,15.5516,24.151,24.1907,24.5126,24.9459,33.7311,42.7315,52.113,57.2741,0.911962,23.6399,3.25956e+07,1.36988e+06,57571.6
-32.6157,0.786976,0.459373,3,7,0,37.5646,0.713703,0.302873,0.666732,0.713703,0.302873,0.666732,0.987395,2.41128,11.4984,12.6629,12.7298,12.9594,16.2607,25.568,25.6112,25.9605,26.4309,35.9787,45.772,55.9831,61.6007,1.05908,23.707,3.26402e+07,1.37082e+06,57571.6
-31.3314,0.956127,0.459373,2,7,0,33.8281,0.709796,0.275284,-0.160803,0.709796,0.275284,-0.160803,0.989695,2.40668,11.2881,12.4158,12.4805,12.7027,15.893,24.8617,24.9033,25.2395,25.6921,34.8754,44.2899,54.105,59.5049,0.985056,23.6591,3.26081e+07,1.37014e+06,57571.6
-31.9491,0.815911,0.459373,2,5,0,36.3662,0.700016,0.28855,-0.195849,0.700016,0.28855,-0.195849,1.00109,2.42798,11.2995,12.4221,12.4865,12.7076,15.8812,24.794,24.8352,25.1691,25.6188,34.7378,44.0833,53.8244,59.183,0.981711,23.6825,3.26236e+07,1.37047e+06,57571.6
-32.6899,0.964779,0.459373,1,3,0,33.3641,0.697908,0.296097,-0.339141,0.697908,0.296097,-0.339141,1.00138,2.4213,11.1638,12.2653,12.3285,12.5454,15.6568,24.3846,24.4249,24.7518,25.1918,34.114,43.2548,52.7809,58.0208,0.967976,23.6955,3.26324e+07,1.37066e+06,57571.6
-32.2895,0.887698,0.459373,2,3,0,33.6843,0.698681,0.290794,-0.18498,0.698681,0.290794,-0.18498,1.00276,2.43144,11.3085,12.4316,12.496,12.7172,15.8918,24.807,24.8483,25.1823,25.632,34.753,44.1001,53.8428,59.2021,0.982731,23.6864,3.26263e+07,1.37053e+06,57571.6
-31.773,0.595401,0.459373,2,3,0,34.5228,0.7025,0.287733,-0.0362351,0.7025,0.287733,-0.0362351,0.999249,2.42836,11.3761,12.512,12.5772,12.801,16.0143,25.0472,25.089,25.4276,25.8834,35.1312,44.6108,54.4926,59.9288,0.996653,23.6811,3.26227e+07,1.37045e+06,57571.6
-32.0571,0.972043,0.459373,3,7,0,33.1112,0.713075,0.302382,0.347868,0.713075,0.302382,0.347868,0.985757,2.39999,11.325,12.4626,12.5279,12.7521,15.9732,25.0388,25.0807,25.4207,25.8785,35.167,44.69,54.6175,60.0786,1.03143,23.7062,3.26397e+07,1.37081e+06,57571.6
-33.8934,0.96506,0.459373,3,7,0,34.4258,0.72086,0.259478,0.0757273,0.72086,0.259478,0.0757273,0.978965,2.39305,11.4162,12.5713,12.6376,12.8654,16.1391,25.365,25.4078,25.754,26.2202,35.684,45.3932,55.5194,61.0915,1.0069,23.6302,3.25893e+07,1.36975e+06,57571.6
-32.2748,0.977341,0.459373,2,7,0,34.5279,0.721627,0.277291,0.229164,0.721627,0.277291,0.229164,0.976598,2.38407,11.335,12.4795,12.5452,12.7708,16.0136,25.1489,25.1913,25.534,25.9956,35.3631,44.9713,54.9904,60.5028,1.02077,23.6627,3.26105e+07,1.37019e+06,57571.6
-32.8797,0.917205,0.459373,3,7,0,33.6125,0.700777,0.302572,-0.21203,0.700777,0.302572,-0.21203,0.997633,2.41354,11.1524,12.2549,12.3181,12.5352,15.65,24.39,24.4304,24.7578,25.1985,34.1348,43.2903,52.8316,58.0797,0.98013,23.7065,3.26399e+07,1.37081e+06,57571.6
-31.8806,0.995778,0.459373,3,7,0,33.1739,0.700808,0.286859,-0.150107,0.700808,0.286859,-0.150107,1.00068,2.429,11.3338,12.462,12.5267,12.749,15.9391,24.9017,24.9432,25.279,25.7312,34.9035,44.3044,54.1038,59.4945,0.98603,23.6796,3.26217e+07,1.37043e+06,57571.6
-31.8314,0.878342,0.459373,3,7,0,32.7911,0.716957,0.275243,0.293024,0.716957,0.275243,0.293024,0.983771,2.40389,11.4664,12.6271,12.6937,12.9226,16.2123,25.4849,25.5279,25.8759,26.3445,35.8563,45.6139,55.7894,61.3882,1.02643,23.659,3.2608e+07,1.37014e+06,57571.6
-32.0328,0.987137,0.459373,3,7,0,32.9965,0.714339,0.295213,0.59178,0.714339,0.295213,0.59178,0.986961,2.41124,11.5097,12.6761,12.743,12.9731,16.2798,25.6032,25.6464,25.9964,26.4676,36.0329,45.8448,56.0759,61.7048,1.0526,23.694,3.26314e+07,1.37063e+06,57571.6
-33.5751,0.821738,0.459373,2,7,0,35.7827,0.723807,0.271451,0.0605116,0.723807,0.271451,0.0605116,0.973093,2.37361,11.2486,12.3813,12.4463,12.6696,15.8775,24.9096,24.9515,25.2903,25.7465,35.0046,44.4997,54.4006,59.8481,1.00554,23.6522,3.26036e+07,1.37005e+06,57571.6
-32.9439,1,0.459373,2,3,0,34.0139,0.717865,0.264324,0.152006,0.717865,0.264324,0.152006,0.982961,2.40276,11.4658,12.6264,12.6931,12.9219,16.2114,25.4827,25.5257,25.8736,26.3421,35.8529,45.6101,55.7861,61.3855,1.01381,23.6392,3.25951e+07,1.36987e+06,57571.6
-31.0912,0.994629,0.459373,2,7,0,33.2551,0.713432,0.28352,0.130081,0.713432,0.28352,0.130081,0.986071,2.40234,11.347,12.487,12.5525,12.7772,16.0051,25.0897,25.1318,25.4725,25.9312,35.2399,44.785,54.7367,60.2117,1.01188,23.6737,3.26178e+07,1.37035e+06,57571.6
-31.2848,0.926122,0.459373,2,7,0,33.8955,0.705624,0.290696,-0.0358577,0.705624,0.290696,-0.0358577,0.994381,2.41538,11.2997,12.4268,12.4915,12.7136,15.9018,24.8626,24.9041,25.2399,25.6921,34.8648,44.2668,54.0674,59.4588,0.996686,23.6863,3.26261e+07,1.37052e+06,57571.6
-32.3694,0.815695,0.459373,3,7,0,33.7811,0.703562,0.272597,-0.150267,0.703562,0.272597,-0.150267,0.998988,2.43067,11.4205,12.5629,12.6285,12.8536,16.0859,25.175,25.217,25.5578,26.0166,35.3247,44.8679,54.8176,60.2917,0.986052,23.6543,3.26049e+07,1.37008e+06,57571.6
-32.16,0.738804,0.459373,3,7,0,34.782,0.715512,0.29108,0.63413,0.715512,0.29108,0.63413,0.986215,2.41184,11.5503,12.7237,12.7911,13.0225,16.3504,25.7382,25.7817,26.1342,26.6087,36.2439,46.1291,56.4376,62.1093,1.05618,23.6869,3.26266e+07,1.37053e+06,57571.6
-31.4694,0.547931,0.459373,2,3,0,35.8787,0.715402,0.281087,0.327353,0.715402,0.281087,0.327353,0.985357,2.40638,11.4596,12.6183,12.6848,12.9133,16.197,25.4505,25.4933,25.8406,26.3082,35.7987,45.5335,55.6847,61.2698,1.0295,23.6694,3.26149e+07,1.37029e+06,57571.6
-31.8801,0.887744,0.459373,3,7,0,32.9837,0.716864,0.295965,0.552023,0.716864,0.295965,0.552023,0.983078,2.40059,11.4399,12.5977,12.6642,12.8925,16.1743,25.425,25.4679,25.8151,26.2826,35.7714,45.5041,55.6523,61.2354,1.0492,23.6953,3.26323e+07,1.37065e+06,57571.6
-32.1353,0.85231,0.459373,1,3,0,32.7519,0.718897,0.293941,0.314172,0.718897,0.293941,0.314172,0.978662,2.38496,11.2841,12.4196,12.4848,12.7087,15.9247,24.9793,25.0213,25.3609,25.8182,35.098,44.6137,54.5343,59.9919,1.02841,23.6919,3.26299e+07,1.3706e+06,57571.6
-31.7089,0.923123,0.459373,3,7,0,32.7064,0.715004,0.296816,0.455926,0.715004,0.296816,0.455926,0.98476,2.40217,11.4062,12.5573,12.6234,12.8504,16.112,25.3003,25.3428,25.6876,26.1518,35.5726,45.234,55.3071,60.8487,1.04088,23.6968,3.26332e+07,1.37067e+06,57571.6
-31.5915,0.867464,0.459373,2,7,0,33.1939,0.705732,0.289123,0.131817,0.705732,0.289123,0.131817,0.99602,2.42446,11.4219,12.5673,12.6331,12.8588,16.1012,25.2235,25.2658,25.6078,26.0684,35.4132,44.994,54.9822,60.4771,1.01205,23.6835,3.26243e+07,1.37049e+06,57571.6
-31.7944,0.919369,0.459373,3,7,0,32.4261,0.715704,0.293921,0.188144,0.715704,0.293921,0.188144,0.981949,2.38984,11.2567,12.3855,12.4503,12.6728,15.8684,24.8589,24.9005,25.2377,25.6916,34.9013,44.3433,54.1865,59.6014,1.01715,23.6918,3.26299e+07,1.3706e+06,57571.6
-31.473,0.995641,0.459373,1,3,0,31.9626,0.713745,0.294789,0.374065,0.713745,0.294789,0.374065,0.986108,2.40425,11.3946,12.5428,12.6088,12.8351,16.0877,25.2477,25.2901,25.6338,26.0964,35.4861,45.1149,55.1538,60.6766,1.0337,23.6933,3.26309e+07,1.37062e+06,57571.6
-31.473,0.816971,0.459373,2,3,0,32.266,0.713745,0.294789,0.374065,0.713745,0.294789,0.374065,0.986108,2.40425,11.3946,12.5428,12.6088,12.8351,16.0877,25.2477,25.2901,25.6338,26.0964,35.4861,45.1149,55.1538,60.6766,1.0337,23.6933,3.26309e+07,1.37062e+06,57571.6
-31.0298,0.970677,0.459373,2,7,0,33.1595,0.711361,0.285917,0.119196,0.711361,0.285917,0.119196,0.988495,2.40705,11.3517,12.491,12.5563,12.7809,16.006,25.0808,25.1229,25.4632,25.9214,35.2186,44.7512,54.6894,60.1569,1.0109,23.6779,3.26206e+07,1.37041e+06,57571.6
-31.2487,0.976466,0.459373,3,7,0,31.4212,0.707819,0.280918,-0.213676,0.707819,0.280918,-0.213676,0.991061,2.40622,11.2314,12.3494,12.4136,12.6339,15.7954,24.6776,24.7187,25.0516,25.4997,34.5901,43.9075,53.6203,58.9636,0.980049,23.6691,3.26147e+07,1.37028e+06,57571.6
-32.5678,0.698121,0.459373,1,3,0,32.7384,0.711686,0.285152,-0.294621,0.711686,0.285152,-0.294621,0.984191,2.38549,11.0757,12.174,12.237,12.4533,15.5573,24.2718,24.3121,24.6385,25.0781,33.9923,43.1274,52.6492,57.8872,0.972318,23.6766,3.26197e+07,1.37039e+06,57571.6
-31.9423,1,0.459373,2,3,0,32.4945,0.707548,0.285018,0.251549,0.707548,0.285018,0.251549,0.995102,2.42684,11.5047,12.664,12.7305,12.9591,16.2427,25.4897,25.5325,25.8794,26.3465,35.8255,45.5464,55.682,61.2583,1.0228,23.6764,3.26195e+07,1.37038e+06,57571.6
-32.2799,0.952768,0.459373,2,7,0,33.218,0.710542,0.286256,0.45041,0.710542,0.286256,0.45041,0.992357,2.42444,11.5661,12.7374,12.8046,13.0356,16.3557,25.7152,25.7586,26.1099,26.5829,36.1843,46.0334,56.3037,61.9543,1.04032,23.6785,3.2621e+07,1.37041e+06,57571.6
-32.2799,0.167698,0.459373,1,3,0,37.754,0.710542,0.286256,0.45041,0.710542,0.286256,0.45041,0.992357,2.42444,11.5661,12.7374,12.8046,13.0356,16.3557,25.7152,25.7586,26.1099,26.5829,36.1843,46.0334,56.3037,61.9543,1.04032,23.6785,3.2621e+07,1.37041e+06,57571.6
-33.1274,1,0.459373,2,3,0,33.4598,0.715598,0.307798,0.391305,0.715598,0.307798,0.391305,0.981903,2.38972,11.2664,12.3975,12.4624,12.6853,15.8877,24.9,24.9417,25.2797,25.7347,34.9677,44.4334,54.3005,59.7282,1.0353,23.7153,3.26459e+07,1.37094e+06,57571.6
-32.425,1,0.459373,1,1,0,32.9799,0.713709,0.305282,0.422712,0.713709,0.305282,0.422712,0.985113,2.3992,11.3359,12.4758,12.5413,12.766,15.9942,25.0818,25.1239,25.4648,25.9237,35.2362,44.7843,54.7379,60.2134,1.03804,23.7111,3.2643e+07,1.37088e+06,57571.6
-32.6743,0.798953,0.459373,1,3,0,33.7865,0.71003,0.295991,0.577591,0.71003,0.295991,0.577591,0.992735,2.42475,11.5647,12.7359,12.8031,13.0341,16.3542,25.7142,25.7576,26.1089,26.5819,36.1838,46.0328,56.3025,61.9525,1.05139,23.6954,3.26323e+07,1.37065e+06,57571.6
-31.9622,1,0.459373,1,1,0,32.5283,0.710738,0.296402,0.467499,0.710738,0.296402,0.467499,0.990821,2.41738,11.4851,12.6447,12.7112,12.9399,16.2257,25.4831,25.526,25.8733,26.341,35.8333,45.5682,55.7182,61.3021,1.04188,23.6961,3.26328e+07,1.37066e+06,57571.6
-32.6995,0.930078,0.459373,2,3,0,32.7765,0.710122,0.294917,0.580299,0.710122,0.294917,0.580299,0.992774,2.42529,11.574,12.7466,12.8139,13.0452,16.3696,25.7425,25.7859,26.1377,26.6114,36.2272,46.0907,56.3757,62.0342,1.05162,23.6935,3.2631e+07,1.37063e+06,57571.6
-34.8786,0.942512,0.459373,3,7,0,35.9131,0.726442,0.261583,0.117217,0.726442,0.261583,0.117217,0.971472,2.37491,11.3345,12.4818,12.5477,12.774,16.0258,25.191,25.2334,25.5774,26.0406,35.4426,45.0884,55.1485,60.6842,1.01066,23.6341,3.25918e+07,1.3698e+06,57571.6
-31.6984,0.900297,0.459373,2,3,0,38.2103,0.717975,0.277431,0.117516,0.717975,0.277431,0.117516,0.980608,2.39105,11.3217,12.4612,12.5266,12.7512,15.9783,25.0636,25.1057,25.4465,25.9053,35.2172,44.7668,54.724,60.2023,1.01073,23.6629,3.26106e+07,1.3702e+06,57571.6
-31.7755,0.760946,0.459373,2,3,0,33.5548,0.719099,0.277953,0.201044,0.719099,0.277953,0.201044,0.979704,2.39072,11.3515,12.4965,12.5622,12.788,16.0317,25.1678,25.2101,25.5529,26.0144,35.3813,44.9883,55.0059,60.5174,1.01825,23.6639,3.26112e+07,1.37021e+06,57571.6
-31.9654,0.789707,0.459373,3,7,0,34.1757,0.711353,0.295399,-0.0259757,0.711353,0.295399,-0.0259757,0.985762,2.3929,11.1743,12.2875,12.3514,12.5707,15.7191,24.566,24.6069,24.9385,25.3849,34.4393,43.7194,53.3923,58.7132,0.997599,23.6944,3.26316e+07,1.37064e+06,57571.6
-31.7913,1,0.459373,2,3,0,32.0575,0.708494,0.292302,0.334874,0.708494,0.292302,0.334874,0.993438,2.42209,11.4767,12.6329,12.6993,12.9272,16.2023,25.4252,25.4679,25.8139,26.2798,35.7336,45.4282,55.5359,61.0966,1.03023,23.689,3.2628e+07,1.37056e+06,57571.6
-33.3617,0.879118,0.459373,2,7,0,35.5997,0.712042,0.297044,0.760673,0.712042,0.297044,0.760673,0.991167,2.4246,11.627,12.8097,12.8776,13.1108,16.4656,25.9321,25.976,26.3314,26.8101,36.5279,46.4983,56.8956,62.6161,1.06695,23.6972,3.26335e+07,1.37068e+06,57571.6
-32.3987,1,0.459373,2,3,0,33.2931,0.715931,0.302576,0.376997,0.715931,0.302576,0.376997,0.982045,2.39159,11.2958,12.4313,12.4965,12.7203,15.9357,24.9867,25.0286,25.3681,25.8252,35.0997,44.6088,54.5218,59.975,1.03401,23.7065,3.26399e+07,1.37081e+06,57571.6
-31.475,1,0.459373,3,7,0,32.9992,0.70329,0.28422,-0.285152,0.70329,0.28422,-0.285152,0.996188,2.41523,11.2231,12.3367,12.4006,12.6199,15.7674,24.6048,24.6456,24.9767,25.4225,34.4631,43.7282,53.3855,58.6981,0.973229,23.675,3.26186e+07,1.37036e+06,57571.6
-31.2944,0.827868,0.459373,2,5,0,32.4241,0.713469,0.283553,-0.0115978,0.713469,0.283553,-0.0115978,0.984743,2.3954,11.2546,12.3807,12.4454,12.6673,15.854,24.8154,24.8569,25.1929,25.6453,34.8227,44.2313,54.0399,59.436,0.998931,23.6738,3.26178e+07,1.37035e+06,57571.6
-31.777,0.881449,0.459373,4,15,0,32.7593,0.715162,0.29299,0.539736,0.715162,0.29299,0.539736,0.985723,2.40784,11.4854,12.6486,12.7153,12.9447,16.2421,25.5378,25.5809,25.9298,26.3996,35.9356,45.7172,55.9168,61.5283,1.04811,23.6902,3.26288e+07,1.37058e+06,57571.6
-31.5847,0.992649,0.459373,4,15,0,32.5869,0.715425,0.294514,0.288372,0.715425,0.294514,0.288372,0.983113,2.39496,11.3181,12.4561,12.5214,12.7457,15.9682,25.0392,25.0813,25.4215,25.8796,35.1751,44.7062,54.6428,60.1092,1.02612,23.6928,3.26306e+07,1.37062e+06,57571.6
-32.2147,0.791523,0.459373,2,3,0,33.2869,0.711814,0.303634,0.257283,0.711814,0.303634,0.257283,0.98654,2.39917,11.2788,12.4084,12.4733,12.6959,15.8933,24.8873,24.9289,25.2661,25.7202,34.9315,44.3742,54.217,59.6315,1.02339,23.7083,3.26411e+07,1.37084e+06,57571.6
-32.5763,0.860864,0.459373,2,3,0,33.534,0.704096,0.2975,0.284096,0.704096,0.2975,0.284096,0.998468,2.43114,11.4717,12.6238,12.69,12.9171,16.1792,25.3599,25.4025,25.7468,26.2103,35.6167,45.2609,55.3149,60.8457,1.02575,23.6979,3.2634e+07,1.37069e+06,57571.6
-32.2268,0.959405,0.459373,2,3,0,32.9742,0.706992,0.303939,0.120302,0.706992,0.303939,0.120302,0.991972,2.40869,11.2659,12.3899,12.4544,12.6759,15.8555,24.7926,24.8339,25.1689,25.6199,34.7682,44.1444,53.9173,59.293,1.01103,23.7088,3.26414e+07,1.37084e+06,57571.6
-31.6834,0.933001,0.459373,2,7,0,33.0158,0.711211,0.289502,0.400157,0.711211,0.289502,0.400157,0.990572,2.4177,11.4968,12.6581,12.7248,12.9538,16.2448,25.5175,25.5604,25.9084,26.3769,35.8856,45.6382,55.807,61.4015,1.03595,23.6842,3.26248e+07,1.37049e+06,57571.6
-33.815,0.967179,0.459373,3,15,0,34.6482,0.697201,0.302467,-0.408304,0.697201,0.302467,-0.408304,1.00057,2.41458,11.0683,12.1559,12.2183,12.4324,15.5029,24.11,24.1498,24.472,24.9058,33.7002,42.7083,52.0951,57.258,0.96122,23.7064,3.26398e+07,1.37081e+06,57571.6
-32.4317,0.992715,0.459373,3,11,0,34.8303,0.704438,0.299918,0.264197,0.704438,0.299918,0.264197,0.997462,2.42729,11.4329,12.5796,12.6454,12.8714,16.1176,25.2511,25.2934,25.6359,26.097,35.4532,45.0451,55.0442,60.5447,1.02399,23.7021,3.26368e+07,1.37075e+06,57571.6
-32.2431,0.816921,0.459373,3,7,0,34.579,0.712833,0.28522,0.510944,0.712833,0.28522,0.510944,0.98978,2.41992,11.5736,12.748,12.8154,13.047,16.3768,25.7675,25.8111,26.1636,26.6382,36.2746,46.1606,56.47,62.1423,1.04556,23.6767,3.26198e+07,1.37039e+06,57571.6
-31.2169,0.996584,0.459373,3,7,0,32.4035,0.706624,0.286268,0.0273832,0.706624,0.286268,0.0273832,0.994235,2.41847,11.365,12.5024,12.5677,12.7918,16.0106,25.0627,25.1046,25.4439,25.9009,35.1713,44.6751,54.5829,60.0334,1.00252,23.6786,3.2621e+07,1.37042e+06,57571.6
-32.8239,0.782439,0.459373,2,7,0,34.6643,0.702006,0.274593,-0.0984467,0.702006,0.274593,-0.0984467,1.00138,2.43712,11.4625,12.6101,12.6759,12.9021,16.1495,25.2824,25.3247,25.6671,26.1281,35.4821,45.0727,55.0717,60.5729,0.99089,23.6579,3.26073e+07,1.37013e+06,57571.6
-34.9933,0.876683,0.459373,3,15,0,36.7195,0.72514,0.273743,0.930813,0.72514,0.273743,0.930813,0.977382,2.40242,11.7076,12.9132,12.9825,13.2205,16.6468,26.3417,26.3867,26.7512,27.242,37.2152,47.4567,58.1422,64.0227,1.08071,23.6563,3.26063e+07,1.37011e+06,57571.6
-34.9887,0.967883,0.459373,3,7,0,36.2183,0.729209,0.27554,0.246864,0.729209,0.27554,0.246864,0.966833,2.36131,11.2434,12.3799,12.4451,12.6692,15.8899,24.965,25.007,25.3476,25.8061,35.1135,44.6605,54.6163,60.094,1.02234,23.6596,3.26084e+07,1.37015e+06,57571.6
-32.8842,0.979636,0.459373,2,3,0,35.204,0.721962,0.269479,0.346757,0.721962,0.269479,0.346757,0.978178,2.39366,11.4714,12.6367,12.7036,12.9334,16.2381,25.5593,25.6025,25.9525,26.4237,35.9908,45.8073,56.0457,61.6794,1.03113,23.6486,3.26012e+07,1.37e+06,57571.6
-31.7193,0.872998,0.459373,3,7,0,35.231,0.71173,0.291548,0.438596,0.71173,0.291548,0.438596,0.989875,2.41616,11.4936,12.655,12.7217,12.9507,16.2421,25.5167,25.5597,25.9077,26.3763,35.8875,45.6425,55.8139,61.4098,1.03933,23.6877,3.26271e+07,1.37054e+06,57571.6
-33.6487,0.877974,0.459373,3,7,0,35.5123,0.709228,0.257206,-0.290588,0.709228,0.257206,-0.290588,0.992107,2.41645,11.38,12.5198,12.5852,12.8098,16.0352,25.1064,25.1484,25.4885,25.9465,35.2386,44.7671,54.7031,60.1702,0.972852,23.626,3.25866e+07,1.36969e+06,57571.6
-35.3136,0.670679,0.459373,3,7,0,38.5655,0.698778,0.263523,-0.264644,0.698778,0.263523,-0.264644,1.00617,2.44872,11.5061,12.6567,12.7228,12.9495,16.2051,25.3586,25.401,25.7442,26.2062,35.5805,45.1922,55.214,60.728,0.975288,23.6377,3.25942e+07,1.36985e+06,57571.6
-31.9765,0.979958,0.459373,3,15,0,36.1496,0.718388,0.274341,0.0547949,0.718388,0.274341,0.0547949,0.979956,2.38908,11.3033,12.4402,12.5054,12.7295,15.9487,25.0103,25.0523,25.3921,25.8498,35.1366,44.6603,54.5905,60.0541,1.00502,23.6574,3.2607e+07,1.37012e+06,57571.6
