# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 10:21:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpseqr2vt3/mculhrra.json
# init = /tmp/tmpseqr2vt3/mi8fyus0.json
# random
#   seed = 77511
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CC/CC-20230724112113.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.06961,0.998428,0.337868,2,3,0,9.13062,0.68022,0.301957,70.2952,70.9873,72.0606,73.9428,74.2938,75.0872,75.1273,78.0496,78.4849,81.7475,83.0762,84.0454,84.0649,85.2801,86.2863,87.5667,87.9973,88.0858,94.222,99.2704,103.526,105.464,111.533,111.864,113.194,122.633,142.229,147.189,152.569,160.797,179.684,199.118
-9.6543,0.964612,0.337868,3,9,0,9.78833,0.673396,0.376636,70.1354,70.9825,72.2925,74.5797,75.0049,75.9645,76.013,79.5309,80.0529,83.9495,85.5291,86.6788,86.702,88.1407,89.3298,90.8401,91.3474,91.4516,98.6453,104.523,109.453,111.692,118.68,119.06,120.587,131.386,153.645,159.253,165.328,174.6,195.821,217.589
-11.5107,0.851272,0.337868,2,7,0,12.9835,0.664699,0.426284,69.5852,70.526,71.9785,74.5074,74.9766,76.0346,76.088,79.955,80.5274,84.7903,86.5137,87.7665,87.7917,89.3577,90.6504,92.2907,92.8412,92.9544,100.74,107.076,112.378,114.782,122.27,122.677,124.311,135.846,159.532,165.486,171.93,181.757,204.216,227.219
-11.2053,0.93849,0.337868,2,7,0,13.2969,0.658898,0.295692,68.0468,68.7038,69.723,71.5107,71.8443,72.5982,72.6363,75.4143,75.8283,78.9321,80.1966,81.1191,81.1377,82.2947,83.2528,84.4722,84.8824,84.9667,90.8142,95.6282,99.6884,101.538,107.331,107.646,108.917,117.933,136.664,141.407,146.554,154.425,172.498,191.101
-9.80762,1,0.337868,2,3,0,11.1441,0.67031,0.298295,69.2443,69.9184,70.9639,72.7976,73.1397,73.9128,73.9519,76.8003,77.2247,80.4062,81.7021,82.6475,82.6666,83.8521,84.8338,86.0832,86.5034,86.5898,92.5794,97.5091,101.666,103.559,109.489,109.812,111.112,120.338,139.5,144.351,149.615,157.664,176.144,195.163
-9.02734,0.921313,0.337868,2,3,0,10.9569,0.692764,0.318044,71.7128,72.4537,73.6022,75.6142,75.9892,76.8364,76.8792,79.9965,80.4604,83.9345,85.3478,86.3782,86.399,87.6904,88.7592,90.1187,90.5758,90.6698,97.1758,102.52,107.02,109.067,115.474,115.823,117.227,127.177,147.798,153.011,158.665,167.306,187.127,207.507
-9.10746,0.773238,0.337868,2,3,0,10.8894,0.686916,0.291493,70.9089,71.5844,72.6325,74.4715,74.8147,75.5904,75.6297,78.4889,78.915,82.1111,83.4136,84.3639,84.3831,85.5751,86.5623,87.819,88.2417,88.3286,94.3569,99.322,103.511,105.419,111.398,111.724,113.036,122.346,141.696,146.598,151.917,160.053,178.739,197.977
-9.76534,0.796685,0.337868,1,3,0,10.6775,0.703995,0.318048,72.8754,73.6284,74.7955,76.8401,77.2211,78.0821,78.1256,81.2935,81.7649,85.2954,86.7316,87.7788,87.7999,89.1122,90.1983,91.5799,92.0444,92.1399,98.7515,104.182,108.755,110.836,117.347,117.701,119.128,129.24,150.194,155.492,161.238,170.019,190.161,210.872
-8.95235,0.996385,0.337868,1,3,0,9.68469,0.695324,0.301355,71.8515,72.5576,73.6527,75.5731,75.9313,76.7408,76.7817,79.7635,80.2077,83.5371,84.893,85.882,85.902,87.1421,88.1689,89.4757,89.9152,90.0055,96.2682,101.421,105.765,107.743,113.938,114.276,115.634,125.27,145.275,150.339,155.833,164.233,183.517,203.36
-11.2788,0.855253,0.337868,3,15,0,11.5328,0.61559,0.414796,64.368,65.217,66.5282,68.8125,69.2366,70.1929,70.2412,73.7389,74.2569,78.1168,79.6783,80.8137,80.8365,82.2561,83.4283,84.916,85.4153,85.5179,92.5845,98.3406,103.16,105.345,112.157,112.526,114.014,124.513,146.091,151.518,157.392,166.352,186.836,207.822
-9.97906,0.978601,0.337868,3,15,0,12.1932,0.669975,0.390037,69.876,70.7473,72.0943,74.4441,74.8808,75.866,75.9157,79.5243,80.0593,84.051,85.6679,86.8444,86.8681,88.3399,89.5559,91.0999,91.6184,91.7249,99.0719,105.068,110.095,112.376,119.492,119.879,121.434,132.422,155.046,160.742,166.911,176.323,197.858,219.938
-9.56703,0.986669,0.337868,2,7,0,10.8259,0.639313,0.397167,66.7273,67.5732,68.8806,71.1605,71.5841,72.5395,72.5878,76.0859,76.6044,80.4713,82.0371,83.1761,83.1991,84.6237,85.8006,87.2948,87.7965,87.8996,95.0057,100.802,105.659,107.863,114.736,115.11,116.611,127.218,149.046,154.54,160.489,169.565,190.325,211.606
-8.87351,0.991931,0.337868,2,7,0,10.5124,0.683885,0.328638,70.8723,71.6272,72.7968,74.8444,75.2259,76.0875,76.1311,79.2993,79.7706,83.2974,84.7312,85.7763,85.7973,87.1067,88.19,89.5677,90.0308,90.126,96.7128,102.118,106.665,108.734,115.203,115.555,116.972,127.009,147.787,153.037,158.728,167.425,187.364,207.856
-8.82378,0.989858,0.337868,2,3,0,8.98117,0.679104,0.333455,70.4124,71.1725,72.3501,74.4111,74.7949,75.6619,75.7058,78.8927,79.3666,82.9125,84.3536,85.4038,85.425,86.7406,87.829,89.213,89.6782,89.7738,96.388,101.813,106.376,108.451,114.94,115.293,116.713,126.776,147.597,152.856,158.557,167.267,187.233,207.748
-8.92944,0.99753,0.337868,2,7,0,9.23011,0.662139,0.352754,68.7919,69.5742,70.7851,72.9022,73.2962,74.1857,74.2307,77.4964,77.9815,81.6076,83.0796,84.1517,84.1733,85.5157,86.6258,88.0366,88.5106,88.608,95.3399,100.851,105.482,107.586,114.16,114.517,115.955,126.134,147.156,152.459,158.207,166.983,187.087,207.727
-9.7576,0.938275,0.337868,3,7,0,10.8001,0.71031,0.253262,73.0271,73.6369,74.5843,76.2505,76.562,77.2666,77.3023,79.9064,80.2954,83.2194,84.4142,85.2871,85.3048,86.4009,87.3097,88.4679,88.8579,88.9381,94.515,99.1286,103.033,104.815,110.411,110.717,111.947,120.698,138.977,143.623,148.67,156.399,174.189,192.548
-9.89802,0.99836,0.337868,2,3,0,9.93358,0.712636,0.248562,73.2296,73.8303,74.7639,76.4063,76.7134,77.4081,77.4433,80.0118,80.3956,83.2813,84.4609,85.3228,85.3402,86.4227,87.3204,88.4645,88.8497,88.9289,94.4408,99.0032,102.866,104.63,110.169,110.471,111.689,120.356,138.473,143.08,148.085,155.752,173.403,191.624
-9.25468,1,0.337868,3,7,0,10.0985,0.706685,0.27692,72.8373,73.4987,74.5254,76.3285,76.6652,77.4265,77.465,80.2739,80.6929,83.838,85.121,86.0576,86.0765,87.2517,88.2254,89.4654,89.8827,89.9685,95.9251,100.839,104.99,106.882,112.815,113.139,114.441,123.694,142.96,147.846,153.15,161.267,179.923,199.146
-8.81329,0.990429,0.337868,2,7,0,10.2862,0.682083,0.325701,70.6639,71.4103,72.5669,74.5922,74.9695,75.8219,75.865,78.9998,79.4662,82.9569,84.3763,85.4109,85.4318,86.7282,87.8009,89.1651,89.6237,89.718,96.2423,101.597,106.104,108.154,114.567,114.916,116.32,126.272,146.879,152.087,157.733,166.361,186.146,206.481
-9.35433,0.884676,0.337868,2,7,0,9.95807,0.666236,0.317531,68.963,69.6745,70.7773,72.7093,73.0694,73.8829,73.9241,76.9177,77.3632,80.6997,82.057,83.0467,83.0666,84.3069,85.3334,86.6392,87.0783,87.1685,93.4176,98.5508,102.873,104.84,110.995,111.33,112.679,122.238,142.048,147.057,152.489,160.792,179.836,199.418
-10.9476,0.955633,0.337868,3,7,0,11.234,0.619814,0.408476,64.7676,65.61,66.9113,69.1793,69.6004,70.5502,70.5982,74.0734,74.5881,78.4255,79.9783,81.1077,81.1304,82.5426,83.7088,85.1891,85.686,85.7881,92.8228,98.5556,103.357,105.534,112.323,112.692,114.175,124.644,146.169,151.584,157.446,166.389,186.836,207.789
-10.4919,0.998926,0.337868,3,7,0,11.0709,0.641647,0.445465,67.3041,68.251,69.7119,72.2529,72.724,73.7859,73.8395,77.7166,78.2899,82.5564,84.2795,85.5316,85.5568,87.1211,88.4121,90.0495,90.5988,90.7117,98.4738,104.782,110.056,112.445,119.886,120.29,121.913,133.36,156.836,162.733,169.113,178.84,201.06,223.805
-9.36916,0.971514,0.337868,2,3,0,10.6903,0.645347,0.395461,67.3452,68.1956,69.51,71.8024,72.2283,73.189,73.2376,76.7555,77.277,81.1665,82.7415,83.8873,83.9104,85.3437,86.5277,88.0309,88.5357,88.6394,95.7897,101.623,106.511,108.729,115.648,116.024,117.535,128.213,150.189,155.721,161.71,170.85,191.755,213.186
-9.63166,0.891423,0.337868,2,3,0,10.3071,0.638446,0.411151,66.7329,67.606,68.9547,71.3048,71.7412,72.7252,72.7749,76.3749,76.9081,80.8822,82.4902,83.6595,83.6831,85.1451,86.3526,87.885,88.3995,88.5052,95.7864,101.719,106.687,108.94,115.963,116.345,117.878,128.707,150.967,156.566,162.627,171.873,193.012,214.673
-9.22726,0.922618,0.337868,3,15,0,10.3894,0.683282,0.346711,70.9438,71.7378,72.9671,75.1171,75.5173,76.421,76.4667,79.7858,80.279,83.9666,85.4641,86.555,86.577,87.9431,89.073,90.5091,90.9917,91.0909,97.947,103.563,108.283,110.429,117.133,117.498,118.965,129.351,150.814,156.231,162.101,171.067,191.609,212.705
-10.1151,0.996275,0.337868,3,9,0,11.0053,0.630527,0.398156,65.8169,66.6532,67.9457,70.1994,70.618,71.5624,71.6101,75.0677,75.5801,79.4018,80.9491,82.0747,82.0974,83.5053,84.6682,86.1447,86.6404,86.7423,93.7638,99.4905,104.289,106.466,113.256,113.625,115.109,125.587,147.147,152.573,158.449,167.413,187.916,208.933
-9.93962,0.987749,0.337868,2,3,0,10.3985,0.630942,0.424275,66.0377,66.9267,68.2993,70.6894,71.133,72.133,72.1835,75.8392,76.3803,80.411,82.0407,83.2254,83.2493,84.7303,85.9529,87.5043,88.025,88.1319,95.4965,101.491,106.507,108.782,115.868,116.253,117.799,128.715,151.135,156.771,162.871,172.174,193.436,215.214
-10.0166,0.920703,0.337868,1,3,0,10.501,0.632259,0.395616,65.9804,66.8139,68.1021,70.3488,70.7662,71.7078,71.7554,75.2031,75.7142,79.526,81.0696,82.1925,82.2152,83.6198,84.7801,86.2534,86.748,86.8497,93.857,99.5732,104.364,106.537,113.317,113.686,115.167,125.631,147.166,152.587,158.457,167.413,187.899,208.899
-9.60734,0.989459,0.337868,2,3,0,10.1128,0.638403,0.406573,66.697,67.5607,68.8953,71.2213,71.6532,72.6274,72.6766,76.2416,76.7697,80.7069,82.3003,83.4591,83.4825,84.9317,86.1285,87.6478,88.1578,88.2626,95.4831,101.368,106.298,108.533,115.505,115.883,117.406,128.157,150.265,155.827,161.849,171.035,192.04,213.566
-9.05548,0.977896,0.337868,3,11,0,9.84901,0.671865,0.36011,69.8559,70.6655,71.9184,74.1079,74.5153,75.4348,75.4813,78.8557,79.3568,83.1008,84.62,85.7262,85.7485,87.1334,88.2784,89.7333,90.2221,90.3226,97.2611,102.938,107.705,109.871,116.635,117.003,118.483,128.95,150.554,156.002,161.905,170.918,191.559,212.744
-9.28359,0.873851,0.337868,3,9,0,11.0113,0.698824,0.315127,72.3179,73.0588,74.2073,76.2194,76.5945,77.442,77.4849,80.6037,81.0679,84.5449,85.9596,86.9912,87.012,88.3049,89.3751,90.7364,91.1941,91.2882,97.8046,103.159,107.668,109.72,116.142,116.492,117.899,127.875,148.556,153.786,159.458,168.127,188.015,208.467
-8.79387,0.998122,0.337868,2,7,0,9.55672,0.677636,0.326754,70.2109,70.9547,72.1074,74.1254,74.5014,75.3508,75.3937,78.517,78.9816,82.4592,83.8731,84.9037,84.9245,86.2158,87.2843,88.6432,89.1,89.1939,95.6917,101.024,105.512,107.554,113.938,114.286,115.684,125.592,146.107,151.29,156.911,165.499,185.191,205.43
-8.92636,0.975795,0.337868,2,7,0,9.60313,0.690595,0.316504,71.4767,72.2119,73.3515,75.3481,75.7203,76.5611,76.6036,79.6977,80.1582,83.6071,85.0103,86.0334,86.054,87.3363,88.3975,89.7476,90.2015,90.2948,96.7562,102.064,106.534,108.569,114.934,115.281,116.676,126.563,147.056,152.238,157.858,166.447,186.151,206.412
-8.91588,0.995027,0.337868,2,7,0,9.0862,0.675128,0.317823,69.8855,70.6072,71.7257,73.6851,74.0503,74.8754,74.9172,77.9532,78.405,81.7887,83.1652,84.1688,84.1891,85.4469,86.4879,87.8121,88.2573,88.3488,94.6858,99.8911,104.274,106.269,112.51,112.85,114.217,123.909,143.996,149.075,154.582,163,182.308,202.162
-8.85961,0.999359,0.337868,3,11,0,9.02167,0.688426,0.314901,71.2402,71.9695,73.1001,75.081,75.4503,76.2846,76.3268,79.3973,79.8543,83.2775,84.6703,85.6859,85.7064,86.9793,88.0329,89.3733,89.8239,89.9166,96.3324,101.604,106.044,108.064,114.388,114.732,116.118,125.941,146.305,151.455,157.039,165.576,185.161,205.3
-8.96332,0.952795,0.337868,2,7,0,9.22486,0.678596,0.309215,70.1809,70.8874,71.9827,73.9024,74.2604,75.0692,75.1101,78.0879,78.5313,81.8533,83.2055,84.1916,84.2115,85.4476,86.471,87.773,88.2108,88.3008,94.5364,99.6628,103.982,105.948,112.103,112.439,113.788,123.354,143.198,148.219,153.664,161.988,181.091,200.74
-13.8621,0.368993,0.337868,1,3,0,15.0231,0.654835,0.272641,67.4625,68.0663,69.0036,70.6502,70.9577,71.653,71.6883,74.2548,74.6377,77.5128,78.686,79.5426,79.5599,80.6348,81.5256,82.6601,83.0419,83.1204,88.5725,93.0724,96.8746,98.6083,104.046,104.342,105.536,114.02,131.695,136.179,141.048,148.499,165.629,183.284
-9.70375,0.981308,0.337868,2,7,0,13.9495,0.712708,0.293955,73.5904,74.2971,75.3933,77.3164,77.6752,78.4863,78.5273,81.5164,81.9619,85.3021,86.6631,87.6561,87.6761,88.9215,89.9528,91.2656,91.7072,91.798,98.0939,103.278,107.651,109.643,115.883,116.223,117.592,127.306,147.491,152.603,158.15,166.634,186.116,206.172
-9.23467,0.947591,0.337868,2,7,0,10.6896,0.668218,0.317357,69.1668,69.88,70.9856,72.9223,73.2833,74.0989,74.1401,77.1411,77.5878,80.9326,82.2934,83.2855,83.3055,84.5489,85.5781,86.8872,87.3273,87.4178,93.6828,98.8292,103.163,105.135,111.306,111.642,112.994,122.578,142.44,147.463,152.909,161.233,180.328,199.962
-9.0755,0.992274,0.337868,2,7,0,10.2464,0.659703,0.345369,68.486,69.2498,70.4324,72.5007,72.8858,73.7552,73.7992,76.9927,77.4673,81.016,82.4572,83.5071,83.5283,84.8432,85.9307,87.313,87.7775,87.873,94.473,99.8801,104.425,106.491,112.947,113.298,114.711,124.713,145.385,150.603,156.258,164.895,184.684,205.008
-9.44678,0.990233,0.337868,4,15,0,11.7498,0.708692,0.294944,73.1834,73.8883,74.9818,76.9002,77.2581,78.067,78.108,81.0892,81.5334,84.8645,86.2216,87.2118,87.2318,88.4735,89.5019,90.8109,91.2511,91.3417,97.6186,102.787,107.146,109.131,115.351,115.69,117.054,126.735,146.849,151.943,157.47,165.923,185.333,205.314
-9.28898,1,0.337868,2,3,0,9.50537,0.704744,0.298978,72.8067,73.5169,74.6185,76.5506,76.911,77.7255,77.7667,80.7676,81.2147,84.5662,85.9313,86.9272,86.9473,88.196,89.2301,90.5461,90.9887,91.0797,97.3882,102.58,106.958,108.951,115.195,115.536,116.905,126.62,146.795,151.903,157.444,165.918,185.374,205.396
-9.10682,0.998554,0.337868,2,5,0,9.46903,0.698442,0.307307,72.2189,72.9417,74.0624,76.0269,76.3932,77.221,77.2629,80.3109,80.7648,84.1658,85.5504,86.5601,86.5805,87.8463,88.8943,90.2278,90.6762,90.7684,97.1556,102.408,106.833,108.848,115.156,115.5,116.882,126.688,147.033,152.181,157.765,166.301,185.892,206.046
-9.3303,0.886803,0.337868,1,3,0,9.99801,0.689133,0.28147,71.0624,71.7176,72.7346,74.52,74.8533,75.6069,75.6451,78.4247,78.8392,81.9499,83.2185,84.1444,84.1631,85.3247,86.2871,87.5125,87.9248,88.0096,93.8934,98.7448,102.841,104.708,110.561,110.88,112.164,121.287,140.272,145.085,150.309,158.302,176.669,195.589
-9.38167,0.986416,0.337868,1,1,0,9.45306,0.687749,0.281673,70.9212,71.5755,72.5911,74.3742,74.707,75.4596,75.4977,78.2736,78.6875,81.7939,83.0607,83.9853,84.0039,85.1639,86.125,87.3486,87.7603,87.845,93.7203,98.5646,102.655,104.519,110.363,110.682,111.964,121.073,140.028,144.833,150.049,158.03,176.367,195.258
-9.03489,0.951618,0.337868,2,7,0,10.2585,0.673005,0.315652,69.6498,70.3644,71.4722,73.413,73.7748,74.5922,74.6336,77.6416,78.0893,81.4426,82.807,83.8018,83.8219,85.0687,86.1007,87.4135,87.8549,87.9456,94.2293,99.3919,103.74,105.718,111.91,112.248,113.604,123.223,143.16,148.202,153.669,162.026,181.198,200.913
-9.02305,0.96689,0.337868,3,11,0,9.58755,0.685064,0.297255,70.7607,71.4473,72.5123,74.3802,74.7287,75.5163,75.5562,78.4582,78.8906,82.1323,83.4529,84.4163,84.4357,85.6438,86.6443,87.9176,88.3459,88.4339,94.5387,99.5637,103.801,105.731,111.777,112.106,113.432,122.839,142.379,147.326,152.695,160.904,179.752,199.152
-9.19361,0.910333,0.337868,1,3,0,9.73166,0.695175,0.320321,71.9795,72.7282,73.8885,75.9209,76.2996,77.1553,77.1986,80.3466,80.8151,84.3226,85.7493,86.7894,86.8104,88.1138,89.1926,90.5646,91.0259,91.1207,97.6855,103.076,107.615,109.68,116.141,116.493,117.909,127.941,148.726,153.98,159.678,168.385,188.357,208.89
-9.14462,0.998555,0.337868,2,7,0,9.50341,0.663795,0.330607,68.8046,69.5415,70.6832,72.6817,73.054,73.8949,73.9374,77.0289,77.4887,80.9294,82.328,83.3474,83.3679,84.645,85.7016,87.0451,87.4967,87.5896,94.0123,99.2814,103.714,105.731,112.036,112.379,113.76,123.54,143.783,148.897,154.441,162.912,182.332,202.289
-9.13841,0.99942,0.337868,3,15,0,9.41635,0.693644,0.32157,71.8304,72.5802,73.7423,75.7776,76.1568,77.0137,77.057,80.209,80.678,84.1895,85.6177,86.6588,86.6798,87.9845,89.0643,90.4376,90.8993,90.9942,97.5641,102.959,107.5,109.566,116.031,116.383,117.799,127.834,148.624,153.879,159.577,168.286,188.259,208.791
-8.8206,0.986728,0.337868,2,3,0,9.25244,0.683815,0.313688,70.7539,71.4757,72.5946,74.5552,74.9207,75.7465,75.7883,78.8277,79.2801,82.6691,84.0482,85.0538,85.0741,86.3345,87.3778,88.705,89.1513,89.243,95.5969,100.818,105.216,107.218,113.482,113.823,115.196,124.928,145.107,150.21,155.745,164.205,183.615,203.576
-9.54237,0.902307,0.337868,2,3,0,9.67691,0.678461,0.290585,70.0293,70.6946,71.7267,73.5378,73.8757,74.6397,74.6784,77.4945,77.9143,81.0625,82.3455,83.2818,83.3006,84.4749,85.4475,86.6856,87.102,87.1877,93.1272,98.0197,102.148,104.028,109.921,110.242,111.535,120.711,139.785,144.618,149.861,157.882,176.304,195.272
-8.96471,0.903086,0.337868,2,3,0,10.0786,0.694119,0.309331,71.7872,72.51,73.6308,75.5951,75.9614,76.789,76.8309,79.8779,80.3315,83.7306,85.1141,86.1231,86.1435,87.4083,88.4554,89.7875,90.2355,90.3276,96.7077,101.953,106.372,108.384,114.681,115.024,116.405,126.192,146.495,151.631,157.203,165.719,185.263,205.366
-8.91172,0.993723,0.337868,3,11,0,10.0329,0.664609,0.344222,68.987,69.754,70.9416,73.0189,73.4057,74.279,74.3231,77.531,78.0077,81.5728,83.0207,84.0756,84.0968,85.4179,86.5106,87.8995,88.3663,88.4622,95.0945,100.529,105.096,107.173,113.662,114.015,115.435,125.49,146.273,151.519,157.205,165.889,185.788,206.224
-8.8933,0.999795,0.337868,4,15,0,9.0248,0.66514,0.345102,69.0486,69.818,71.0095,73.0934,73.4813,74.3573,74.4016,77.6193,78.0975,81.6731,83.1253,84.1832,84.2045,85.5294,86.6251,88.018,88.4861,88.5823,95.2328,100.681,105.261,107.343,113.849,114.203,115.626,125.706,146.539,151.797,157.496,166.2,186.144,206.626
-9.4636,0.909213,0.337868,3,15,0,9.98123,0.702629,0.265651,72.3327,72.9644,73.9455,75.6696,75.9916,76.7201,76.757,79.4469,79.8484,82.8643,84.0956,84.9947,85.0129,86.1415,87.077,88.2686,88.6697,88.7522,94.483,99.2168,103.219,105.044,110.772,111.085,112.343,121.286,139.936,144.671,149.812,157.683,175.784,194.449
-10.1038,0.995272,0.337868,3,9,0,10.4411,0.627299,0.428255,65.6832,66.575,67.9517,70.3483,70.793,71.7955,71.8462,75.5102,76.0524,80.0908,81.7232,82.9098,82.9337,84.4169,85.6413,87.1948,87.7161,87.8232,95.1958,101.195,106.214,108.49,115.578,115.963,117.51,128.428,150.843,156.477,162.575,171.873,193.124,214.887
-9.74958,0.9954,0.337868,2,3,0,10.1509,0.639822,0.421585,66.9485,67.8446,69.2283,71.638,72.0853,73.0937,73.1446,76.8314,77.3772,81.4433,83.0875,84.2829,84.3069,85.8013,87.035,88.6006,89.1261,89.234,96.6673,102.719,107.784,110.08,117.236,117.625,119.187,130.212,152.86,158.554,164.718,174.117,195.602,217.609
-9.53227,0.951374,0.337868,2,3,0,10.405,0.641505,0.384619,66.8692,67.6924,68.9653,71.1866,71.5995,72.531,72.5781,75.9913,76.4976,80.2753,81.806,82.92,82.9424,84.3361,85.4877,86.9501,87.4413,87.5422,94.5038,100.188,104.954,107.118,113.869,114.236,115.711,126.138,147.616,153.026,158.884,167.824,188.282,209.261
-10.8516,0.923821,0.337868,2,7,0,12.0831,0.614816,0.442904,64.4728,65.3752,66.7675,69.1895,69.6386,70.6509,70.702,74.3986,74.9453,79.0141,80.6576,81.8519,81.8759,83.3682,84.5997,86.1618,86.6859,86.7935,94.1998,100.22,105.254,107.534,114.637,115.022,116.572,127.5,149.918,155.549,161.643,170.932,192.154,213.88
-10.2806,0.958318,0.337868,2,3,0,11.2273,0.62421,0.425866,65.3437,66.2264,67.5892,69.9619,70.4022,71.3948,71.4449,75.0733,75.6104,79.6104,81.2275,82.4031,82.4268,83.8962,85.1093,86.6485,87.1651,87.2713,94.5773,100.524,105.499,107.755,114.783,115.164,116.698,127.523,149.754,155.342,161.39,170.613,191.693,213.282
-12.222,0.839582,0.337868,2,7,0,13.1466,0.605142,0.430222,63.376,64.24,65.5737,67.8954,68.3261,69.2972,69.3462,72.8948,73.4199,77.3303,78.9109,80.0597,80.0829,81.5188,82.7041,84.208,84.7126,84.8163,91.9525,97.7586,102.616,104.817,111.676,112.049,113.545,124.108,145.791,151.241,157.139,166.132,186.684,207.731
-10.1041,0.960388,0.337868,2,7,0,13.3543,0.629542,0.438191,65.9852,66.8998,68.3114,70.7674,71.2229,72.2497,72.3015,76.052,76.6068,80.7366,82.4052,83.6179,83.6423,85.1576,86.4083,87.9948,88.5272,88.6365,96.161,102.28,107.396,109.715,116.937,117.329,118.904,130.02,152.828,158.558,164.759,174.214,195.815,217.931
-10.4056,0.993927,0.337868,2,3,0,10.4358,0.623292,0.45091,65.4152,66.3456,67.781,70.2766,70.7393,71.7819,71.8345,75.6401,76.2028,80.3886,82.0786,83.3065,83.3313,84.8653,86.131,87.7363,88.2748,88.3854,95.9926,102.173,107.338,109.678,116.963,117.358,118.947,130.152,153.123,158.892,165.133,174.647,196.378,218.619
-10.546,0.915832,0.337868,2,3,0,11.188,0.620308,0.455519,65.1327,66.0676,67.5097,70.0164,70.4811,71.528,71.5809,75.4015,75.9662,80.1667,81.8623,83.0941,83.1189,84.6576,85.9271,87.537,88.0771,88.1881,95.8151,102.01,107.186,109.53,116.828,117.224,118.816,130.038,153.039,158.813,165.061,174.584,196.334,218.592
-9.98071,0.968212,0.337868,3,7,0,10.844,0.639034,0.432484,66.9409,67.8579,69.2733,71.7367,72.1937,73.2239,73.276,77.0402,77.5972,81.7445,83.4206,84.6388,84.6634,86.1859,87.4427,89.0372,89.5722,89.6822,97.247,103.401,108.548,110.882,118.15,118.544,120.13,131.321,154.291,160.064,166.311,175.836,197.603,219.893
-10.1006,0.997279,0.337868,2,3,0,10.2607,0.627519,0.430554,65.7217,66.6183,68.0024,70.4116,70.8586,71.8662,71.9171,75.5994,76.1443,80.2019,81.8419,83.034,83.058,84.5479,85.7778,87.3382,87.8618,87.9694,95.3736,101.398,106.437,108.721,115.838,116.224,117.777,128.735,151.231,156.884,163.003,172.333,193.655,215.489
-10.1006,0.651276,0.337868,1,3,0,11.8823,0.627519,0.430554,65.7217,66.6183,68.0024,70.4116,70.8586,71.8662,71.9171,75.5994,76.1443,80.2019,81.8419,83.034,83.058,84.5479,85.7778,87.3382,87.8618,87.9694,95.3736,101.398,106.437,108.721,115.838,116.224,117.777,128.735,151.231,156.884,163.003,172.333,193.655,215.489
-9.72263,0.966709,0.337868,3,11,0,12.7377,0.717481,0.278684,73.9638,74.6394,75.6882,77.5298,77.8736,78.6511,78.6904,81.5586,81.9864,85.1972,86.5068,87.4628,87.4821,88.6816,89.6754,90.9409,91.3667,91.4542,97.5323,102.545,106.779,108.709,114.76,115.09,116.418,125.853,145.492,150.473,155.879,164.151,183.163,202.75
-9.88112,0.983179,0.337868,2,3,0,10.0035,0.704126,0.253589,72.3939,72.9991,73.9395,75.5932,75.9023,76.6016,76.637,79.2215,79.6075,82.5094,83.6951,84.5614,84.5789,85.6666,86.5685,87.7179,88.1048,88.1844,93.7186,98.2965,102.171,103.939,109.491,109.795,111.015,119.698,137.833,142.442,147.449,155.117,172.766,190.979
-9.56757,0.990074,0.337868,3,11,0,11.8613,0.668484,0.38272,69.6677,70.5215,71.8417,74.1459,74.5742,75.5407,75.5895,79.131,79.6563,83.5766,85.1653,86.3215,86.3448,87.7914,88.9867,90.5048,91.0147,91.1194,98.347,104.249,109.199,111.446,118.457,118.838,120.371,131.202,153.516,159.136,165.224,174.513,195.772,217.573
-9.79205,0.989665,0.337868,2,3,0,9.97724,0.644038,0.360393,66.9645,67.7412,68.9431,71.0434,71.4342,72.3163,72.3609,75.5978,76.0784,79.6697,81.1269,82.188,82.2094,83.5378,84.636,86.0315,86.5004,86.5967,93.2518,98.6967,103.269,105.346,111.834,112.186,113.605,123.644,144.364,149.589,155.25,163.893,183.688,204.004
