# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 11:09:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpktel93p0/ieqht_a3.json
# init = /tmp/tmpktel93p0/jbv7kn3x.json
# random
#   seed = 28102
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SS/LISA/SS-20230724120926.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,k,lambda,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,E,intofEinv,correction,dGW.1,dGW.2,dGW.3,dGW.4,dGW.5,dGW.6,dGW.7,dGW.8,dGW.9,dGW.10,dGW.11,dGW.12,dGW.13,dGW.14,dGW.15
-8.92884,0.988932,0.371386,4,15,0,8.94855,0.701085,0.291667,2.9979,0.402488,0.317455,1.07946,1.21094,2.2956,2.44977,2.45869,2.48939,2.93952,4.2868,4.29329,4.34591,4.41699,5.91215,7.542,9.33604,10.3615,0.196657,0.403432,1.07758,1.1298,1.13267,1.14244,1.26805,1.52323,1.52419,1.53183,1.54195,1.71409,1.84493,1.95093,1.99997,10.3615,1.99997,0.94531,0.995225,2.40283,11.1113,12.2118,12.2749,12.4917,15.6005,24.3174,24.3577,24.684,25.1233,34.0273,43.1446,52.6423,57.8652
-10.8313,0.84881,0.371386,2,3,0,11.6473,0.688826,0.301089,2.9979,0.398985,0.329616,1.08245,1.21847,2.32803,2.48504,2.49413,2.52538,2.98347,4.35347,4.36006,4.41356,4.48582,6.00546,7.66174,9.48476,10.5268,0.196398,0.402252,1.06914,1.12063,1.12346,1.13309,1.25688,1.50822,1.50916,1.51668,1.52664,1.69613,1.82493,1.92927,1.97754,10.5268,1.97754,0.946417,1.01149,2.43869,11.2324,12.3416,12.4053,12.6237,15.7561,24.5347,24.5753,24.9039,25.3462,34.3101,43.4873,53.0464,58.3028
-10.1271,0.954407,0.371386,3,7,0,11.4986,0.704423,0.299254,2.9979,0.399669,0.327238,1.08187,1.217,2.32175,2.47821,2.48727,2.51841,2.97496,4.34057,4.34714,4.40047,4.4725,5.9874,7.63858,9.45599,10.4948,0.196448,0.402482,1.07077,1.1224,1.12523,1.13489,1.25902,1.5111,1.51204,1.51959,1.52958,1.69957,1.82876,1.93342,1.98184,10.4948,1.98184,0.946202,0.98937,2.386,10.9981,12.0848,12.1472,12.3612,15.4301,24.0319,24.0717,24.3936,24.827,33.611,42.6041,51.9717,57.1228
-8.93535,1,0.371386,2,7,0,10.1221,0.697431,0.290703,2.9979,0.402845,0.316219,1.07916,1.21017,2.29225,2.44614,2.45504,2.48568,2.93498,4.27992,4.2864,4.33893,4.4099,5.90252,7.52964,9.3207,10.3445,0.196684,0.403553,1.07845,1.13075,1.13363,1.14341,1.26921,1.5248,1.52575,1.5334,1.54354,1.71596,1.84701,1.95319,2.00231,10.3445,2.00231,0.945196,1.00059,2.41612,11.1773,12.2848,12.3483,12.5664,15.6948,24.467,24.5076,24.836,25.2781,34.2389,43.4145,52.9731,58.2295
-8.79688,0.946856,0.371386,3,11,0,10.4275,0.698964,0.271069,2.9979,0.410058,0.291315,1.07301,1.19454,2.22313,2.37091,2.37947,2.4089,2.8411,4.13731,4.14355,4.19422,4.26267,5.70283,7.27333,9.00237,9.99077,0.197221,0.406021,1.09684,1.15079,1.15375,1.16384,1.29373,1.55797,1.55896,1.56687,1.57736,1.75578,1.89144,2.00137,2.05222,9.99077,2.05222,0.942865,1.00142,2.42541,11.3181,12.4469,12.5116,12.734,15.9252,24.8835,24.925,25.2605,25.7122,34.8706,44.2519,54.027,59.4032
-8.29589,0.986403,0.371386,2,3,0,8.97971,0.707096,0.26931,2.9979,0.410699,0.289111,1.07247,1.19315,2.21684,2.36406,2.37259,2.40191,2.83254,4.12429,4.13052,4.18102,4.24923,5.6846,7.24994,8.97331,9.95848,0.197268,0.406242,1.09854,1.15264,1.15562,1.16573,1.29601,1.56107,1.56206,1.57,1.58052,1.7595,1.8956,2.00588,2.05691,9.95848,2.05691,0.942655,0.990171,2.39884,11.2031,12.321,12.3852,12.6055,15.7664,24.6408,24.6818,25.0142,25.4617,34.535,43.8294,53.5143,58.8409
-9.09496,0.755891,0.371386,1,3,0,10.2536,0.701814,0.251862,2.9979,0.41701,0.267485,1.0671,1.17935,2.15351,2.29505,2.30325,2.33147,2.74621,3.99289,3.9989,4.04768,4.11357,5.50048,7.01355,8.67968,9.63221,0.19774,0.408444,1.11591,1.17161,1.17468,1.1851,1.3194,1.59301,1.59403,1.60223,1.6131,1.79804,1.93871,2.05271,2.10546,9.63221,2.10546,0.940558,1.00037,2.43032,11.4438,12.593,12.659,12.8855,16.1377,25.2785,25.3208,25.6633,26.1245,35.4781,45.0631,55.0531,60.5483
-8.80904,1,0.371386,1,1,0,9.13265,0.702566,0.252941,2.9979,0.416622,0.26881,1.06743,1.1802,2.15748,2.29938,2.3076,2.33588,2.75163,4.00114,4.00717,4.05605,4.12209,5.51205,7.0284,8.69813,9.65271,0.197711,0.408308,1.11481,1.17041,1.17347,1.18387,1.31791,1.59097,1.59198,1.60017,1.61101,1.79557,1.93594,2.04971,2.10234,9.65271,2.10234,0.940688,0.999126,2.42687,11.4216,12.5681,12.6339,12.8599,16.1043,25.2225,25.2647,25.6064,26.0664,35.3963,44.9569,54.9212,60.4022
-11.1765,0.763393,0.371386,2,7,0,11.2807,0.713153,0.282357,2.9979,0.405924,0.305565,1.07653,1.20352,2.26312,2.41444,2.42319,2.45333,2.89544,4.21988,4.22627,4.27802,4.34792,5.81847,7.42177,9.18673,10.1956,0.196913,0.404601,1.08614,1.13912,1.14204,1.15194,1.27943,1.5386,1.53956,1.54732,1.5576,1.7325,1.86545,1.97318,2.02302,10.1956,2.02302,0.944209,0.979778,2.36887,10.9985,12.0912,12.1539,12.3692,15.4569,24.1191,24.1592,24.4835,24.9202,33.7716,42.8365,52.2807,57.4744
-11.3397,0.975803,0.371386,1,1,0,11.8961,0.712963,0.284115,2.9979,0.405277,0.307801,1.07709,1.20492,2.26928,2.42115,2.42993,2.46017,2.90381,4.2326,4.239,4.29092,4.36105,5.83628,7.44462,9.21511,10.2272,0.196865,0.40438,1.08451,1.13734,1.14025,1.15013,1.27726,1.53565,1.53662,1.54435,1.5546,1.72897,1.86152,1.96891,2.01859,10.2272,2.01859,0.944417,0.979775,2.36823,10.9871,12.078,12.1406,12.3555,15.438,24.0847,24.1247,24.4484,24.8842,33.7192,42.7669,52.193,57.3768
-10.261,1,0.371386,2,3,0,11.3699,0.712411,0.277702,2.9979,0.407633,0.299667,1.07508,1.19981,2.24671,2.39658,2.40526,2.4351,2.87315,4.18603,4.19236,4.24367,4.31297,5.77107,7.36093,9.11117,10.1117,0.19704,0.405186,1.09051,1.14388,1.14682,1.1568,1.28526,1.54648,1.54746,1.55528,1.56564,1.74197,1.87602,1.98463,2.03488,10.1117,2.03488,0.943656,0.981503,2.37474,11.0485,12.1479,12.211,12.4275,15.5348,24.2539,24.2942,24.6207,25.0603,33.9716,43.0987,52.6081,57.838
-9.65171,1,0.371386,2,3,0,10.8669,0.69749,0.263213,2.9979,0.412913,0.281505,1.07059,1.18832,2.19491,2.34017,2.34858,2.37752,2.80267,4.07886,4.08501,4.13491,4.20232,5.62095,7.16822,8.87181,9.8457,0.197434,0.407011,1.1045,1.15915,1.16216,1.17238,1.30402,1.57197,1.57297,1.581,1.59164,1.77264,1.91028,2.02182,2.07343,9.8457,2.07343,0.941924,1.00477,2.43654,11.4113,12.5525,12.618,12.8429,16.0705,25.1353,25.1773,25.5169,25.9741,35.2447,44.7425,54.6401,60.0839
-8.44312,0.972887,0.371386,2,3,0,9.89722,0.700941,0.271077,2.9979,0.410055,0.291326,1.07302,1.19455,2.22317,2.37095,2.3795,2.40894,2.84114,4.13737,4.14362,4.19429,4.26274,5.70292,7.27345,9.00251,9.99094,0.19722,0.40602,1.09683,1.15078,1.15374,1.16383,1.29372,1.55796,1.55894,1.56686,1.57734,1.75576,1.89142,2.00134,2.0522,9.99094,2.0522,0.942866,0.99859,2.41857,11.2861,12.4117,12.4762,12.698,15.8802,24.8131,24.8544,25.189,25.6394,34.7719,44.1266,53.8741,59.2351
-8.23027,0.994771,0.371386,3,7,0,8.94518,0.713859,0.237442,2.9979,0.422163,0.249935,1.06274,1.16802,2.09984,2.2365,2.24443,2.27169,2.67282,3.88095,3.88678,3.93408,3.99799,5.34353,6.812,8.4293,9.35398,0.198125,0.410269,1.13099,1.18814,1.19128,1.20198,1.33989,1.62123,1.62228,1.63072,1.6419,1.83223,1.97705,2.09443,2.14875,9.35398,2.14875,0.938808,0.985764,2.40057,11.3849,12.5347,12.6007,12.8274,16.0837,25.2458,25.2882,25.6317,26.0942,35.4768,45.0949,55.1215,60.6375
-8.05071,0.989004,0.371386,3,11,0,8.86721,0.708063,0.258664,2.9979,0.414559,0.275865,1.06919,1.18472,2.17841,2.32219,2.33051,2.35917,2.78018,4.04462,4.05072,4.10018,4.16698,5.57298,7.10664,8.79531,9.7607,0.197557,0.407585,1.10903,1.16409,1.16712,1.17742,1.31011,1.58028,1.58129,1.58939,1.60012,1.78267,1.9215,2.03401,2.08606,9.7607,2.08606,0.941378,0.990472,2.40363,11.2812,12.4113,12.4762,12.6989,15.8957,24.8767,24.9182,25.2547,25.7078,34.8946,44.3075,54.1171,59.5128
-8.28869,0.682468,0.371386,2,3,0,11.0629,0.712676,0.251938,2.9979,0.416982,0.267578,1.06713,1.17941,2.15379,2.29536,2.30356,2.33178,2.7466,3.99347,3.99948,4.04827,4.11417,5.5013,7.01459,8.68098,9.63365,0.197738,0.408435,1.11583,1.17153,1.17459,1.18502,1.31929,1.59286,1.59389,1.60209,1.61295,1.79786,1.93851,2.0525,2.10524,9.63365,2.10524,0.940567,0.985109,2.39322,11.2686,12.4003,12.4652,12.6883,15.8906,24.8912,24.9328,25.2701,25.7243,34.9343,44.3722,54.2089,59.6198
-8.41478,0.871103,0.371386,2,7,0,10.5243,0.704664,0.251852,2.9979,0.417013,0.267473,1.0671,1.17934,2.15348,2.29501,2.30321,2.33143,2.74617,3.99281,3.99883,4.0476,4.11349,5.50038,7.01341,8.67951,9.63203,0.19774,0.408446,1.11592,1.17163,1.17469,1.18511,1.31941,1.59303,1.59405,1.60225,1.61312,1.79806,1.93873,2.05274,2.10549,9.63203,2.10549,0.940556,0.996323,2.42049,11.3976,12.5422,12.6079,12.8335,16.0725,25.1765,25.2186,25.5598,26.0191,35.3349,44.8813,54.831,60.3041
-11.1049,0.746282,0.371386,3,9,0,11.6431,0.707954,0.29769,2.9979,0.400251,0.325214,1.08137,1.21575,2.31638,2.47238,2.4814,2.51245,2.96769,4.32953,4.33609,4.38928,4.46111,5.97197,7.61876,9.43138,10.4675,0.196491,0.402678,1.07216,1.12391,1.12675,1.13643,1.26087,1.51358,1.51452,1.52208,1.5321,1.70253,1.83205,1.93699,1.98553,10.4675,1.98553,0.946018,0.984669,2.37521,10.9555,12.0386,12.1007,12.314,15.3728,23.9466,23.9862,24.3071,24.7392,33.495,42.4597,51.7978,56.9328
-10.5303,1,0.371386,1,1,0,11.266,0.707648,0.294146,2.9979,0.401569,0.320643,1.08025,1.21292,2.30417,2.4591,2.46807,2.49891,2.95114,4.30444,4.31096,4.36381,4.43521,5.93684,7.57369,9.3754,10.4053,0.196589,0.403121,1.07534,1.12736,1.13022,1.13995,1.26507,1.51923,1.52018,1.52779,1.53787,1.7093,1.83959,1.94515,1.99398,10.4053,1.99398,0.945602,0.985624,2.37877,10.9884,12.0759,12.1383,12.3525,15.4242,24.036,24.0758,24.3982,24.8321,33.6279,42.634,52.0157,57.1747
-8.85882,0.983899,0.371386,2,3,0,10.9305,0.701991,0.289282,2.9979,0.40337,0.314398,1.07871,1.20904,2.28732,2.44077,2.44965,2.4802,2.92829,4.26976,4.27622,4.32862,4.3994,5.88829,7.51138,9.29802,10.3193,0.196723,0.403731,1.07975,1.13216,1.13505,1.14485,1.27093,1.52712,1.52807,1.53574,1.5459,1.71874,1.85011,1.95655,2.00579,10.3193,2.00579,0.945028,0.994302,2.40146,11.1163,12.2182,12.2814,12.4984,15.6113,24.3408,24.3811,24.7079,25.1479,34.0655,43.1971,52.71,57.9413
-8.86522,0.993653,0.371386,2,3,0,9.01812,0.697682,0.279638,2.9979,0.406923,0.302116,1.07568,1.20135,2.25355,2.40402,2.41273,2.4427,2.88244,4.20014,4.20649,4.25799,4.32754,5.79083,7.38629,9.14267,10.1467,0.196987,0.404942,1.08869,1.14189,1.14482,1.15477,1.28283,1.54319,1.54416,1.55195,1.56228,1.73801,1.8716,1.97984,2.02992,10.1467,2.02992,0.943886,1.00192,2.42342,11.2653,12.3856,12.4498,12.6705,15.8364,24.7191,24.7602,25.0928,25.5406,34.6184,43.9156,53.6021,58.9293
-8.0237,0.995209,0.371386,2,7,0,10.2123,0.70856,0.254457,2.9979,0.416076,0.270674,1.0679,1.1814,2.16304,2.30544,2.31369,2.34207,2.75922,4.0127,4.01875,4.06778,4.13402,5.52825,7.0492,8.72397,9.68143,0.19767,0.408117,1.11326,1.16872,1.17178,1.18215,1.31583,1.58811,1.58913,1.59729,1.6081,1.79212,1.93208,2.04551,2.09799,9.68143,2.09799,0.940871,0.990436,2.40517,11.3112,12.446,12.5111,12.7348,15.9458,24.9691,25.0108,25.3489,25.8042,35.0363,44.4963,54.3556,59.7789
-8.68709,0.916827,0.371386,2,7,0,8.91894,0.702436,0.255465,2.9979,0.415713,0.271916,1.06821,1.18219,2.16673,2.30947,2.31773,2.34618,2.76426,4.02038,4.02644,4.07557,4.14195,5.53901,7.06302,8.74113,9.7005,0.197643,0.407989,1.11224,1.16761,1.17065,1.18101,1.31445,1.58622,1.58724,1.59538,1.60617,1.78984,1.92952,2.04273,2.09511,9.7005,2.09511,0.940992,0.99891,2.42535,11.4006,12.544,12.6096,12.8349,16.0699,25.16,25.2021,25.5427,26.0012,35.3012,44.8306,54.7621,60.2249
-8.64923,0.997962,0.371386,2,7,0,9.00345,0.714366,0.253081,2.9979,0.416571,0.268983,1.06748,1.18031,2.158,2.29994,2.30816,2.33646,2.75234,4.00221,4.00824,4.05714,4.1232,5.51355,7.03033,8.70053,9.65538,0.197707,0.40829,1.11466,1.17025,1.17331,1.18371,1.31772,1.5907,1.59172,1.5999,1.61074,1.79525,1.93558,2.04932,2.10194,9.65538,2.10194,0.940705,0.982599,2.38667,11.2316,12.3591,12.4238,12.646,15.8362,24.8022,24.8436,25.1796,25.632,34.806,44.2068,54.0046,59.394
-9.53267,0.928325,0.371386,3,9,0,11.3718,0.694065,0.301564,2.9979,0.398807,0.330232,1.0826,1.21885,2.32965,2.48681,2.4959,2.52718,2.98567,4.3568,4.3634,4.41694,4.48926,6.01013,7.66773,9.49219,10.535,0.196384,0.402193,1.06872,1.12017,1.123,1.13262,1.25632,1.50748,1.50841,1.51593,1.52589,1.69524,1.82394,1.9282,1.97643,10.535,1.97643,0.946473,1.00379,2.41994,11.1438,12.2442,12.3073,12.524,15.6311,24.339,24.3792,24.7051,25.1438,34.0353,43.1382,52.6199,57.8337
-8.35203,0.997721,0.371386,3,11,0,9.68977,0.714996,0.232909,2.9979,0.423772,0.244479,1.06137,1.16447,2.08271,2.2178,2.22563,2.25259,2.64935,3.84509,3.85087,3.8977,3.96096,5.29324,6.7474,8.34904,9.2648,0.198246,0.410843,1.13588,1.1935,1.19667,1.20746,1.34657,1.63047,1.63153,1.64005,1.65133,1.84346,1.98966,2.10817,2.16301,9.2648,2.16301,0.938255,0.984919,2.40035,11.4104,12.5649,12.6311,12.8588,16.1293,25.3347,25.3773,25.7225,26.1872,35.6166,45.2838,55.3622,60.907
-8.85305,0.996506,0.371386,4,15,0,8.8632,0.698514,0.290474,2.9979,0.402929,0.315925,1.07909,1.20999,2.29146,2.44527,2.45417,2.4848,2.9339,4.27828,4.28476,4.33727,4.4082,5.90023,7.5267,9.31705,10.3404,0.19669,0.403582,1.07866,1.13098,1.13386,1.14364,1.26949,1.52517,1.52613,1.53378,1.54392,1.71641,1.84751,1.95373,2.00287,10.3404,2.00287,0.945169,0.99907,2.41254,11.1619,12.2679,12.3313,12.5491,15.6735,24.4344,24.4749,24.8028,25.2444,34.1937,43.3576,52.9041,58.1538
-8.76397,0.999924,0.371386,2,3,0,8.87771,0.698831,0.287795,2.9979,0.40392,0.312495,1.07824,1.20785,2.28214,2.43514,2.44399,2.47445,2.92126,4.25909,4.26554,4.3178,4.3884,5.87337,7.49223,9.27423,10.2929,0.196764,0.403918,1.08111,1.13365,1.13653,1.14636,1.27274,1.52956,1.53052,1.53821,1.54839,1.72166,1.85337,1.96008,2.00945,10.2929,2.00945,0.944852,0.999025,2.41341,11.1788,12.2874,12.351,12.5694,15.7015,24.4854,24.526,24.8549,25.2976,34.2714,43.4608,53.0341,58.2987
-9.96819,0.749262,0.371386,2,3,0,11.4112,0.698373,0.310039,2.9979,0.395632,0.341287,1.08531,1.22564,2.35845,2.51811,2.52734,2.55911,3.02464,4.41587,4.42257,4.47688,4.55024,6.09278,7.77379,9.6239,10.6814,0.196149,0.401135,1.06133,1.11215,1.11494,1.12444,1.24657,1.49442,1.49534,1.50276,1.51258,1.67965,1.8066,1.90944,1.95701,10.6814,1.95701,0.947463,0.996325,2.39898,11.009,12.0933,12.1554,12.3689,15.4297,24.0042,24.0439,24.3647,24.7966,33.5493,42.5089,51.8406,56.9716
-10.5162,0.975019,0.371386,2,3,0,10.7111,0.690211,0.29545,2.9979,0.401084,0.322322,1.08066,1.21396,2.30867,2.46399,2.47298,2.5039,2.95724,4.31369,4.32022,4.3732,4.44475,5.94979,7.5903,9.39603,10.4282,0.196553,0.402958,1.07416,1.12609,1.12894,1.13865,1.26352,1.51714,1.51809,1.52568,1.53574,1.7068,1.83681,1.94214,1.99086,10.4282,1.99086,0.945755,1.01032,2.43791,11.2553,12.3688,12.4327,12.652,15.7969,24.6133,24.6541,24.984,25.4283,34.4326,43.652,53.2557,58.5368
-10.0435,1,0.371386,2,3,0,10.4617,0.691592,0.296452,2.9979,0.400712,0.323615,1.08098,1.21476,2.31212,2.46775,2.47675,2.50773,2.96192,4.32078,4.32733,4.3804,4.45208,5.95972,7.60305,9.41186,10.4458,0.196526,0.402833,1.07327,1.12511,1.12796,1.13766,1.26233,1.51554,1.51649,1.52407,1.53411,1.70488,1.83468,1.93983,1.98847,10.4458,1.98847,0.945873,1.00815,2.4323,11.2247,12.3348,12.3985,12.6172,15.7524,24.5413,24.5819,24.9108,25.3537,34.3296,43.5197,53.0928,58.357
-9.91669,0.989867,0.371386,3,11,0,11.6301,0.72057,0.205836,2.9979,0.433269,0.212478,1.05337,1.14346,1.97759,2.10289,2.11016,2.1352,2.50469,3.62359,3.62901,3.67291,3.73222,4.98229,6.34791,7.85264,8.71314,0.198957,0.414274,1.16665,1.22739,1.23073,1.24211,1.38907,1.68991,1.69103,1.70007,1.71205,1.91607,2.07143,2.19742,2.25573,8.71314,2.25573,0.934921,0.981676,2.40388,11.5964,12.7837,12.8519,13.0862,16.4559,25.9642,26.0083,26.3652,26.8459,36.6031,46.6142,57.0561,62.8024
-9.58066,1,0.371386,1,1,0,9.86872,0.721543,0.209841,2.9979,0.431876,0.217149,1.05454,1.14654,1.99345,2.12025,2.12761,2.15294,2.52659,3.6572,3.66267,3.70701,3.76692,5.0295,6.40857,7.92802,8.79692,0.198853,0.413766,1.16192,1.22216,1.22548,1.23677,1.38248,1.68062,1.68174,1.69069,1.70256,1.90468,2.05858,2.18337,2.24113,8.79692,2.24113,0.935418,0.979696,2.39729,11.5384,12.7176,12.7853,13.0179,16.3636,25.8001,25.8439,26.1981,26.675,36.3557,46.287,56.645,62.3448
-9.35059,0.997346,0.371386,2,3,0,9.69491,0.722365,0.224053,2.9979,0.426899,0.2339,1.05873,1.15756,2.04886,2.18083,2.18848,2.21482,2.60288,3.77406,3.77972,3.82561,3.88761,5.19357,6.61938,8.18997,9.08803,0.19848,0.411965,1.14564,1.20423,1.20745,1.21843,1.35996,1.64909,1.65017,1.65885,1.67034,1.86613,2.01514,2.13596,2.19186,9.08803,2.19186,0.93717,0.976282,2.38293,11.3804,12.5361,12.6025,12.8304,16.1063,25.3337,25.3764,25.7225,26.1886,35.6457,45.3435,55.4554,61.019
-8.71835,0.998657,0.371386,4,15,0,10.1881,0.718628,0.230806,2.9979,0.424517,0.241956,1.06074,1.16283,2.07471,2.20907,2.21686,2.24367,2.63838,3.82834,3.83409,3.8807,3.94366,5.26974,6.71722,8.31154,9.22312,0.198301,0.411109,1.13817,1.19602,1.1992,1.21004,1.34971,1.63483,1.63589,1.64445,1.65578,1.84876,1.99561,2.11466,2.16975,9.22312,2.16975,0.937998,0.980277,2.3899,11.3731,12.5248,12.5909,12.818,16.0811,25.2671,25.3096,25.6541,26.118,35.5287,45.1773,55.2367,60.7711
-9.76244,0.949063,0.371386,2,3,0,10.0944,0.724508,0.215343,2.9979,0.429956,0.223601,1.05615,1.1508,2.01506,2.14389,2.15136,2.17709,2.55639,3.70287,3.70842,3.75337,3.8141,5.09364,6.491,8.03045,8.91075,0.198709,0.413069,1.15552,1.21511,1.21839,1.22955,1.37361,1.66816,1.66926,1.67811,1.68982,1.88942,2.04137,2.16458,2.2216,8.91075,2.2216,0.936098,0.974795,2.38295,11.4343,12.6,12.6669,12.8968,16.2027,25.5222,25.5654,25.9151,26.3859,35.9429,45.7455,55.9683,61.5933
-10.7512,0.767714,0.371386,2,3,0,11.1564,0.721795,0.197986,2.9979,0.435989,0.203387,1.05109,1.13742,1.94617,2.06848,2.07558,2.10003,2.46122,3.55681,3.56211,3.60512,3.66324,4.88844,6.22729,7.70272,8.54652,0.199161,0.415269,1.17613,1.23786,1.24126,1.25283,1.40232,1.70865,1.7098,1.71901,1.73121,1.93911,2.09747,2.22591,2.28536,8.54652,2.28536,0.933946,0.981307,2.40645,11.6617,12.8602,12.9291,13.1656,16.5691,26.181,26.2256,26.5866,27.0726,36.9422,47.0711,57.6377,63.453
-10.6072,1,0.371386,2,3,0,11.0284,0.724004,0.198353,2.9979,0.435862,0.20381,1.05119,1.13771,1.94765,2.0701,2.07721,2.10169,2.46327,3.55996,3.56527,3.60832,3.66649,4.89286,6.23298,7.70979,8.55438,0.199152,0.415223,1.17568,1.23736,1.24076,1.25232,1.40169,1.70776,1.70891,1.71811,1.7303,1.93801,2.09623,2.22455,2.28394,8.55438,2.28394,0.933991,0.978252,2.39879,11.6221,12.8163,12.8849,13.1206,16.5119,26.0887,26.1331,26.4928,26.9771,36.8104,46.9019,57.4294,63.2233
-11.0497,0.820439,0.371386,2,3,0,12.2086,0.728464,0.197191,2.9979,0.436263,0.20247,1.05086,1.13681,1.94296,2.06496,2.07204,2.09643,2.45677,3.54997,3.55526,3.59818,3.65617,4.87882,6.21493,7.68736,8.52945,0.199182,0.41537,1.1771,1.23893,1.24234,1.25393,1.40369,1.7106,1.71175,1.72097,1.7332,1.94151,2.10018,2.22887,2.28844,8.52945,2.28844,0.933846,0.972454,2.38509,11.5637,12.7525,12.8208,13.0555,16.4319,25.9681,26.0124,26.3705,26.8528,36.6453,46.6954,57.1799,62.9502
-10.9816,0.985654,0.371386,3,7,0,11.2649,0.729337,0.205525,2.9979,0.433378,0.212116,1.05328,1.14322,1.97635,2.10153,2.1088,2.13381,2.50298,3.62097,3.62638,3.67024,3.7295,4.9786,6.34317,7.84674,8.70659,0.198965,0.414313,1.16703,1.2278,1.23114,1.24253,1.38959,1.69064,1.69176,1.70081,1.71279,1.91696,2.07244,2.19853,2.25688,8.70659,2.25688,0.934883,0.969926,2.37524,11.4603,12.6338,12.7013,12.9328,16.2635,25.6621,25.7057,26.0585,26.5336,36.1786,46.0744,56.3963,62.0766
-11.763,0.615487,0.371386,3,7,0,14.3455,0.717998,0.195939,2.9979,0.436695,0.201029,1.05049,1.13586,1.9379,2.05941,2.06647,2.09077,2.44976,3.53918,3.54446,3.58724,3.64503,4.86366,6.19544,7.66313,8.50252,0.199214,0.415529,1.17864,1.24064,1.24405,1.25567,1.40585,1.71367,1.71482,1.72408,1.73634,1.94529,2.10446,2.23356,2.29331,8.50252,2.29331,0.93369,0.986839,2.42094,11.7461,12.9545,13.024,13.2624,16.6946,26.3897,26.4346,26.7988,27.2891,37.2457,47.4647,58.1257,63.9932
-8.82055,0.990138,0.371386,2,5,0,14.6179,0.712127,0.226736,2.9979,0.425954,0.237094,1.05953,1.15965,2.05917,2.19209,2.1998,2.22633,2.61704,3.79572,3.80141,3.84759,3.90998,5.22397,6.65843,8.23849,9.14195,0.198409,0.411625,1.14265,1.20094,1.20415,1.21507,1.35586,1.64337,1.64444,1.65307,1.6645,1.85916,2.0073,2.1274,2.18298,9.14195,2.18298,0.937499,0.989884,2.41501,11.5171,12.6854,12.7525,12.9829,16.2938,25.6176,25.6608,26.0105,26.4814,36.0357,45.8325,56.0472,61.6672
-9.23269,0.908698,0.371386,1,1,0,9.32474,0.712281,0.222045,2.9979,0.427606,0.231517,1.05814,1.156,2.04111,2.17237,2.17998,2.20618,2.59224,3.75777,3.7634,3.80908,3.87079,5.17071,6.59001,8.15348,9.04747,0.198533,0.412219,1.14789,1.20671,1.20994,1.22096,1.36307,1.65341,1.6545,1.66321,1.67476,1.87141,2.02108,2.14244,2.19859,9.04747,2.19859,0.936923,0.99043,2.41831,11.5618,12.7369,12.8044,13.0362,16.3676,25.7531,25.7966,26.1486,26.6227,36.2431,46.1089,56.3963,62.0566
-8.59835,0.996425,0.371386,2,7,0,9.65858,0.712283,0.259865,2.9979,0.414125,0.277351,1.06956,1.18567,2.18277,2.32695,2.3353,2.36403,2.78614,4.05369,4.0598,4.10938,4.17634,5.58569,7.12295,8.81558,9.78322,0.197524,0.407434,1.10783,1.16278,1.1658,1.17608,1.30849,1.57807,1.57908,1.58716,1.59786,1.78,1.91851,2.03077,2.0827,9.78322,2.0827,0.941522,0.984416,2.38847,11.2038,12.3256,12.3899,12.611,15.7843,24.6984,24.7397,25.0737,25.5233,34.6413,43.9833,53.719,59.0739
